Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2325.0,4704.4893,3567.0,3255.0,2483.0,101680.0,2835.0,3075.0,5339.0,15979.0
2.6,1944.0,3736.921,2834.0,2458.0,1971.0,80648.0,2247.0,2441.0,4244.0,12696.0
2.7,1643.0,2968.3206,2252.0,2015.0,1558.0,64235.0,1780.0,1937.0,3370.0,10081.0
2.8,1346.0,2357.8281,1790.0,1572.0,1218.0,50901.0,1409.0,1538.0,2677.0,7995.0
2.9,1137.0,1872.8248,1423.0,1265.0,959.0,40389.0,1115.0,1220.0,2127.0,6363.0
3.0,983.0,1487.6769,1131.0,1027.0,750.0,31920.0,882.0,968.0,1690.0,5060.0
3.1,824.0,1181.6593,899.0,793.0,594.0,25537.0,696.0,768.0,1344.0,4017.0
3.2,700.0,938.55756,715.0,632.0,455.0,20407.0,550.0,609.0,1068.0,3192.0
3.3,587.0,745.4427,568.0,490.0,352.0,16212.0,433.0,482.0,849.0,2532.0
3.4,475.0,592.1747,452.0,401.0,272.0,12822.0,341.0,382.0,676.0,2017.0
3.5,352.0,470.3818,359.0,327.0,210.0,10066.0,268.0,302.0,537.0,1602.0
3.6,240.0,373.6029,286.0,244.0,159.0,7939.0,210.0,239.0,427.0,1271.0
3.7,175.0,296.7431,228.0,202.0,114.0,6291.0,164.0,189.0,340.0,1012.0
3.8,144.0,235.71114,181.0,157.0,91.0,5005.0,128.0,149.0,271.0,804.0
3.9,114.0,187.27795,144.0,126.0,64.0,3990.0,100.0,118.0,216.0,640.0
4.0,85.0,148.76979,115.0,102.0,44.0,3188.0,77.0,93.0,173.0,509.0
4.1,64.0,118.16831,91.0,80.0,32.0,2532.0,60.0,73.0,138.0,406.0
4.2,50.0,93.86429,73.0,63.0,25.0,1985.0,46.0,57.0,110.0,323.0
4.3,42.0,74.56496,58.0,51.0,17.0,1588.0,35.0,45.0,88.0,257.0
4.4,33.0,59.22012,46.0,39.0,12.0,1280.0,27.0,35.0,71.0,204.0
4.5,27.0,47.03734,37.0,32.0,8.0,1017.0,20.0,27.0,57.0,162.0
4.6,18.0,37.37186,29.0,26.0,5.0,806.0,15.0,21.0,46.0,129.0
4.7,12.0,29.67242,23.0,19.0,2.0,649.0,11.0,16.0,37.0,103.0
4.8,10.0,23.57257,18.0,15.0,1.0,516.0,8.0,12.0,30.0,82.0
4.9,4.0,18.72357,15.0,12.0,0.0,421.0,6.0,9.0,24.0,66.0
5.0,2.0,14.87466,12.0,10.0,0.0,357.0,4.0,7.0,20.0,53.0
5.1,2.0,11.8118,9.0,8.0,0.0,278.0,3.0,5.0,16.0,42.0
5.2,2.0,9.3804,7.0,5.0,0.0,220.0,2.0,4.0,13.0,34.0
5.3,2.0,7.44996,6.0,4.0,0.0,171.0,1.0,3.0,11.0,28.0
5.4,2.0,5.91319,4.0,3.0,0.0,143.0,0.0,2.0,9.0,22.0
5.5,1.0,4.70168,3.0,2.0,0.0,118.0,0.0,1.0,7.0,18.0
