Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,2291.4421,1754.0,5277.0,2020.0,1958.0,1.0,0.19345,1431.1775
2.6,1820.2133,1387.0,4187.0,1606.0,1528.0,1.0,0.19345,1136.8926
2.7,1445.8248,1097.0,3330.0,1276.0,1214.0,1.0,0.19345,903.07697
2.8,1148.5203,867.0,2651.0,1015.0,956.0,1.0,0.19345,717.393
2.9,912.26514,684.0,2102.0,807.0,776.0,1.0,0.19345,569.8165
3.0,724.61035,539.0,1673.0,641.0,609.0,1.0,0.19345,452.59372
3.1,575.54926,425.0,1326.0,510.0,483.0,1.0,0.19345,359.48715
3.2,457.12552,334.0,1053.0,405.0,391.0,1.0,0.19345,285.5171
3.3,363.12006,262.0,837.0,322.0,308.0,1.0,0.19345,226.8057
3.4,288.37326,205.0,665.0,256.0,248.0,1.0,0.19345,180.12688
3.5,229.03201,160.0,531.0,204.0,190.0,1.0,0.19345,143.04948
3.6,181.85358,125.0,420.0,162.0,157.0,1.0,0.19345,113.59219
3.7,144.39912,97.0,334.0,129.0,125.0,1.0,0.19345,90.19115
3.8,114.66924,75.0,266.0,102.0,99.0,1.0,0.19345,71.6176
3.9,91.06342,58.0,213.0,81.0,79.0,1.0,0.19345,56.87245
4.0,72.28969,44.0,170.0,65.0,59.0,1.0,0.19345,45.15549
4.1,57.36686,34.0,135.0,51.0,49.0,1.0,0.19345,35.8393
4.2,45.53117,26.0,108.0,41.0,38.0,1.0,0.19345,28.44268
4.3,36.12772,19.0,86.0,32.0,29.0,1.0,0.19345,22.56958
4.4,28.65091,14.0,69.0,26.0,23.0,1.0,0.19345,17.89851
4.5,22.73731,10.0,56.0,20.0,19.0,1.0,0.19345,14.20533
4.6,18.0371,8.0,44.0,16.0,14.0,0.99999,0.19345,11.26613
4.7,14.29453,5.0,36.0,13.0,12.0,0.99998,0.19345,8.92572
4.8,11.31556,4.0,28.0,10.0,9.0,0.99974,0.19345,7.06764
4.9,8.9529,2.0,23.0,8.0,7.0,0.99891,0.19345,5.58987
5.0,7.07922,2.0,19.0,6.0,5.0,0.99585,0.19345,4.42447
5.1,5.59012,1.0,15.0,5.0,4.0,0.9872,0.19345,3.49635
5.2,4.40188,0.0,12.0,4.0,3.0,0.9684,0.19345,2.7531
5.3,3.4625,0.0,10.0,3.0,2.0,0.93677,0.19345,2.16743
5.4,2.71648,0.0,8.0,2.0,2.0,0.88774,0.19345,1.70323
5.5,2.12368,0.0,7.0,2.0,1.0,0.82238,0.19345,1.33301
5.6,1.65672,0.0,6.0,1.0,1.0,0.74437,0.19344,1.04123
5.7,1.28397,0.0,5.0,1.0,0.0,0.65787,0.19344,0.80889
5.8,0.98801,0.0,4.0,1.0,0.0,0.56668,0.19344,0.62493
5.9,0.75491,0.0,3.0,0.0,0.0,0.47869,0.19342,0.47928
6.0,0.59445,0.0,3.0,0.0,0.0,0.40548,0.19337,0.37639
6.1,0.44648,0.0,2.0,0.0,0.0,0.32705,0.16853,0.28659
6.2,0.29169,0.0,2.0,0.0,0.0,0.23076,0.12182,0.1864
6.3,0.2292,0.0,2.0,0.0,0.0,0.18923,0.10908,0.14932
6.4,0.17488,0.0,1.0,0.0,0.0,0.14705,0.09125,0.11207
6.5,0.13686,0.0,1.0,0.0,0.0,0.11732,0.07946,0.088
6.6,0.11278,0.0,1.0,0.0,0.0,0.10099,0.0741,0.07517
6.7,0.09354,0.0,1.0,0.0,0.0,0.08525,0.06654,0.06306
6.8,0.07846,0.0,1.0,0.0,0.0,0.07301,0.06032,0.05369
6.9,0.06347,0.0,1.0,0.0,0.0,0.06051,0.05248,0.04434
7.0,0.05266,0.0,1.0,0.0,0.0,0.05085,0.04592,0.0373
7.1,0.04536,0.0,1.0,0.0,0.0,0.04416,0.04122,0.03249
7.2,0.03536,0.0,1.0,0.0,0.0,0.0347,0.03302,0.02538
7.3,0.02439,0.0,0.0,0.0,0.0,0.02404,0.02331,0.0174
7.4,0.02155,0.0,0.0,0.0,0.0,0.02129,0.02098,0.01547
7.5,0.01667,0.0,0.0,0.0,0.0,0.01652,0.01643,0.0119
7.6,0.00891,0.0,0.0,0.0,0.0,0.00887,0.0088,0.00645
7.7,0.00266,0.0,0.0,0.0,0.0,0.00265,0.00261,0.00184
7.8,0.00148,0.0,0.0,0.0,0.0,0.00148,0.00147,0.00106
7.9,8.2E-4,0.0,0.0,0.0,0.0,8.2E-4,8.2E-4,6.4E-4
8.0,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.6E-4
8.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
