Parent ID,Parent Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.04402,0.0165,0.02286,0.02778,0.03609,0.04383,0.02829
667,Almanor 2011 CFM,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5
219,Anacapa-Dume alt 1,2.0E-5,0.0,0.0,1.0E-5,1.0E-5,2.0E-5,1.0E-5
197,Anaheim,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Ash Hill,0.01575,0.00265,0.00439,0.00614,0.0099,0.01451,0.00209
881,Baker,3.9E-4,7.0E-5,1.4E-4,1.8E-4,2.8E-4,3.9E-4,3.0E-5
668,Bartlett Springs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,Battle Creek 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Bennett Valley 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Bicycle Lake,0.00301,2.9E-4,5.8E-4,7.9E-4,0.00157,0.00283,2.3E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Big Pine (Central),1.6E-4,1.0E-5,2.0E-5,4.0E-5,8.0E-5,1.5E-4,2.0E-5
191,Big Pine (East),1.2E-4,3.0E-5,3.0E-5,3.0E-5,8.0E-5,1.2E-4,1.0E-5
200,Big Pine (West),0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Blackwater,0.01693,0.00285,0.00502,0.00703,0.01111,0.01619,0.00347
169,Blue Cut,2.2E-4,3.0E-5,4.0E-5,7.0E-5,1.2E-4,2.0E-4,3.0E-5
170,Brawley (Seismic Zone) alt 1,2.1E-4,3.0E-5,4.0E-5,7.0E-5,1.1E-4,2.1E-4,3.0E-5
541,Breckenridge 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,8.0E-5,0.0,3.0E-5,4.0E-5,4.0E-5,8.0E-5,2.0E-5
94,Burnt Mtn,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
561,Butano 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Cady,3.4E-4,9.0E-5,1.5E-4,1.9E-4,2.5E-4,3.4E-4,1.0E-4
602,Calaveras (Central) 2011 CFM,2.0E-5,0.0,0.0,0.0,1.0E-5,2.0E-5,0.0
601,Calaveras (No) 2011 CFM,2.0E-5,0.0,0.0,0.0,1.0E-5,2.0E-5,0.0
621,Calaveras (So) - Paicines extension 2011 CFM,5.0E-5,0.0,0.0,0.0,2.0E-5,4.0E-5,1.0E-5
603,Calaveras (So) 2011 CFM,6.0E-5,1.0E-5,1.0E-5,1.0E-5,3.0E-5,6.0E-5,0.0
88,Calico-Hidalgo,4.4E-4,5.0E-5,1.0E-4,1.8E-4,2.2E-4,3.9E-4,6.0E-5
724,Camp Rock 2011,1.3E-4,2.0E-5,3.0E-5,3.0E-5,4.0E-5,1.3E-4,2.0E-5
173,Canada David (Detachment),0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Carlsbad,2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
721,Carson Range (Genoa),1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,0.0
670,Casmalia 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Cedar Mtn-Mahogany Mtn,4.0E-5,0.0,0.0,1.0E-5,3.0E-5,4.0E-5,1.0E-5
172,Cerro Prieto,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Channel Islands Thrust,1.2E-4,2.0E-5,2.0E-5,3.0E-5,5.0E-5,1.1E-4,3.0E-5
214,Channel Islands Western Deep Ramp,5.0E-5,0.0,0.0,2.0E-5,5.0E-5,5.0E-5,1.0E-5
238,Chino alt 1,1.5E-4,2.0E-5,3.0E-5,6.0E-5,9.0E-5,1.3E-4,3.0E-5
124,Clamshell-Sawpit,3.0E-5,0.0,1.0E-5,1.0E-5,2.0E-5,3.0E-5,1.0E-5
844,Clayton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,Cleghorn,1.3E-4,5.0E-5,6.0E-5,7.0E-5,1.1E-4,1.2E-4,6.0E-5
884,Cleghorn Lake,3.0E-4,4.0E-5,6.0E-5,8.0E-5,1.4E-4,2.8E-4,7.0E-5
883,Cleghorn Pass,1.8E-4,2.0E-5,4.0E-5,5.0E-5,9.0E-5,1.5E-4,0.0
582,Collayami 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,Compton,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Concord 2011 CFM,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
626,Contra Costa (Lafayette) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Contra Costa Shear Zone (connector) 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Coronado Bank alt1,1.1E-4,1.0E-5,2.0E-5,3.0E-5,7.0E-5,1.0E-4,3.0E-5
157,Coyote Canyon,0.00644,6.0E-4,0.00117,0.00176,0.00337,0.00546,6.1E-4
163,Coyote Lake,0.00131,8.0E-5,3.1E-4,4.1E-4,7.3E-4,0.00124,1.1E-4
125,Cucamonga,5.0E-5,1.0E-5,2.0E-5,2.0E-5,5.0E-5,5.0E-5,0.0
894,Davis Creek,1.0E-5,0.0,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
245,Death Valley (Black Mtns Frontal),0.00141,2.6E-4,4.0E-4,5.4E-4,9.2E-4,0.00141,2.4E-4
45,Death Valley (Fish Lake Valley),5.8E-4,8.0E-5,1.4E-4,1.8E-4,4.2E-4,5.8E-4,9.0E-5
46,Death Valley (No),8.0E-4,1.1E-4,1.9E-4,2.4E-4,5.2E-4,8.0E-4,1.1E-4
246,Death Valley (So),0.00598,8.2E-4,0.00162,0.00232,0.00403,0.00592,2.9E-4
51,Deep Springs,1.8E-4,2.0E-5,6.0E-5,7.0E-5,1.2E-4,1.8E-4,1.0E-5
230,Del Valle,2.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,0.0
889,Dog Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,Dry Mountain,8.0E-5,2.0E-5,2.0E-5,4.0E-5,5.0E-5,8.0E-5,2.0E-5
249,Earthquake Valley,4.0E-5,0.0,2.0E-5,2.0E-5,3.0E-5,4.0E-5,0.0
255,Earthquake Valley (No  Extension),5.0E-5,0.0,2.0E-5,3.0E-5,4.0E-5,4.0E-5,0.0
256,Earthquake Valley (So Extension),2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
671,East Huasna 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Eaton Roughs 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Elmore Ranch,3.0E-5,0.0,0.0,0.0,1.0E-5,3.0E-5,0.0
103,Elsinore (Coyote Mountains),4.0E-5,0.0,0.0,1.0E-5,2.0E-5,4.0E-5,0.0
296,Elsinore (Glen Ivy) rev,5.1E-4,6.0E-5,1.2E-4,1.4E-4,2.2E-4,4.2E-4,9.0E-5
102,Elsinore (Julian),3.0E-5,0.0,1.0E-5,2.0E-5,3.0E-5,3.0E-5,1.0E-5
402,Elsinore (Stepovers Combined),4.0E-5,0.0,1.0E-5,2.0E-5,3.0E-5,4.0E-5,1.0E-5
299,Elsinore (Temecula) rev,4.0E-5,0.0,1.0E-5,2.0E-5,3.0E-5,4.0E-5,1.0E-5
196,Elysian Park (Lower CFM),1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
146,Elysian Park (Upper),6.0E-5,1.0E-5,1.0E-5,1.0E-5,5.0E-5,5.0E-5,0.0
90,Emerson-Copper Mtn 2011,4.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,4.0E-5,2.0E-5
95,Eureka Peak,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Fickle Hill (alt1),0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Fish Slough 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,Fitzhugh Creek,1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
204,Fontana (Seismicity),1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
634,Franklin 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Garberville - Briceland 2011 CFM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Garlic Springs,0.00205,1.4E-4,3.6E-4,5.9E-4,0.00116,0.00198,1.5E-4
341,Garlock (Central),0.22198,0.07888,0.11021,0.13372,0.17437,0.21048,0.13077
48,Garlock (East),0.04488,0.01008,0.01551,0.02042,0.02954,0.03992,0.01258
49,Garlock (West),0.01472,0.00505,0.00714,0.00883,0.01173,0.01469,0.0082
700,Gillem - Big Crack 2011 CFM,1.0E-5,0.0,0.0,1.0E-5,1.0E-5,1.0E-5,0.0
160,Goldstone Lake,0.00907,7.6E-4,0.00165,0.0027,0.0051,0.00832,8.0E-4
701,Goose Lake 2011 CFM,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
86,Gravel Hills-Harper Lk,0.00853,0.00154,0.00238,0.00342,0.00553,0.00808,0.00195
131,Great Valley 01,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
133,Great Valley 02,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5
132,Great Valley 03 Mysterious Ridge,2.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,1.0E-5
383,Great Valley 03a Dunnigan Hills,2.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,0.0
134,Great Valley 04a Trout Creek,2.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,1.0E-5
