Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1486.6545,1203.0,2929.0,1354.0,1309.0,1.0,0.13643,1064.6062
2.6,1180.9193,950.0,2326.0,1076.0,1037.0,1.0,0.13643,845.6793
2.7,938.06226,750.0,1844.0,856.0,829.0,1.0,0.13643,671.7558
2.8,745.1326,591.0,1467.0,681.0,667.0,1.0,0.13643,533.6113
2.9,591.84265,465.0,1166.0,541.0,517.0,1.0,0.13643,423.82172
3.0,470.11923,366.0,926.0,430.0,418.0,1.0,0.13643,336.65063
3.1,373.3933,287.0,735.0,342.0,336.0,1.0,0.13643,267.38168
3.2,296.55743,225.0,584.0,272.0,262.0,1.0,0.13643,212.34705
3.3,235.58057,176.0,464.0,216.0,210.0,1.0,0.13643,168.68884
3.4,187.09433,137.0,369.0,172.0,164.0,1.0,0.13643,133.97656
3.5,148.61166,107.0,294.0,137.0,134.0,1.0,0.13643,106.4037
3.6,118.00705,83.0,234.0,109.0,106.0,1.0,0.13643,84.4948
3.7,93.70013,64.0,186.0,86.0,84.0,1.0,0.13643,67.08579
3.8,74.4133,49.0,148.0,69.0,67.0,1.0,0.13643,53.27188
3.9,59.09317,37.0,118.0,55.0,54.0,1.0,0.13643,42.30029
4.0,46.91256,28.0,94.0,43.0,41.0,1.0,0.13643,33.5866
4.1,37.22637,21.0,75.0,34.0,33.0,1.0,0.13643,26.65806
4.2,29.54083,16.0,60.0,27.0,26.0,1.0,0.13643,21.14976
4.3,23.44596,12.0,48.0,22.0,20.0,1.0,0.13643,16.78203
4.4,18.59297,9.0,39.0,17.0,16.0,1.0,0.13643,13.30885
4.5,14.75755,6.0,32.0,14.0,13.0,1.0,0.13643,10.56381
4.6,11.70477,4.0,25.0,11.0,10.0,0.99992,0.13643,8.37786
4.7,9.27627,3.0,21.0,8.0,8.0,0.99968,0.13643,6.63916
4.8,7.34589,2.0,17.0,7.0,6.0,0.99777,0.13643,5.25827
4.9,5.81273,1.0,14.0,5.0,4.0,0.99204,0.13643,4.16016
5.0,4.59631,1.0,12.0,4.0,3.0,0.97866,0.13643,3.29286
5.1,3.63067,0.0,10.0,3.0,3.0,0.95245,0.13643,2.60253
5.2,2.85896,0.0,8.0,2.0,2.0,0.91092,0.13643,2.05061
5.3,2.2484,0.0,7.0,2.0,1.0,0.8542,0.13643,1.61241
5.4,1.76489,0.0,6.0,1.0,1.0,0.78142,0.13643,1.26709
5.5,1.38102,0.0,5.0,1.0,1.0,0.69842,0.13643,0.99241
5.6,1.07626,0.0,4.0,1.0,0.0,0.61067,0.13642,0.77455
5.7,0.83585,0.0,3.0,1.0,0.0,0.52265,0.13642,0.60263
5.8,0.64446,0.0,3.0,0.0,0.0,0.43822,0.13642,0.46638
5.9,0.49266,0.0,3.0,0.0,0.0,0.36017,0.13641,0.35749
6.0,0.38816,0.0,2.0,0.0,0.0,0.29876,0.13636,0.2813
6.1,0.29298,0.0,2.0,0.0,0.0,0.23628,0.11929,0.21421
6.2,0.19088,0.0,1.0,0.0,0.0,0.1624,0.0849,0.13898
6.3,0.15147,0.0,1.0,0.0,0.0,0.13273,0.07648,0.11176
6.4,0.11475,0.0,1.0,0.0,0.0,0.10153,0.06343,0.08355
6.5,0.09022,0.0,1.0,0.0,0.0,0.08088,0.0554,0.06585
6.6,0.07508,0.0,1.0,0.0,0.0,0.06967,0.05179,0.05647
6.7,0.06285,0.0,1.0,0.0,0.0,0.05909,0.0466,0.04779
6.8,0.0532,0.0,1.0,0.0,0.0,0.05069,0.04219,0.0408
6.9,0.04401,0.0,1.0,0.0,0.0,0.04262,0.03711,0.03415
7.0,0.03654,0.0,1.0,0.0,0.0,0.03569,0.03223,0.02874
7.1,0.03136,0.0,1.0,0.0,0.0,0.03078,0.02871,0.02491
7.2,0.02467,0.0,0.0,0.0,0.0,0.02437,0.02318,0.01955
7.3,0.01681,0.0,0.0,0.0,0.0,0.01665,0.01616,0.01335
7.4,0.01491,0.0,0.0,0.0,0.0,0.0148,0.01457,0.01191
7.5,0.01151,0.0,0.0,0.0,0.0,0.01146,0.01138,0.00911
7.6,0.00631,0.0,0.0,0.0,0.0,0.00629,0.00624,0.00497
7.7,0.00191,0.0,0.0,0.0,0.0,0.0019,0.00186,0.00144
7.8,0.00111,0.0,0.0,0.0,0.0,0.00111,0.0011,8.7E-4
7.9,6.3E-4,0.0,0.0,0.0,0.0,6.3E-4,6.3E-4,5.2E-4
8.0,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.5E-4,1.0E-4
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
