Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,5792.6914,3674.0,17010.0,4680.0,4204.0,1.0,0.37887,2393.7234
2.6,4601.213,2911.0,13508.0,3718.0,3496.0,1.0,0.37887,1901.4402
2.7,3654.7512,2309.0,10727.0,2954.0,2681.0,1.0,0.37887,1510.3711
2.8,2903.1318,1829.0,8521.0,2347.0,2170.0,1.0,0.37887,1199.7959
2.9,2306.0154,1448.0,6770.0,1865.0,1679.0,1.0,0.37887,953.0492
3.0,1831.7101,1145.0,5380.0,1481.0,1328.0,1.0,0.37887,757.0216
3.1,1454.9028,906.0,4272.0,1177.0,1059.0,1.0,0.37887,601.29895
3.2,1155.5648,716.0,3392.0,936.0,856.0,1.0,0.37887,477.5853
3.3,917.8412,566.0,2698.0,744.0,671.0,1.0,0.37887,379.36435
3.4,728.9281,446.0,2144.0,592.0,527.0,1.0,0.37887,301.29462
3.5,578.95703,351.0,1703.0,470.0,420.0,1.0,0.37887,239.28775
3.6,459.73557,276.0,1353.0,374.0,342.0,1.0,0.37887,190.03339
3.7,365.0542,216.0,1075.0,297.0,270.0,1.0,0.37887,150.92342
3.8,289.88348,169.0,854.0,237.0,215.0,1.0,0.37887,119.84006
3.9,230.17583,132.0,679.0,188.0,169.0,1.0,0.37887,95.16762
4.0,182.73454,103.0,540.0,150.0,137.0,1.0,0.37887,75.54899
4.1,145.03589,79.0,428.0,119.0,102.0,1.0,0.37887,59.96588
4.2,115.10676,61.0,340.0,95.0,87.0,1.0,0.37887,47.59044
4.3,91.33453,47.0,270.0,75.0,66.0,1.0,0.37887,37.75837
4.4,72.45196,36.0,215.0,60.0,52.0,1.0,0.37887,29.95225
4.5,57.47999,27.0,171.0,48.0,42.0,1.0,0.37887,23.76352
4.6,45.57654,20.0,136.0,38.0,31.0,1.0,0.37887,18.84855
4.7,36.10273,15.0,108.0,30.0,26.0,1.0,0.37887,14.93142
4.8,28.57958,11.0,86.0,24.0,20.0,1.0,0.37887,11.81891
4.9,22.60387,8.0,68.0,19.0,16.0,1.0,0.37887,9.34417
5.0,17.87141,6.0,54.0,15.0,13.0,0.99998,0.37887,7.39757
5.1,14.10852,4.0,43.0,12.0,10.0,0.99985,0.37887,5.8465
5.2,11.10851,3.0,34.0,9.0,7.0,0.99896,0.37887,4.60706
5.3,8.73224,2.0,27.0,7.0,6.0,0.9962,0.37887,3.62483
5.4,6.84683,1.0,22.0,6.0,4.0,0.98798,0.37887,2.84801
5.5,5.34685,0.0,17.0,4.0,3.0,0.97133,0.37887,2.22896
5.6,4.15917,0.0,14.0,3.0,2.0,0.94059,0.37886,1.73874
5.7,3.21606,0.0,11.0,3.0,2.0,0.89281,0.37886,1.35004
5.8,2.46856,0.0,9.0,2.0,1.0,0.82868,0.37884,1.04159
5.9,1.87721,0.0,7.0,1.0,1.0,0.74915,0.37877,0.79735
6.0,1.4788,0.0,6.0,1.0,0.0,0.67068,0.37865,0.62497
6.1,1.0948,0.0,5.0,1.0,0.0,0.57382,0.32976,0.4744
6.2,0.7204,0.0,4.0,0.0,0.0,0.43928,0.24966,0.31159
6.3,0.55572,0.0,3.0,0.0,0.0,0.36869,0.2221,0.24747
6.4,0.42714,0.0,3.0,0.0,0.0,0.29552,0.18776,0.18565
6.5,0.3295,0.0,2.0,0.0,0.0,0.23872,0.16267,0.1443
6.6,0.26445,0.0,2.0,0.0,0.0,0.20619,0.15101,0.12249
6.7,0.21529,0.0,2.0,0.0,0.0,0.17386,0.13479,0.10155
6.8,0.17415,0.0,1.0,0.0,0.0,0.14846,0.12139,0.0856
6.9,0.13696,0.0,1.0,0.0,0.0,0.12305,0.10477,0.07039
7.0,0.11167,0.0,1.0,0.0,0.0,0.10338,0.09163,0.05891
7.1,0.09559,0.0,1.0,0.0,0.0,0.09015,0.08306,0.05136
7.2,0.07454,0.0,1.0,0.0,0.0,0.07135,0.06726,0.04005
7.3,0.05141,0.0,1.0,0.0,0.0,0.04963,0.0478,0.02701
7.4,0.04539,0.0,1.0,0.0,0.0,0.04409,0.0433,0.0239
7.5,0.03524,0.0,1.0,0.0,0.0,0.03444,0.03421,0.01831
7.6,0.01864,0.0,0.0,0.0,0.0,0.01825,0.01813,0.00988
7.7,0.00607,0.0,0.0,0.0,0.0,0.00599,0.00592,0.00298
7.8,0.00355,0.0,0.0,0.0,0.0,0.00353,0.0035,0.00179
7.9,0.00199,0.0,0.0,0.0,0.0,0.00199,0.00199,0.00105
8.0,6.4E-4,0.0,0.0,0.0,0.0,6.4E-4,6.4E-4,2.8E-4
8.1,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,3.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
