Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2990.3193,2192.0,7838.0,2581.0,2416.0,1.0,0.23721,1690.398
2.6,2375.3213,1735.0,6229.0,2051.0,1921.0,1.0,0.23721,1342.7657
2.7,1886.7279,1373.0,4951.0,1629.0,1534.0,1.0,0.23721,1066.5865
2.8,1498.7867,1086.0,3930.0,1295.0,1213.0,1.0,0.23721,847.31476
2.9,1190.5068,859.0,3117.0,1030.0,968.0,1.0,0.23721,673.0271
3.0,945.6445,677.0,2482.0,818.0,764.0,1.0,0.23721,534.58136
3.1,751.11957,534.0,1966.0,651.0,605.0,1.0,0.23721,424.6129
3.2,596.56647,420.0,1562.0,517.0,481.0,1.0,0.23721,337.23642
3.3,473.8641,331.0,1244.0,411.0,383.0,1.0,0.23721,267.88144
3.4,376.33365,260.0,985.0,327.0,308.0,1.0,0.23721,212.74065
3.5,298.9037,203.0,783.0,260.0,246.0,1.0,0.23721,168.95078
3.6,237.32692,159.0,622.0,207.0,196.0,1.0,0.23721,134.15126
3.7,188.4578,124.0,494.0,164.0,156.0,1.0,0.23721,106.52491
3.8,149.653,96.0,392.0,131.0,126.0,1.0,0.23721,84.58968
3.9,118.84795,75.0,312.0,104.0,100.0,1.0,0.23721,67.17439
4.0,94.35599,57.0,249.0,83.0,80.0,1.0,0.23721,53.33007
4.1,74.88475,44.0,197.0,66.0,62.0,1.0,0.23721,42.32848
4.2,59.43314,33.0,157.0,52.0,50.0,1.0,0.23721,33.58888
4.3,47.15542,25.0,125.0,41.0,39.0,1.0,0.23721,26.65294
4.4,37.39647,19.0,99.0,33.0,31.0,1.0,0.23721,21.13639
4.5,29.6707,14.0,79.0,26.0,25.0,1.0,0.23721,16.7718
4.6,23.5335,10.0,62.0,21.0,18.0,1.0,0.23721,13.30135
4.7,18.64741,7.0,50.0,16.0,14.0,0.99999,0.23721,10.53771
4.8,14.75952,5.0,40.0,13.0,11.0,0.99996,0.23721,8.34293
4.9,11.67336,4.0,32.0,10.0,9.0,0.99972,0.23721,6.59589
5.0,9.23113,2.0,25.0,8.0,7.0,0.99897,0.23721,5.22143
5.1,7.28999,1.0,21.0,6.0,5.0,0.9956,0.23721,4.12832
5.2,5.73818,1.0,17.0,5.0,4.0,0.98615,0.23721,3.25054
5.3,4.51171,0.0,13.0,4.0,3.0,0.96779,0.23721,2.55822
5.4,3.5416,0.0,11.0,3.0,2.0,0.9345,0.23721,2.01112
5.5,2.76772,0.0,9.0,2.0,2.0,0.88383,0.23721,1.57432
5.6,2.15709,0.0,7.0,2.0,1.0,0.81742,0.2372,1.22946
5.7,1.67096,0.0,6.0,1.0,1.0,0.73819,0.2372,0.9556
5.8,1.28616,0.0,5.0,1.0,0.0,0.64904,0.23719,0.73843
5.9,0.98174,0.0,4.0,1.0,0.0,0.5583,0.23716,0.56593
6.0,0.77297,0.0,4.0,0.0,0.0,0.47991,0.23709,0.44438
6.1,0.57875,0.0,3.0,0.0,0.0,0.39263,0.2063,0.33821
6.2,0.37916,0.0,2.0,0.0,0.0,0.28256,0.15075,0.22054
6.3,0.29598,0.0,2.0,0.0,0.0,0.23251,0.13469,0.17619
6.4,0.22606,0.0,2.0,0.0,0.0,0.18217,0.1127,0.13241
6.5,0.17644,0.0,1.0,0.0,0.0,0.14573,0.09791,0.10361
6.6,0.14392,0.0,1.0,0.0,0.0,0.1253,0.09122,0.08826
6.7,0.11873,0.0,1.0,0.0,0.0,0.10551,0.0816,0.07375
6.8,0.09889,0.0,1.0,0.0,0.0,0.09028,0.07401,0.06261
6.9,0.07939,0.0,1.0,0.0,0.0,0.07476,0.06435,0.05158
7.0,0.06558,0.0,1.0,0.0,0.0,0.06277,0.05624,0.04342
7.1,0.05631,0.0,1.0,0.0,0.0,0.0545,0.05052,0.03772
7.2,0.04393,0.0,1.0,0.0,0.0,0.04287,0.04055,0.02936
7.3,0.02998,0.0,1.0,0.0,0.0,0.0294,0.02838,0.01992
7.4,0.02655,0.0,1.0,0.0,0.0,0.02614,0.02567,0.01769
7.5,0.02044,0.0,0.0,0.0,0.0,0.0202,0.02006,0.01352
7.6,0.01092,0.0,0.0,0.0,0.0,0.01081,0.01075,0.00739
7.7,0.00339,0.0,0.0,0.0,0.0,0.00337,0.00333,0.00218
7.8,0.00199,0.0,0.0,0.0,0.0,0.00199,0.00198,0.00131
7.9,0.00109,0.0,0.0,0.0,0.0,0.00109,0.00109,7.6E-4
8.0,3.3E-4,0.0,0.0,0.0,0.0,3.3E-4,3.3E-4,1.9E-4
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
