Subsection Index,Subsection Name,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
26,"Antelope Valley 2011, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,"Antelope Valley 2011, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,"Antelope Valley 2011, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,"Antelope Valley 2011, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,"Antelope Valley 2011, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,"Ash Hill, Subsection 0",0.00541,8.1E-4,0.00145,0.00208,0.00357,0.00533,5.2E-4
32,"Ash Hill, Subsection 1",0.00584,8.4E-4,0.00151,0.00218,0.0038,0.00572,5.6E-4
33,"Ash Hill, Subsection 2",0.00399,5.5E-4,9.3E-4,0.00151,0.00249,0.00393,5.1E-4
34,"Ash Hill, Subsection 3",0.00389,5.0E-4,9.0E-4,0.0015,0.00246,0.00384,5.5E-4
35,"Ash Hill, Subsection 4",0.00407,5.7E-4,9.7E-4,0.00158,0.00261,0.00404,6.4E-4
36,"Ash Hill, Subsection 5",0.00457,6.4E-4,0.00114,0.00168,0.00282,0.00454,7.1E-4
37,"Ash Hill, Subsection 6",0.00804,0.00129,0.00223,0.00321,0.00533,0.0079,0.00138
38,"Ash Hill, Subsection 7",0.00774,0.00125,0.00216,0.00311,0.0052,0.00765,0.00133
39,"Baker, Subsection 0",6.0E-5,1.0E-5,1.0E-5,1.0E-5,3.0E-5,6.0E-5,0.0
40,"Baker, Subsection 1",7.0E-5,1.0E-5,1.0E-5,1.0E-5,3.0E-5,7.0E-5,1.0E-5
41,"Baker, Subsection 2",5.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,5.0E-5,1.0E-5
42,"Baker, Subsection 3",5.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,5.0E-5,1.0E-5
43,"Baker, Subsection 4",5.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,5.0E-5,1.0E-5
44,"Baker, Subsection 5",5.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,5.0E-5,1.0E-5
45,"Baker, Subsection 6",9.0E-5,1.0E-5,2.0E-5,2.0E-5,6.0E-5,9.0E-5,1.0E-5
46,"Baker, Subsection 7",1.1E-4,1.0E-5,2.0E-5,3.0E-5,8.0E-5,1.1E-4,1.0E-5
47,"Baker, Subsection 8",9.0E-5,1.0E-5,1.0E-5,3.0E-5,6.0E-5,9.0E-5,1.0E-5
48,"Baker, Subsection 9",1.1E-4,1.0E-5,1.0E-5,2.0E-5,7.0E-5,1.0E-4,1.0E-5
49,"Baker, Subsection 10",1.0E-4,0.0,0.0,1.0E-5,6.0E-5,1.0E-4,1.0E-5
50,"Baker, Subsection 11",1.0E-4,0.0,0.0,2.0E-5,6.0E-5,1.0E-4,1.0E-5
51,"Baker, Subsection 12",1.9E-4,0.0,1.0E-5,2.0E-5,1.1E-4,1.9E-4,1.0E-5
52,"Baker, Subsection 13",1.8E-4,0.0,1.0E-5,2.0E-5,1.1E-4,1.8E-4,1.0E-5
53,"Bartlett Springs 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,"Bartlett Springs 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"Bartlett Springs 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,"Bartlett Springs 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,"Bartlett Springs 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,"Bartlett Springs 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,"Bartlett Springs 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,"Bartlett Springs 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"Bartlett Springs 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,"Bartlett Springs 2011 CFM, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,"Bartlett Springs 2011 CFM, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"Bartlett Springs 2011 CFM, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,"Bartlett Springs 2011 CFM, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,"Bartlett Springs 2011 CFM, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,"Bartlett Springs 2011 CFM, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"Bartlett Springs 2011 CFM, Subsection 15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,"Bartlett Springs 2011 CFM, Subsection 16",0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"Bartlett Springs 2011 CFM, Subsection 17",0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,"Bartlett Springs 2011 CFM, Subsection 18",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
72,"Bartlett Springs 2011 CFM, Subsection 19",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
73,"Bartlett Springs 2011 CFM, Subsection 20",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
74,"Bartlett Springs 2011 CFM, Subsection 21",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
75,"Bartlett Springs 2011 CFM, Subsection 22",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
76,"Battle Creek 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Battle Creek 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,"Battle Creek 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,"Battle Creek 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,"Battle Creek 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,"Bear River fault zone, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,"Bear River fault zone, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,"Bear River fault zone, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,"Bear River fault zone, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,"Bear River fault zone, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,"Bear River fault zone, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,"Bear River fault zone, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,"Bear River fault zone, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,"Bear River fault zone, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,"Bear River fault zone, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,"Bear River fault zone, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,"Bennett Valley 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,"Bennett Valley 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,"Bennett Valley 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,"Bennett Valley 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,"Bennett Valley 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,"Bennett Valley 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,"Bennett Valley 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,"Bicycle Lake, Subsection 0",0.00173,1.5E-4,3.1E-4,5.1E-4,9.7E-4,0.00172,1.3E-4
102,"Bicycle Lake, Subsection 1",0.00181,1.6E-4,3.4E-4,5.5E-4,0.00101,0.00178,1.4E-4
103,"Bicycle Lake, Subsection 2",0.00185,1.6E-4,3.8E-4,6.1E-4,0.00103,0.00178,1.7E-4
104,"Bicycle Lake, Subsection 3",0.00169,1.6E-4,3.8E-4,5.9E-4,0.001,0.00167,1.7E-4
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,"Big Pine (Central), Subsection 0",7.0E-5,0.0,1.0E-5,2.0E-5,3.0E-5,6.0E-5,1.0E-5
124,"Big Pine (Central), Subsection 1",9.0E-5,0.0,1.0E-5,2.0E-5,5.0E-5,8.0E-5,1.0E-5
125,"Big Pine (Central), Subsection 2",9.0E-5,0.0,1.0E-5,2.0E-5,5.0E-5,8.0E-5,1.0E-5
126,"Big Pine (Central), Subsection 3",1.0E-4,0.0,1.0E-5,3.0E-5,6.0E-5,9.0E-5,1.0E-5
127,"Big Pine (Central), Subsection 4",1.2E-4,0.0,1.0E-5,4.0E-5,7.0E-5,1.0E-4,1.0E-5
128,"Big Pine (Central), Subsection 5",9.0E-5,0.0,0.0,2.0E-5,4.0E-5,8.0E-5,0.0
129,"Big Pine (Central), Subsection 6",9.0E-5,0.0,0.0,2.0E-5,4.0E-5,8.0E-5,0.0
130,"Big Pine (East), Subsection 0",5.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,5.0E-5,1.0E-5
131,"Big Pine (East), Subsection 1",5.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,5.0E-5,1.0E-5
132,"Big Pine (East), Subsection 2",7.0E-5,1.0E-5,4.0E-5,5.0E-5,6.0E-5,7.0E-5,1.0E-5
133,"Big Pine (East), Subsection 3",7.0E-5,1.0E-5,4.0E-5,5.0E-5,6.0E-5,7.0E-5,1.0E-5
134,"Big Pine (West), Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,"Big Pine (West), Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,"Big Pine (West), Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,"Blackwater, Subsection 0",4.6E-4,6.0E-5,1.0E-4,1.5E-4,2.9E-4,4.6E-4,1.1E-4
138,"Blackwater, Subsection 1",6.8E-4,9.0E-5,1.9E-4,2.5E-4,4.5E-4,6.8E-4,1.8E-4
139,"Blackwater, Subsection 2",0.00101,1.8E-4,3.4E-4,4.2E-4,7.0E-4,0.00101,2.8E-4
140,"Blackwater, Subsection 3",0.00139,2.5E-4,4.5E-4,5.6E-4,9.8E-4,0.00138,3.7E-4
141,"Blackwater, Subsection 4",0.00179,3.4E-4,5.6E-4,7.2E-4,0.00126,0.00179,4.5E-4
142,"Blackwater, Subsection 5",0.00235,4.1E-4,7.2E-4,9.0E-4,0.00161,0.00235,5.7E-4
143,"Blackwater, Subsection 6",0.00323,5.4E-4,0.00101,0.00134,0.00227,0.00318,8.6E-4
144,"Blackwater, Subsection 7",0.00447,7.2E-4,0.00136,0.00185,0.00308,0.00437,0.00111
145,"Blackwater, Subsection 8",0.00529,9.2E-4,0.00171,0.0023,0.00371,0.0052,0.0013
146,"Blackwater, Subsection 9",0.00874,0.00156,0.00279,0.00378,0.00612,0.00866,0.00229
147,"Blackwater, Subsection 10",0.00842,0.00145,0.00264,0.00362,0.00585,0.00835,0.00218
148,"Blue Cut, Subsection 0",3.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,3.0E-5,1.0E-5
149,"Blue Cut, Subsection 1",3.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,3.0E-5,1.0E-5
150,"Blue Cut, Subsection 2",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
151,"Blue Cut, Subsection 3",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
152,"Blue Cut, Subsection 4",2.0E-5,0.0,0.0,0.0,1.0E-5,2.0E-5,0.0
153,"Blue Cut, Subsection 5",3.0E-5,0.0,0.0,0.0,2.0E-5,3.0E-5,0.0
154,"Blue Cut, Subsection 6",3.0E-5,0.0,0.0,0.0,2.0E-5,3.0E-5,0.0
155,"Blue Cut, Subsection 7",4.0E-5,0.0,0.0,1.0E-5,3.0E-5,4.0E-5,0.0
156,"Blue Cut, Subsection 8",3.0E-5,0.0,0.0,1.0E-5,2.0E-5,3.0E-5,0.0
157,"Blue Cut, Subsection 9",2.0E-5,0.0,0.0,1.0E-5,1.0E-5,2.0E-5,0.0
158,"Blue Cut, Subsection 10",2.0E-5,0.0,0.0,1.0E-5,1.0E-5,2.0E-5,0.0
159,"Blue Cut, Subsection 11",5.0E-5,0.0,0.0,1.0E-5,2.0E-5,5.0E-5,0.0
160,"Blue Cut, Subsection 12",5.0E-5,0.0,0.0,1.0E-5,2.0E-5,5.0E-5,0.0
161,"Brawley (Seismic Zone) alt 2, Subsection 0",9.0E-5,1.0E-5,2.0E-5,3.0E-5,5.0E-5,9.0E-5,1.0E-5
162,"Brawley (Seismic Zone) alt 2, Subsection 1",9.0E-5,1.0E-5,2.0E-5,3.0E-5,5.0E-5,9.0E-5,1.0E-5
163,"Brawley (Seismic Zone) alt 2, Subsection 2",9.0E-5,1.0E-5,2.0E-5,3.0E-5,5.0E-5,9.0E-5,1.0E-5
164,"Brawley (Seismic Zone) alt 2, Subsection 3",1.0E-4,1.0E-5,2.0E-5,3.0E-5,5.0E-5,9.0E-5,1.0E-5
165,"Brawley (Seismic Zone) alt 2, Subsection 4",9.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,8.0E-5,0.0
166,"Brawley (Seismic Zone) alt 2, Subsection 5",9.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,8.0E-5,0.0
167,"Brawley (Seismic Zone) alt 2, Subsection 6",9.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,8.0E-5,0.0
168,"Brawley (Seismic Zone) alt 2, Subsection 7",8.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,8.0E-5,0.0
169,"Brawley (Seismic Zone) alt 2, Subsection 8",7.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,7.0E-5,0.0
170,"Brawley (Seismic Zone) alt 2, Subsection 9",7.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,7.0E-5,0.0
171,"Breckenridge 2011, Subsection 0",1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
172,"Breckenridge 2011, Subsection 1",1.0E-5,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
173,"Bullion Mountains, Subsection 0",6.0E-5,1.0E-5,3.0E-5,3.0E-5,4.0E-5,6.0E-5,0.0
174,"Bullion Mountains, Subsection 1",6.0E-5,1.0E-5,3.0E-5,3.0E-5,4.0E-5,6.0E-5,0.0
175,"Bullion Mountains, Subsection 2",4.0E-5,1.0E-5,3.0E-5,3.0E-5,3.0E-5,4.0E-5,0.0
176,"Bullion Mountains, Subsection 3",4.0E-5,1.0E-5,3.0E-5,3.0E-5,3.0E-5,4.0E-5,0.0
177,"Bullion Mountains, Subsection 4",2.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,0.0
178,"Bullion Mountains, Subsection 5",2.0E-5,1.0E-5,1.0E-5,1.0E-5,1.0E-5,2.0E-5,0.0
179,"Burnt Mtn, Subsection 0",2.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,1.0E-5
180,"Burnt Mtn, Subsection 1",2.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,1.0E-5
181,"Burnt Mtn, Subsection 2",2.0E-5,1.0E-5,1.0E-5,2.0E-5,2.0E-5,2.0E-5,1.0E-5
182,"Butano 2011 CFM, Subsection 0",0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,"Butano 2011 CFM, Subsection 1",0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,"Butano 2011 CFM, Subsection 2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,"Butano 2011 CFM, Subsection 3",0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,"Butano 2011 CFM, Subsection 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,"Butano 2011 CFM, Subsection 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,"Butano 2011 CFM, Subsection 6",0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,"Butano 2011 CFM, Subsection 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"Cady, Subsection 0",2.2E-4,0.0,3.0E-5,3.0E-5,8.0E-5,2.2E-4,2.0E-5
191,"Cady, Subsection 1",2.2E-4,0.0,3.0E-5,3.0E-5,8.0E-5,2.2E-4,2.0E-5
192,"Cady, Subsection 2",2.6E-4,2.0E-5,4.0E-5,5.0E-5,1.0E-4,2.5E-4,2.0E-5
193,"Cady, Subsection 3",2.6E-4,3.0E-5,5.0E-5,6.0E-5,1.1E-4,2.5E-4,1.0E-5
194,"Cady, Subsection 4",2.5E-4,3.0E-5,5.0E-5,6.0E-5,1.1E-4,2.5E-4,1.0E-5
195,"Calaveras (Central) 2011 CFM, Subsection 0",3.0E-5,0.0,0.0,1.0E-5,1.0E-5,3.0E-5,0.0
196,"Calaveras (Central) 2011 CFM, Subsection 1",3.0E-5,0.0,0.0,1.0E-5,1.0E-5,3.0E-5,0.0
197,"Calaveras (Central) 2011 CFM, Subsection 2",3.0E-5,0.0,0.0,1.0E-5,1.0E-5,3.0E-5,0.0
198,"Calaveras (Central) 2011 CFM, Subsection 3",3.0E-5,0.0,0.0,1.0E-5,1.0E-5,3.0E-5,0.0
199,"Calaveras (Central) 2011 CFM, Subsection 4",2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
200,"Calaveras (Central) 2011 CFM, Subsection 5",2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
201,"Calaveras (Central) 2011 CFM, Subsection 6",2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
202,"Calaveras (Central) 2011 CFM, Subsection 7",2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
203,"Calaveras (Central) 2011 CFM, Subsection 8",3.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
204,"Calaveras (Central) 2011 CFM, Subsection 9",2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0
205,"Calaveras (No) 2011 CFM, Subsection 0",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
206,"Calaveras (No) 2011 CFM, Subsection 1",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
207,"Calaveras (No) 2011 CFM, Subsection 2",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
208,"Calaveras (No) 2011 CFM, Subsection 3",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
209,"Calaveras (No) 2011 CFM, Subsection 4",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
210,"Calaveras (No) 2011 CFM, Subsection 5",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
211,"Calaveras (No) 2011 CFM, Subsection 6",1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0
212,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 0",4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
213,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 1",4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
214,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 2",4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
215,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 3",4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
216,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 4",4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
217,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 5",4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
218,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 6",4.0E-5,0.0,0.0,1.0E-5,1.0E-5,4.0E-5,0.0
219,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 7",6.0E-5,0.0,0.0,1.0E-5,2.0E-5,6.0E-5,0.0
220,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 8",3.0E-5,0.0,0.0,0.0,1.0E-5,3.0E-5,0.0
221,"Calaveras (So) 2011 CFM, Subsection 0",5.0E-5,0.0,0.0,1.0E-5,2.0E-5,5.0E-5,0.0
222,"Calaveras (So) 2011 CFM, Subsection 1",7.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,7.0E-5,1.0E-5
223,"Calaveras (So) 2011 CFM, Subsection 2",7.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,7.0E-5,1.0E-5
224,"Calaveras (So) 2011 CFM, Subsection 3",7.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,7.0E-5,1.0E-5
225,"Calaveras (So) 2011 CFM, Subsection 4",7.0E-5,1.0E-5,2.0E-5,3.0E-5,4.0E-5,7.0E-5,1.0E-5
226,"Calaveras (So) 2011 CFM, Subsection 5",5.0E-5,0.0,0.0,1.0E-5,2.0E-5,5.0E-5,0.0
227,"Calico-Hidalgo, Subsection 0",2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
228,"Calico-Hidalgo, Subsection 1",2.0E-5,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
229,"Calico-Hidalgo, Subsection 2",3.0E-5,0.0,0.0,0.0,3.0E-5,3.0E-5,0.0
230,"Calico-Hidalgo, Subsection 3",5.0E-5,1.0E-5,1.0E-5,1.0E-5,4.0E-5,5.0E-5,1.0E-5
231,"Calico-Hidalgo, Subsection 4",6.0E-5,1.0E-5,1.0E-5,1.0E-5,5.0E-5,6.0E-5,1.0E-5
