Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5757696,0.61177814,0.456
6.1,0.5757696,0.61177814,0.399
6.2,0.56263626,0.59927607,0.387
6.3,0.55880105,0.59563845,0.384
6.4,0.5455442,0.5829923,0.37
6.5,0.53727937,0.57509905,0.363
6.6,0.51004004,0.5486934,0.343
6.7,0.48742387,0.5264801,0.316
6.8,0.40745693,0.4448369,0.253
6.9,0.34677014,0.38227758,0.208
7.0,0.27360973,0.30393058,0.148
7.1,0.2092021,0.23482226,0.103
7.2,0.14550844,0.16536401,0.063
7.3,0.07819795,0.088162675,0.03
7.4,0.051469978,0.05765066,0.02
7.5,0.04279203,0.048004836,0.017
7.6,0.030658968,0.0345747,0.013
7.7,0.007916393,0.009307768,0.003
