Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2404.0,4365.482,4272.0,4230.0,3764.0,7931.0,4017.0,4126.0,4557.0,5383.0
2.6,2007.0,3467.4956,3395.0,3342.0,2974.0,6276.0,3182.0,3274.0,3624.0,4278.0
2.7,1694.0,2754.2268,2697.0,2696.0,2348.0,5028.0,2519.0,2597.0,2882.0,3402.0
2.8,1382.0,2187.7056,2144.0,2114.0,1810.0,4016.0,1992.0,2060.0,2293.0,2702.0
2.9,1169.0,1737.6964,1704.0,1688.0,1461.0,3197.0,1575.0,1633.0,1824.0,2149.0
3.0,1011.0,1380.2788,1354.0,1330.0,1124.0,2546.0,1245.0,1294.0,1452.0,1709.0
3.1,850.0,1096.3193,1076.0,1054.0,898.0,2030.0,983.0,1025.0,1156.0,1360.0
3.2,725.0,870.80817,855.0,842.0,689.0,1633.0,776.0,812.0,921.0,1081.0
3.3,607.0,691.6948,680.0,671.0,536.0,1315.0,611.0,643.0,734.0,860.0
3.4,492.0,549.3788,540.0,534.0,419.0,1035.0,480.0,508.0,586.0,684.0
3.5,366.0,436.33096,430.0,427.0,321.0,818.0,378.0,402.0,467.0,545.0
3.6,251.0,346.5031,341.0,335.0,244.0,652.0,296.0,317.0,373.0,434.0
3.7,183.0,275.15216,271.0,266.0,182.0,522.0,232.0,250.0,298.0,346.0
3.8,150.0,218.44168,216.0,213.0,148.0,413.0,181.0,197.0,238.0,276.0
3.9,118.0,173.42949,171.0,171.0,111.0,348.0,141.0,155.0,191.0,221.0
4.0,89.0,137.66425,136.0,134.0,86.0,288.0,110.0,122.0,153.0,177.0
4.1,66.0,109.25637,108.0,105.0,63.0,233.0,85.0,96.0,122.0,142.0
4.2,52.0,86.67748,86.0,84.0,45.0,185.0,65.0,75.0,98.0,114.0
4.3,44.0,68.76713,68.0,67.0,33.0,152.0,50.0,59.0,79.0,92.0
4.4,34.0,54.53374,54.0,54.0,23.0,122.0,38.0,46.0,63.0,75.0
4.5,28.0,43.23732,43.0,41.0,18.0,96.0,29.0,36.0,51.0,60.0
4.6,18.0,34.2494,34.0,34.0,12.0,74.0,22.0,27.0,41.0,49.0
4.7,12.0,27.12713,27.0,26.0,6.0,61.0,16.0,21.0,33.0,40.0
4.8,10.0,21.46581,21.0,21.0,3.0,51.0,12.0,16.0,27.0,33.0
4.9,4.0,16.96657,17.0,16.0,1.0,45.0,9.0,12.0,22.0,27.0
5.0,2.0,13.39276,13.0,13.0,0.0,39.0,6.0,9.0,17.0,22.0
5.1,2.0,10.55142,10.0,10.0,0.0,37.0,4.0,7.0,14.0,18.0
5.2,2.0,8.29907,8.0,7.0,0.0,31.0,3.0,5.0,11.0,15.0
5.3,2.0,6.50719,6.0,6.0,0.0,25.0,2.0,4.0,9.0,13.0
5.4,2.0,5.08371,5.0,4.0,0.0,19.0,1.0,3.0,7.0,10.0
5.5,1.0,3.95097,4.0,3.0,0.0,17.0,1.0,2.0,6.0,9.0
5.6,0.0,3.04507,3.0,2.0,0.0,16.0,0.0,1.0,5.0,7.0
5.7,0.0,2.33502,2.0,2.0,0.0,13.0,0.0,1.0,4.0,6.0
5.8,0.0,1.77342,2.0,1.0,0.0,10.0,0.0,0.0,3.0,5.0
5.9,0.0,1.3276,1.0,1.0,0.0,9.0,0.0,0.0,2.0,4.0
6.0,0.0,1.00437,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
6.1,0.0,0.72531,1.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0
6.2,0.0,0.47016,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.3,0.0,0.35599,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.4,0.0,0.26662,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.5,0.0,0.20662,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.6,0.0,0.17778,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0
6.7,0.0,0.14627,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.8,0.0,0.12181,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.9,0.0,0.09648,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.0,0.0,0.07497,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.1,0.0,0.06269,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.2,0.0,0.04564,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.03174,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.4,0.0,0.02795,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.5,0.0,0.02155,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.01172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,0.00399,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.00246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,0.00128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,4.2E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,5.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
