Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4510.0674,4100.0,6298.0,4365.0,4323.0,1.0,0.29782,3671.8857
2.6,3582.3777,3248.0,5002.0,3468.0,3402.0,1.0,0.29782,2916.5662
2.7,2845.482,2571.0,3972.0,2756.0,2731.0,1.0,0.29782,2316.6252
2.8,2260.167,2034.0,3156.0,2190.0,2153.0,1.0,0.29782,1840.1346
2.9,1795.2773,1608.0,2511.0,1741.0,1724.0,1.0,0.29782,1461.6617
3.0,1426.0183,1271.0,1993.0,1384.0,1350.0,1.0,0.29782,1160.9933
3.1,1132.6473,1004.0,1585.0,1100.0,1074.0,1.0,0.29782,922.1421
3.2,899.6571,792.0,1259.0,874.0,861.0,1.0,0.29782,732.4969
3.3,714.61554,624.0,1000.0,695.0,681.0,1.0,0.29782,581.82684
3.4,567.567,491.0,795.0,552.0,550.0,1.0,0.29782,462.08292
3.5,450.77335,386.0,631.0,439.0,433.0,1.0,0.29782,366.98837
3.6,357.9763,303.0,501.0,349.0,348.0,1.0,0.29782,291.43585
3.7,284.25827,237.0,397.0,277.0,272.0,1.0,0.29782,231.41095
3.8,225.67151,185.0,316.0,220.0,219.0,1.0,0.29782,183.71765
3.9,179.16702,144.0,251.0,175.0,174.0,1.0,0.29782,145.8638
4.0,142.22322,112.0,200.0,139.0,138.0,1.0,0.29782,115.78771
4.1,112.87953,87.0,159.0,110.0,109.0,1.0,0.29782,91.8962
4.2,89.5524,67.0,127.0,88.0,86.0,1.0,0.29782,72.90069
4.3,71.05148,51.0,102.0,70.0,68.0,1.0,0.29782,57.84625
4.4,56.35004,39.0,82.0,55.0,55.0,1.0,0.29782,45.88
4.5,44.67983,30.0,66.0,44.0,43.0,1.0,0.29782,36.38372
4.6,35.39747,22.0,53.0,35.0,34.0,1.0,0.29782,28.82596
4.7,28.0382,17.0,43.0,27.0,27.0,1.0,0.29782,22.84124
4.8,22.18966,12.0,35.0,22.0,21.0,1.0,0.29782,18.07622
4.9,17.54355,9.0,29.0,17.0,17.0,1.0,0.29782,14.28743
5.0,13.85242,6.0,24.0,13.0,13.0,0.99999,0.29782,11.28143
5.1,10.91739,4.0,19.0,11.0,10.0,0.99996,0.29782,8.89437
5.2,8.5898,3.0,16.0,8.0,8.0,0.99963,0.29782,6.99826
5.3,6.74024,2.0,13.0,6.0,6.0,0.99784,0.29782,5.48921
5.4,5.26981,1.0,11.0,5.0,5.0,0.99205,0.29782,4.28943
5.5,4.10038,1.0,9.0,4.0,3.0,0.97784,0.29782,3.33601
5.6,3.16427,0.0,8.0,3.0,2.0,0.94795,0.29782,2.57598
5.7,2.42993,0.0,6.0,2.0,2.0,0.89907,0.29782,1.97893
5.8,1.8497,0.0,5.0,2.0,1.0,0.82558,0.29781,1.50677
5.9,1.38955,0.0,4.0,1.0,1.0,0.7331,0.29777,1.13159
6.0,1.05535,0.0,4.0,1.0,0.0,0.63507,0.29768,0.8573
6.1,0.76883,0.0,3.0,1.0,0.0,0.52327,0.26467,0.62762
6.2,0.49917,0.0,2.0,0.0,0.0,0.38426,0.20705,0.40746
6.3,0.3783,0.0,2.0,0.0,0.0,0.30932,0.18017,0.31047
6.4,0.28548,0.0,2.0,0.0,0.0,0.24329,0.15673,0.23361
6.5,0.22088,0.0,1.0,0.0,0.0,0.1942,0.13924,0.18092
6.6,0.18758,0.0,1.0,0.0,0.0,0.16998,0.13021,0.15604
6.7,0.15447,0.0,1.0,0.0,0.0,0.14233,0.11451,0.12888
6.8,0.12746,0.0,1.0,0.0,0.0,0.11947,0.1005,0.10693
6.9,0.10033,0.0,1.0,0.0,0.0,0.09578,0.08357,0.08501
7.0,0.07778,0.0,1.0,0.0,0.0,0.07554,0.06774,0.06608
7.1,0.06485,0.0,1.0,0.0,0.0,0.06357,0.05897,0.0553
7.2,0.04739,0.0,1.0,0.0,0.0,0.0469,0.04459,0.04022
7.3,0.03311,0.0,1.0,0.0,0.0,0.03287,0.03153,0.02805
7.4,0.02906,0.0,1.0,0.0,0.0,0.02889,0.02828,0.02475
7.5,0.0224,0.0,0.0,0.0,0.0,0.02231,0.02205,0.01916
7.6,0.01227,0.0,0.0,0.0,0.0,0.01223,0.01215,0.01057
7.7,0.00433,0.0,0.0,0.0,0.0,0.00432,0.00428,0.0037
7.8,0.00265,0.0,0.0,0.0,0.0,0.00264,0.00264,0.00227
7.9,0.00142,0.0,0.0,0.0,0.0,0.00142,0.00142,0.00123
8.0,4.7E-4,0.0,0.0,0.0,0.0,4.7E-4,4.7E-4,4.0E-4
8.1,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,6.0E-5
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
