Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10048806,0.0,0.70201,0.0,0.0,0.0,106.0,0.0,0.0,1.0,3.0
0.20097612,0.0,1.43705,1.0,1.0,0.0,807.0,0.0,0.0,3.0,5.0
0.30146417,0.0,2.16731,2.0,1.0,0.0,1082.0,0.0,0.0,4.0,6.0
0.40195224,1.0,2.89691,2.0,2.0,0.0,1245.0,0.0,1.0,4.0,8.0
0.50244033,2.0,3.63166,3.0,3.0,0.0,1406.0,0.0,1.0,5.0,9.0
0.60292834,2.0,4.35798,4.0,3.0,0.0,1503.0,0.0,2.0,6.0,10.0
0.7034164,2.0,5.09806,4.0,4.0,0.0,1592.0,1.0,2.0,7.0,12.0
0.8039045,3.0,5.83094,5.0,4.0,0.0,1810.0,1.0,3.0,8.0,13.0
0.90439254,3.0,6.56207,6.0,5.0,0.0,2015.0,1.0,3.0,9.0,15.0
1.0048807,4.0,7.30021,6.0,5.0,0.0,2173.0,2.0,4.0,10.0,16.0
1.1053687,4.0,8.01166,7.0,6.0,0.0,2287.0,2.0,4.0,10.0,17.0
1.2058567,5.0,8.73994,7.0,7.0,0.0,2421.0,2.0,5.0,11.0,19.0
1.3063447,6.0,9.47218,8.0,7.0,0.0,2529.0,3.0,5.0,12.0,20.0
1.4068328,6.0,10.20126,9.0,8.0,0.0,2613.0,3.0,6.0,13.0,21.0
1.5073209,6.0,10.92029,9.0,8.0,0.0,2898.0,3.0,6.0,14.0,23.0
1.607809,6.0,11.65396,10.0,9.0,0.0,3030.0,4.0,6.0,14.0,24.0
1.708297,6.0,12.36338,10.0,10.0,0.0,3144.0,4.0,7.0,15.0,26.0
1.8087851,6.0,13.08283,11.0,10.0,0.0,3255.0,5.0,7.0,16.0,27.0
1.9092731,6.0,13.79011,12.0,11.0,0.0,3332.0,5.0,8.0,17.0,29.0
2.0097613,6.0,14.49097,12.0,11.0,0.0,3381.0,5.0,8.0,17.0,30.0
2.1102493,7.0,15.20119,13.0,12.0,0.0,3434.0,6.0,9.0,18.0,31.0
2.2107375,7.0,15.90863,13.0,12.0,0.0,3480.0,6.0,9.0,19.0,33.0
2.3112254,8.0,16.61979,14.0,13.0,0.0,3534.0,6.0,10.0,20.0,34.0
2.4117134,9.0,17.32247,15.0,14.0,0.0,3562.0,7.0,10.0,20.0,36.0
2.5122015,9.0,18.01923,15.0,14.0,1.0,3592.0,7.0,11.0,21.0,37.0
2.6126895,10.0,18.72555,16.0,14.0,1.0,3629.0,8.0,11.0,22.0,38.0
2.7131777,10.0,19.42635,16.0,16.0,2.0,3658.0,8.0,12.0,23.0,40.0
2.8136656,12.0,20.09502,17.0,16.0,2.0,3706.0,8.0,12.0,23.0,41.0
2.9141538,12.0,20.7648,18.0,17.0,2.0,3749.0,9.0,13.0,24.0,43.0
3.0146418,12.0,21.42749,18.0,17.0,2.0,3823.0,9.0,13.0,25.0,44.0
3.11513,12.0,22.10307,19.0,17.0,3.0,3883.0,10.0,14.0,26.0,45.0
3.215618,12.0,22.80568,19.0,19.0,3.0,3940.0,10.0,14.0,26.0,47.0
3.316106,12.0,23.50888,20.0,19.0,3.0,3981.0,10.0,15.0,27.0,48.0
3.416594,12.0,24.17987,20.0,19.0,3.0,4024.0,11.0,15.0,28.0,50.0
3.5170822,13.0,24.85385,21.0,20.0,4.0,4060.0,11.0,16.0,28.0,52.0
3.6175702,13.0,25.52615,22.0,20.0,4.0,4093.0,12.0,16.0,29.0,53.0
3.7180583,13.0,26.20573,22.0,22.0,5.0,4115.0,12.0,17.0,30.0,55.0
3.8185463,13.0,26.89885,23.0,21.0,5.0,4144.0,13.0,17.0,31.0,56.0
3.9190345,13.0,27.57465,23.0,22.0,5.0,4178.0,13.0,18.0,31.0,58.0
4.0195227,14.0,28.23025,24.0,22.0,5.0,4203.0,13.0,18.0,32.0,59.0
4.1200104,14.0,28.88966,24.0,24.0,6.0,4241.0,14.0,18.0,33.0,61.0
4.2204986,14.0,29.56553,25.0,24.0,6.0,4273.0,14.0,19.0,33.0,62.0
4.3209867,14.0,30.23672,26.0,24.0,6.0,4301.0,15.0,19.0,34.0,64.0
4.421475,14.0,30.91058,26.0,24.0,6.0,4319.0,15.0,20.0,35.0,65.0
4.5219626,14.0,31.56881,27.0,26.0,6.0,4341.0,15.0,20.0,36.0,67.0
4.622451,14.0,32.24044,27.0,26.0,6.0,4372.0,16.0,21.0,36.0,68.0
4.722939,14.0,32.90078,28.0,26.0,6.0,4397.0,16.0,21.0,37.0,70.0
4.8234267,14.0,33.55256,28.0,26.0,7.0,4422.0,17.0,22.0,38.0,72.0
