Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.28661,0.0,2.0,0.0,0.0,0.2327,1.0E-5,0.26547
2.6,0.22688,0.0,2.0,0.0,0.0,0.18974,1.0E-5,0.21024
2.7,0.17979,0.0,1.0,0.0,0.0,0.15359,1.0E-5,0.16639
2.8,0.14263,0.0,1.0,0.0,0.0,0.12393,1.0E-5,0.13189
2.9,0.11344,0.0,1.0,0.0,0.0,0.09976,1.0E-5,0.1046
3.0,0.08991,0.0,1.0,0.0,0.0,0.08002,1.0E-5,0.08285
3.1,0.07079,0.0,1.0,0.0,0.0,0.06355,1.0E-5,0.06497
3.2,0.05672,0.0,1.0,0.0,0.0,0.05129,1.0E-5,0.05208
3.3,0.04475,0.0,1.0,0.0,0.0,0.04076,1.0E-5,0.0412
3.4,0.03575,0.0,1.0,0.0,0.0,0.03277,1.0E-5,0.0329
3.5,0.02862,0.0,1.0,0.0,0.0,0.02626,1.0E-5,0.0263
3.6,0.0229,0.0,0.0,0.0,0.0,0.02124,1.0E-5,0.02116
3.7,0.01786,0.0,0.0,0.0,0.0,0.0166,1.0E-5,0.01653
3.8,0.01419,0.0,0.0,0.0,0.0,0.01322,1.0E-5,0.01315
3.9,0.01103,0.0,0.0,0.0,0.0,0.01033,1.0E-5,0.01027
4.0,0.00865,0.0,0.0,0.0,0.0,0.00807,1.0E-5,0.00804
4.1,0.00698,0.0,0.0,0.0,0.0,0.00654,1.0E-5,0.00647
4.2,0.00557,0.0,0.0,0.0,0.0,0.00523,1.0E-5,0.00518
4.3,0.00444,0.0,0.0,0.0,0.0,0.00419,1.0E-5,0.00413
4.4,0.00336,0.0,0.0,0.0,0.0,0.00321,1.0E-5,0.00316
4.5,0.00288,0.0,0.0,0.0,0.0,0.00275,1.0E-5,0.00269
4.6,0.00221,0.0,0.0,0.0,0.0,0.00214,1.0E-5,0.0021
4.7,0.00184,0.0,0.0,0.0,0.0,0.00178,1.0E-5,0.00174
4.8,0.00146,0.0,0.0,0.0,0.0,0.00142,1.0E-5,0.00139
4.9,0.00122,0.0,0.0,0.0,0.0,0.00118,1.0E-5,0.00115
5.0,9.8E-4,0.0,0.0,0.0,0.0,9.6E-4,1.0E-5,9.3E-4
5.1,7.7E-4,0.0,0.0,0.0,0.0,7.5E-4,1.0E-5,7.3E-4
5.2,5.7E-4,0.0,0.0,0.0,0.0,5.6E-4,1.0E-5,5.4E-4
5.3,4.8E-4,0.0,0.0,0.0,0.0,4.7E-4,1.0E-5,4.5E-4
5.4,4.3E-4,0.0,0.0,0.0,0.0,4.2E-4,1.0E-5,4.0E-4
5.5,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,1.0E-5,2.9E-4
5.6,2.7E-4,0.0,0.0,0.0,0.0,2.7E-4,1.0E-5,2.5E-4
5.7,2.2E-4,0.0,0.0,0.0,0.0,2.2E-4,1.0E-5,2.1E-4
5.8,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,1.0E-5,1.6E-4
5.9,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.0E-5,1.3E-4
6.0,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,1.0E-5,9.0E-5
6.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,1.0E-5,4.0E-5
6.2,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,1.0E-5,3.0E-5
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
