Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2953.1555,2183.0,7298.0,2558.0,2370.0,1.0,0.20514,1686.4689
2.6,2345.5986,1728.0,5812.0,2032.0,1949.0,1.0,0.20514,1339.4822
2.7,1863.0833,1369.0,4609.0,1615.0,1519.0,1.0,0.20514,1063.9572
2.8,1479.8611,1082.0,3664.0,1284.0,1209.0,1.0,0.20514,845.0996
2.9,1175.4624,855.0,2909.0,1020.0,945.0,1.0,0.20514,671.247
3.0,933.67334,675.0,2312.0,811.0,756.0,1.0,0.20514,533.1565
3.1,741.64154,532.0,1838.0,645.0,626.0,1.0,0.20514,423.51486
3.2,589.11725,419.0,1457.0,513.0,489.0,1.0,0.20514,336.44165
3.3,467.91232,329.0,1159.0,408.0,393.0,1.0,0.20514,267.22363
3.4,371.6348,258.0,921.0,324.0,309.0,1.0,0.20514,212.22159
3.5,295.13675,202.0,732.0,258.0,246.0,1.0,0.20514,168.5477
3.6,234.39304,158.0,582.0,205.0,194.0,1.0,0.20514,133.84949
3.7,186.15318,123.0,462.0,163.0,150.0,1.0,0.20514,106.28615
3.8,147.84573,95.0,367.0,130.0,126.0,1.0,0.20514,84.41752
3.9,117.39159,74.0,292.0,103.0,99.0,1.0,0.20514,67.02657
4.0,93.21739,57.0,231.0,82.0,77.0,1.0,0.20514,53.21823
4.1,73.99734,44.0,185.0,65.0,64.0,1.0,0.20514,42.25061
4.2,58.73169,33.0,148.0,52.0,47.0,1.0,0.20514,33.53124
4.3,46.61444,25.0,118.0,41.0,38.0,1.0,0.20514,26.61853
4.4,36.96949,19.0,94.0,33.0,31.0,1.0,0.20514,21.10506
4.5,29.33006,14.0,75.0,26.0,24.0,1.0,0.20514,16.7394
4.6,23.24592,10.0,60.0,20.0,19.0,1.0,0.20514,13.26119
4.7,18.42555,7.0,48.0,16.0,14.0,1.0,0.20514,10.50937
4.8,14.59997,5.0,38.0,13.0,12.0,0.99998,0.20514,8.323
4.9,11.55313,4.0,31.0,10.0,9.0,0.99979,0.20514,6.58365
5.0,9.13474,2.0,25.0,8.0,7.0,0.99867,0.20514,5.2004
5.1,7.20614,1.0,20.0,6.0,5.0,0.99487,0.20514,4.09565
5.2,5.67648,1.0,16.0,5.0,4.0,0.98494,0.20514,3.22123
5.3,4.46286,0.0,13.0,4.0,3.0,0.96385,0.20514,2.52791
5.4,3.50184,0.0,11.0,3.0,2.0,0.92996,0.20514,1.98029
5.5,2.73236,0.0,9.0,2.0,2.0,0.87668,0.20514,1.53762
5.6,2.1227,0.0,7.0,2.0,1.0,0.80811,0.20513,1.19035
5.7,1.64242,0.0,6.0,1.0,1.0,0.72471,0.20513,0.91629
5.8,1.2622,0.0,5.0,1.0,0.0,0.63163,0.20513,0.69778
5.9,0.95868,0.0,4.0,1.0,0.0,0.53511,0.2051,0.52478
6.0,0.74488,0.0,4.0,0.0,0.0,0.44872,0.20505,0.39929
6.1,0.54902,0.0,3.0,0.0,0.0,0.36204,0.18196,0.29379
6.2,0.37232,0.0,2.0,0.0,0.0,0.26797,0.14734,0.19653
6.3,0.28447,0.0,2.0,0.0,0.0,0.21439,0.1274,0.14948
6.4,0.21971,0.0,2.0,0.0,0.0,0.16897,0.11102,0.11162
6.5,0.17076,0.0,2.0,0.0,0.0,0.13471,0.09761,0.08664
6.6,0.14099,0.0,1.0,0.0,0.0,0.11661,0.09054,0.07433
6.7,0.11475,0.0,1.0,0.0,0.0,0.09656,0.07828,0.06109
6.8,0.09446,0.0,1.0,0.0,0.0,0.08172,0.06954,0.05069
6.9,0.07358,0.0,1.0,0.0,0.0,0.06581,0.05765,0.04017
7.0,0.0582,0.0,1.0,0.0,0.0,0.05301,0.04805,0.0314
7.1,0.04881,0.0,1.0,0.0,0.0,0.04529,0.04243,0.02604
7.2,0.03732,0.0,1.0,0.0,0.0,0.03505,0.03357,0.01945
7.3,0.02681,0.0,1.0,0.0,0.0,0.02545,0.02465,0.01366
7.4,0.02386,0.0,0.0,0.0,0.0,0.02272,0.0224,0.01205
7.5,0.01936,0.0,0.0,0.0,0.0,0.01855,0.01848,0.00947
7.6,0.00982,0.0,0.0,0.0,0.0,0.00944,0.00941,0.00493
7.7,0.00318,0.0,0.0,0.0,0.0,0.00307,0.00306,0.00141
7.8,0.00223,0.0,0.0,0.0,0.0,0.0022,0.0022,9.8E-4
7.9,0.00133,0.0,0.0,0.0,0.0,0.00133,0.00133,6.1E-4
8.0,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,4.0E-4,1.9E-4
8.1,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,6.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
