Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2192.0,3641.6821,3232.0,2962.0,2415.0,23109.0,2692.0,2889.0,4146.0,7674.0
2.6,1820.0,2892.5632,2568.0,2411.0,1896.0,18265.0,2133.0,2293.0,3294.0,6099.0
2.7,1526.0,2297.6152,2040.0,1919.0,1483.0,14515.0,1690.0,1820.0,2617.0,4844.0
2.8,1227.0,1825.0005,1621.0,1496.0,1160.0,11538.0,1338.0,1444.0,2080.0,3848.0
2.9,1027.0,1449.5372,1288.0,1193.0,925.0,9182.0,1058.0,1146.0,1654.0,3058.0
3.0,877.0,1151.3269,1024.0,961.0,707.0,7319.0,836.0,908.0,1314.0,2431.0
3.1,728.0,914.47955,814.0,762.0,557.0,5751.0,660.0,720.0,1045.0,1931.0
3.2,610.0,726.3677,647.0,598.0,432.0,4623.0,520.0,571.0,832.0,1533.0
3.3,517.0,576.88824,515.0,471.0,331.0,3667.0,410.0,452.0,662.0,1220.0
3.4,434.0,458.16287,409.0,374.0,259.0,2939.0,322.0,357.0,527.0,969.0
3.5,330.0,363.86316,325.0,301.0,202.0,2331.0,253.0,282.0,420.0,770.0
3.6,236.0,288.97922,259.0,242.0,147.0,1836.0,198.0,223.0,335.0,612.0
3.7,170.0,229.50465,206.0,193.0,116.0,1447.0,155.0,176.0,267.0,487.0
3.8,141.0,182.27669,164.0,155.0,84.0,1139.0,120.0,139.0,213.0,388.0
3.9,110.0,144.71677,130.0,119.0,61.0,914.0,93.0,109.0,170.0,309.0
4.0,83.0,114.90886,104.0,93.0,46.0,722.0,72.0,86.0,136.0,246.0
4.1,63.0,91.22289,82.0,76.0,34.0,584.0,56.0,67.0,109.0,196.0
4.2,50.0,72.40931,65.0,59.0,24.0,463.0,43.0,52.0,88.0,156.0
4.3,44.0,57.47105,52.0,48.0,16.0,377.0,32.0,41.0,70.0,125.0
4.4,35.0,45.57698,41.0,37.0,10.0,298.0,25.0,32.0,57.0,99.0
4.5,29.0,36.15889,33.0,29.0,6.0,242.0,18.0,25.0,46.0,80.0
4.6,19.0,28.65669,26.0,24.0,2.0,191.0,14.0,19.0,37.0,64.0
4.7,13.0,22.70906,21.0,18.0,1.0,149.0,10.0,14.0,30.0,51.0
4.8,10.0,17.99038,16.0,15.0,0.0,109.0,7.0,11.0,24.0,41.0
4.9,5.0,14.22806,13.0,11.0,0.0,92.0,5.0,8.0,20.0,33.0
5.0,3.0,11.24255,10.0,9.0,0.0,72.0,3.0,6.0,16.0,27.0
5.1,2.0,8.865,8.0,7.0,0.0,58.0,2.0,5.0,13.0,22.0
5.2,2.0,6.97926,6.0,5.0,0.0,48.0,1.0,3.0,10.0,18.0
5.3,2.0,5.48574,5.0,4.0,0.0,38.0,1.0,2.0,8.0,15.0
5.4,2.0,4.30135,4.0,3.0,0.0,32.0,0.0,2.0,7.0,12.0
5.5,1.0,3.3525,3.0,2.0,0.0,26.0,0.0,1.0,6.0,10.0
5.6,0.0,2.60194,2.0,1.0,0.0,24.0,0.0,1.0,4.0,8.0
5.7,0.0,2.00767,2.0,1.0,0.0,20.0,0.0,0.0,4.0,7.0
5.8,0.0,1.53812,1.0,1.0,0.0,17.0,0.0,0.0,3.0,6.0
5.9,0.0,1.16541,1.0,0.0,0.0,15.0,0.0,0.0,2.0,5.0
6.0,0.0,0.90432,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
6.1,0.0,0.65528,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
6.2,0.0,0.44739,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0
6.3,0.0,0.34195,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.4,0.0,0.26094,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.5,0.0,0.20266,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.6,0.0,0.17072,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.7,0.0,0.13799,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.8,0.0,0.11536,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.9,0.0,0.09082,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
7.0,0.0,0.07246,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.1,0.0,0.06148,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.2,0.0,0.04724,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.3,0.0,0.03354,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
