Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,35.46778,0.0,164.0,11.0,2.0,0.95863,0.00997,14.70018
2.6,28.16296,0.0,130.0,8.0,1.0,0.9429,0.00997,11.67716
2.7,22.35988,0.0,104.0,7.0,1.0,0.9229,0.00997,9.27612
2.8,17.76705,0.0,82.0,5.0,1.0,0.89813,0.00997,7.37396
2.9,14.11557,0.0,66.0,4.0,0.0,0.86774,0.00997,5.85239
3.0,11.21284,0.0,52.0,3.0,0.0,0.83232,0.00997,4.64926
3.1,8.90581,0.0,42.0,3.0,0.0,0.79291,0.00997,3.69368
3.2,7.07896,0.0,34.0,2.0,0.0,0.74836,0.00997,2.93739
3.3,5.62168,0.0,27.0,2.0,0.0,0.69842,0.00997,2.33341
3.4,4.46631,0.0,22.0,1.0,0.0,0.64598,0.00997,1.85334
3.5,3.54803,0.0,18.0,1.0,0.0,0.59208,0.00997,1.47228
3.6,2.81538,0.0,14.0,1.0,0.0,0.5371,0.00997,1.168
3.7,2.23924,0.0,12.0,0.0,0.0,0.48338,0.00997,0.93169
3.8,1.78041,0.0,9.0,0.0,0.0,0.42957,0.00997,0.74098
3.9,1.41752,0.0,8.0,0.0,0.0,0.37808,0.00997,0.59024
4.0,1.12851,0.0,6.0,0.0,0.0,0.32977,0.00997,0.4702
4.1,0.89627,0.0,5.0,0.0,0.0,0.28594,0.00997,0.37442
4.2,0.71332,0.0,4.0,0.0,0.0,0.24586,0.00997,0.29852
4.3,0.56689,0.0,4.0,0.0,0.0,0.21047,0.00997,0.23844
4.4,0.45177,0.0,3.0,0.0,0.0,0.17829,0.00997,0.18976
4.5,0.36006,0.0,3.0,0.0,0.0,0.15034,0.00997,0.15182
4.6,0.28713,0.0,2.0,0.0,0.0,0.12642,0.00997,0.12175
4.7,0.22878,0.0,2.0,0.0,0.0,0.10581,0.00997,0.09713
4.8,0.18278,0.0,2.0,0.0,0.0,0.08837,0.00997,0.07786
4.9,0.14554,0.0,1.0,0.0,0.0,0.07365,0.00997,0.0622
5.0,0.11717,0.0,1.0,0.0,0.0,0.06203,0.00997,0.05059
5.1,0.09398,0.0,1.0,0.0,0.0,0.05178,0.00997,0.04111
5.2,0.07638,0.0,1.0,0.0,0.0,0.04364,0.00997,0.034
5.3,0.06169,0.0,1.0,0.0,0.0,0.03691,0.00997,0.02806
5.4,0.04977,0.0,1.0,0.0,0.0,0.03111,0.00997,0.02337
5.5,0.04095,0.0,1.0,0.0,0.0,0.02668,0.00997,0.01967
5.6,0.03341,0.0,0.0,0.0,0.0,0.02287,0.00997,0.01659
5.7,0.0279,0.0,0.0,0.0,0.0,0.01999,0.00997,0.01415
5.8,0.02341,0.0,0.0,0.0,0.0,0.01748,0.00997,0.01231
5.9,0.02008,0.0,0.0,0.0,0.0,0.01579,0.00997,0.01103
6.0,0.01751,0.0,0.0,0.0,0.0,0.01449,0.00997,0.01006
6.1,0.01541,0.0,0.0,0.0,0.0,0.01326,0.00997,0.00916
6.2,0.01355,0.0,0.0,0.0,0.0,0.01222,0.00997,0.00833
6.3,0.01241,0.0,0.0,0.0,0.0,0.01149,0.00997,0.00779
6.4,0.01157,0.0,0.0,0.0,0.0,0.011,0.00993,0.0074
6.5,0.00398,0.0,0.0,0.0,0.0,0.00378,0.00292,0.00232
6.6,0.00373,0.0,0.0,0.0,0.0,0.00358,0.00291,0.00219
6.7,0.00196,0.0,0.0,0.0,0.0,0.00188,0.00138,0.00106
6.8,9.9E-4,0.0,0.0,0.0,0.0,9.7E-4,6.6E-4,5.4E-4
6.9,7.0E-4,0.0,0.0,0.0,0.0,6.8E-4,4.7E-4,3.6E-4
7.0,5.3E-4,0.0,0.0,0.0,0.0,5.1E-4,4.0E-4,3.0E-4
7.1,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,2.0E-5,4.0E-5
7.2,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,0.0,4.0E-5
7.3,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,0.0,2.0E-5
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
