Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,18.94826,0.0,86.0,7.0,2.0,0.93365,0.00634,10.61839
2.6,15.05279,0.0,69.0,6.0,1.0,0.91134,0.00634,8.43553
2.7,11.95526,0.0,55.0,4.0,1.0,0.88379,0.00634,6.70273
2.8,9.50412,0.0,44.0,3.0,0.0,0.85063,0.00634,5.32889
2.9,7.55002,0.0,35.0,3.0,0.0,0.81194,0.00634,4.22837
3.0,5.99527,0.0,28.0,2.0,0.0,0.76766,0.00634,3.35833
3.1,4.76166,0.0,22.0,2.0,0.0,0.71988,0.00634,2.6683
3.2,3.78459,0.0,18.0,1.0,0.0,0.66778,0.00634,2.12143
3.3,3.00532,0.0,15.0,1.0,0.0,0.61187,0.00634,1.68688
3.4,2.38518,0.0,12.0,1.0,0.0,0.55684,0.00634,1.33965
3.5,1.89475,0.0,10.0,1.0,0.0,0.50147,0.00634,1.06333
3.6,1.50382,0.0,8.0,0.0,0.0,0.44583,0.00634,0.84243
3.7,1.19612,0.0,7.0,0.0,0.0,0.39406,0.00634,0.67215
3.8,0.95231,0.0,5.0,0.0,0.0,0.34459,0.00634,0.53484
3.9,0.75716,0.0,4.0,0.0,0.0,0.29821,0.00634,0.42602
4.0,0.60344,0.0,4.0,0.0,0.0,0.25587,0.00634,0.33909
4.1,0.48123,0.0,3.0,0.0,0.0,0.21859,0.00634,0.27126
4.2,0.38324,0.0,3.0,0.0,0.0,0.18541,0.00634,0.21652
4.3,0.30507,0.0,2.0,0.0,0.0,0.15665,0.00634,0.17278
4.4,0.24238,0.0,2.0,0.0,0.0,0.13027,0.00634,0.13722
4.5,0.19294,0.0,2.0,0.0,0.0,0.10841,0.00634,0.10967
4.6,0.15407,0.0,1.0,0.0,0.0,0.08996,0.00634,0.08775
4.7,0.12194,0.0,1.0,0.0,0.0,0.07356,0.00634,0.0694
4.8,0.09778,0.0,1.0,0.0,0.0,0.06092,0.00634,0.05562
4.9,0.07826,0.0,1.0,0.0,0.0,0.05041,0.00634,0.04466
5.0,0.06306,0.0,1.0,0.0,0.0,0.04193,0.00634,0.03629
5.1,0.05063,0.0,1.0,0.0,0.0,0.03462,0.00634,0.02945
5.2,0.04124,0.0,1.0,0.0,0.0,0.02894,0.00634,0.02428
5.3,0.03374,0.0,0.0,0.0,0.0,0.02415,0.00634,0.02003
5.4,0.02743,0.0,0.0,0.0,0.0,0.02017,0.00634,0.01668
5.5,0.02288,0.0,0.0,0.0,0.0,0.01722,0.00634,0.01406
5.6,0.01887,0.0,0.0,0.0,0.0,0.01482,0.00634,0.01188
5.7,0.01602,0.0,0.0,0.0,0.0,0.01294,0.00634,0.01024
5.8,0.01365,0.0,0.0,0.0,0.0,0.01134,0.00634,0.00899
5.9,0.0118,0.0,0.0,0.0,0.0,0.0102,0.00634,0.00803
6.0,0.01042,0.0,0.0,0.0,0.0,0.0093,0.00634,0.0073
6.1,0.00927,0.0,0.0,0.0,0.0,0.00851,0.00634,0.00661
6.2,0.00826,0.0,0.0,0.0,0.0,0.00785,0.00634,0.00602
6.3,0.00758,0.0,0.0,0.0,0.0,0.00731,0.00634,0.00559
6.4,0.00713,0.0,0.0,0.0,0.0,0.00699,0.00632,0.00532
6.5,0.00236,0.0,0.0,0.0,0.0,0.00233,0.0018,0.00167
6.6,0.00223,0.0,0.0,0.0,0.0,0.00221,0.00179,0.00157
6.7,0.00119,0.0,0.0,0.0,0.0,0.00118,8.6E-4,7.8E-4
6.8,6.3E-4,0.0,0.0,0.0,0.0,6.3E-4,4.4E-4,3.9E-4
6.9,4.5E-4,0.0,0.0,0.0,0.0,4.5E-4,3.1E-4,2.5E-4
7.0,3.4E-4,0.0,0.0,0.0,0.0,3.4E-4,2.5E-4,2.1E-4
7.1,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,0.0,3.0E-5
7.2,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,3.0E-5
7.3,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,0.0,1.0E-5
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
