Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4.1543407,0.0,20.0,2.0,0.0,0.7755781,0.0017444219,3.606207
2.6,3.299797,0.0,16.0,2.0,0.0,0.72748476,0.0017444219,2.8622718
2.7,2.623367,0.0,13.0,1.0,0.0,0.6730832,0.0017444219,2.276714
2.8,2.0893104,0.0,11.0,1.0,0.0,0.6187424,0.0017444219,1.8149898
2.9,1.6612576,0.0,9.0,1.0,0.0,0.5617647,0.0017444219,1.4417647
3.0,1.319432,0.0,7.0,1.0,0.0,0.50409734,0.0017444219,1.1451521
3.1,1.0471603,0.0,6.0,0.0,0.0,0.446856,0.0017444219,0.908073
3.2,0.8319067,0.0,5.0,0.0,0.0,0.39127788,0.0017444219,0.7211359
3.3,0.6592292,0.0,4.0,0.0,0.0,0.34002027,0.0017444219,0.57182556
3.4,0.52450305,0.0,3.0,0.0,0.0,0.29434076,0.0017444219,0.45545638
3.5,0.41525355,0.0,3.0,0.0,0.0,0.24969573,0.0017444219,0.36032453
3.6,0.32809332,0.0,2.0,0.0,0.0,0.21002029,0.0017444219,0.2846856
3.7,0.26168358,0.0,2.0,0.0,0.0,0.1768357,0.0017444219,0.22738336
3.8,0.20914808,0.0,2.0,0.0,0.0,0.14841785,0.0017444219,0.1820284
3.9,0.16837728,0.0,2.0,0.0,0.0,0.1236714,0.0017444219,0.14638945
4.0,0.13359027,0.0,1.0,0.0,0.0,0.1020284,0.0017444219,0.11592292
4.1,0.10578094,0.0,1.0,0.0,0.0,0.08334686,0.0017444219,0.09178499
4.2,0.08440162,0.0,1.0,0.0,0.0,0.06864098,0.0017444219,0.07344828
4.3,0.06691684,0.0,1.0,0.0,0.0,0.055699795,0.0017444219,0.058356997
4.4,0.05326572,0.0,1.0,0.0,0.0,0.04494929,0.0017444219,0.046409737
4.5,0.042880323,0.0,1.0,0.0,0.0,0.036369167,0.0017444219,0.037484787
4.6,0.03432049,0.0,1.0,0.0,0.0,0.029269777,0.0017444219,0.029939149
4.7,0.027281947,0.0,0.0,0.0,0.0,0.02346856,0.0017444219,0.023711968
4.8,0.021541582,0.0,0.0,0.0,0.0,0.018864097,0.0017444219,0.018681541
4.9,0.017119676,0.0,0.0,0.0,0.0,0.015192698,0.0017444219,0.0148073025
5.0,0.013935091,0.0,0.0,0.0,0.0,0.012454361,0.0017444219,0.012008114
5.1,0.011237322,0.0,0.0,0.0,0.0,0.010141988,0.0017444219,0.009675456
5.2,0.009290061,0.0,0.0,0.0,0.0,0.008438134,0.0017444219,0.00801217
5.3,0.0077484786,0.0,0.0,0.0,0.0,0.0070993914,0.0017444219,0.006774848
5.4,0.006348884,0.0,0.0,0.0,0.0,0.005902637,0.0017444219,0.0056389454
5.5,0.0053955377,0.0,0.0,0.0,0.0,0.005070994,0.0017444219,0.004868154
5.6,0.004665314,0.0,0.0,0.0,0.0,0.0044219065,0.0017444219,0.004239351
5.7,0.0040770792,0.0,0.0,0.0,0.0,0.0038945233,0.0017444219,0.0037322515
5.8,0.0034685598,0.0,0.0,0.0,0.0,0.003326572,0.0017444219,0.0031643002
5.9,0.0029614605,0.0,0.0,0.0,0.0,0.0029006086,0.0017444219,0.0027383368
6.0,0.002596349,0.0,0.0,0.0,0.0,0.002535497,0.0017444219,0.002373225
6.1,0.002373225,0.0,0.0,0.0,0.0,0.002352941,0.0017444219,0.0022109533
6.2,0.0021906693,0.0,0.0,0.0,0.0,0.0021906693,0.0017444219,0.0020892494
6.3,0.0020689655,0.0,0.0,0.0,0.0,0.0020689655,0.0017444219,0.0019675456
6.4,0.0020081135,0.0,0.0,0.0,0.0,0.0020081135,0.0017444219,0.0019269777
6.5,6.693712E-4,0.0,0.0,0.0,0.0,6.693712E-4,4.6653143E-4,6.4908725E-4
6.6,6.0851924E-4,0.0,0.0,0.0,0.0,6.0851924E-4,4.6653143E-4,5.8823527E-4
6.7,3.0425962E-4,0.0,0.0,0.0,0.0,3.0425962E-4,2.0283976E-4,3.0425962E-4
6.8,1.8255578E-4,0.0,0.0,0.0,0.0,1.8255578E-4,1.0141988E-4,1.8255578E-4
6.9,8.1135906E-5,0.0,0.0,0.0,0.0,8.1135906E-5,2.0283976E-5,8.1135906E-5
7.0,8.1135906E-5,0.0,0.0,0.0,0.0,8.1135906E-5,2.0283976E-5,8.1135906E-5
7.1,2.0283976E-5,0.0,0.0,0.0,0.0,2.0283976E-5,0.0,2.0283976E-5
7.2,2.0283976E-5,0.0,0.0,0.0,0.0,2.0283976E-5,0.0,2.0283976E-5
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
