Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,393.0,,,,,,,,,
0.1,370.0,,,,,,,,,
0.2,336.0,,,,,,,,,
0.3,292.0,,,,,,,,,
0.4,250.0,,,,,,,,,
0.5,215.0,,,,,,,,,
0.6,176.0,,,,,,,,,
0.7,148.0,,,,,,,,,
0.8,113.0,,,,,,,,,
0.9,85.0,,,,,,,,,
1.0,67.0,,,,,,,,,
1.1,54.0,,,,,,,,,
1.2,35.0,,,,,,,,,
1.3,27.0,,,,,,,,,
1.4,24.0,,,,,,,,,
1.5,14.0,,,,,,,,,
1.6,10.0,,,,,,,,,
1.7,6.0,,,,,,,,,
1.8,6.0,,,,,,,,,
1.9,6.0,,,,,,,,,
2.0,5.0,,,,,,,,,
2.1,4.0,,,,,,,,,
2.2,2.0,,,,,,,,,
2.3,1.0,,,,,,,,,
2.4,1.0,,,,,,,,,
2.5,1.0,19.43964,8.0,2.0,0.0,4823.0,0.0,2.0,27.0,100.0
2.6,1.0,15.44192,6.0,1.0,0.0,3800.0,0.0,1.0,21.0,79.0
2.7,1.0,12.26084,5.0,1.0,0.0,3050.0,0.0,1.0,17.0,63.0
2.8,1.0,9.7472,4.0,0.0,0.0,2406.0,0.0,1.0,14.0,51.0
2.9,1.0,7.74217,3.0,0.0,0.0,1887.0,0.0,0.0,11.0,41.0
3.0,1.0,6.14761,2.0,0.0,0.0,1513.0,0.0,0.0,9.0,32.0
3.1,1.0,4.87878,2.0,0.0,0.0,1201.0,0.0,0.0,7.0,26.0
3.2,1.0,3.87569,1.0,0.0,0.0,959.0,0.0,0.0,6.0,21.0
3.3,0.0,3.08042,1.0,0.0,0.0,766.0,0.0,0.0,5.0,17.0
3.4,0.0,2.44659,1.0,0.0,0.0,614.0,0.0,0.0,4.0,14.0
3.5,0.0,1.94463,1.0,0.0,0.0,487.0,0.0,0.0,3.0,11.0
3.6,0.0,1.54234,0.0,0.0,0.0,372.0,0.0,0.0,2.0,9.0
3.7,0.0,1.22654,0.0,0.0,0.0,294.0,0.0,0.0,2.0,7.0
3.8,0.0,0.97661,0.0,0.0,0.0,239.0,0.0,0.0,2.0,6.0
3.9,0.0,0.77834,0.0,0.0,0.0,193.0,0.0,0.0,1.0,5.0
4.0,0.0,0.62015,0.0,0.0,0.0,155.0,0.0,0.0,1.0,4.0
4.1,0.0,0.49491,0.0,0.0,0.0,126.0,0.0,0.0,1.0,4.0
4.2,0.0,0.39371,0.0,0.0,0.0,90.0,0.0,0.0,1.0,3.0
4.3,0.0,0.31332,0.0,0.0,0.0,69.0,0.0,0.0,1.0,3.0
4.4,0.0,0.24978,0.0,0.0,0.0,51.0,0.0,0.0,0.0,2.0
4.5,0.0,0.19959,0.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0
4.6,0.0,0.15961,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2.0
4.7,0.0,0.12728,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0
4.8,0.0,0.10163,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0
4.9,0.0,0.08112,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0
5.0,0.0,0.06577,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0
5.1,0.0,0.05313,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
5.2,0.0,0.04351,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0
5.3,0.0,0.03593,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0
5.4,0.0,0.02974,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
5.5,0.0,0.02475,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
5.6,0.0,0.02055,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
5.7,0.0,0.01756,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
5.8,0.0,0.01512,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
5.9,0.0,0.01328,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
6.0,0.0,0.01186,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.1,0.0,0.01078,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.2,0.0,0.00971,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.3,0.0,0.00908,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.4,0.0,0.00857,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.5,0.0,0.00275,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.6,0.0,0.00259,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.8,0.0,7.0E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
