Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,3393.8665,2190.0,9756.0,2637.0,2437.0,1.0,0.0,1685.2726
2.6,2695.7917,1735.0,7748.0,2096.0,1917.0,1.0,0.0,1338.63
2.7,2141.3938,1373.0,6155.0,1666.0,1520.0,1.0,0.0,1063.296
2.8,1700.8876,1087.0,4887.0,1324.0,1217.0,1.0,0.0,844.5813
2.9,1350.9723,859.0,3883.0,1053.0,968.0,1.0,0.0,670.85547
3.0,1073.218,678.0,3084.0,837.0,766.0,1.0,0.0,532.9189
3.1,852.48175,535.0,2453.0,665.0,603.0,1.0,0.0,423.3102
3.2,677.0905,421.0,1948.0,529.0,484.0,1.0,0.0,336.24963
3.3,537.7993,331.0,1548.0,421.0,385.0,1.0,0.0,267.07254
3.4,427.19608,260.0,1228.0,335.0,300.0,1.0,0.0,212.1653
3.5,339.31165,204.0,978.0,266.0,250.0,1.0,0.0,168.52208
3.6,269.54825,159.0,777.0,212.0,196.0,1.0,0.0,133.87666
3.7,214.08693,124.0,618.0,169.0,155.0,1.0,0.0,106.33296
3.8,170.03424,96.0,491.0,134.0,121.0,1.0,0.0,84.44425
3.9,135.06143,75.0,390.0,107.0,97.0,1.0,0.0,67.07213
4.0,107.29176,58.0,311.0,85.0,77.0,1.0,0.0,53.29527
4.1,85.23476,44.0,248.0,68.0,62.0,1.0,0.0,42.34159
4.2,67.7109,34.0,197.0,54.0,49.0,1.0,0.0,33.63016
4.3,53.76684,26.0,157.0,43.0,41.0,1.0,0.0,26.70847
4.4,42.70873,19.0,125.0,34.0,31.0,1.0,0.0,21.21463
4.5,33.92562,14.0,100.0,27.0,24.0,1.0,0.0,16.85227
4.6,26.94312,11.0,80.0,21.0,20.0,1.0,0.0,13.38604
4.7,21.40787,8.0,64.0,17.0,15.0,1.0,0.0,10.63734
4.8,17.01074,5.0,51.0,14.0,12.0,0.99998,0.0,8.45166
4.9,13.5093,4.0,41.0,11.0,9.0,0.99976,0.0,6.71139
5.0,10.73919,2.0,33.0,9.0,7.0,0.99878,0.0,5.33138
5.1,8.52758,2.0,27.0,7.0,6.0,0.99566,0.0,4.23561
5.2,6.7764,1.0,22.0,5.0,4.0,0.98771,0.0,3.36748
5.3,5.37757,0.0,18.0,4.0,3.0,0.97133,0.0,2.67357
5.4,4.26609,0.0,15.0,3.0,2.0,0.94164,0.0,2.12157
5.5,3.38891,0.0,12.0,3.0,2.0,0.89781,0.0,1.68489
5.6,2.69173,0.0,10.0,2.0,1.0,0.83972,0.0,1.33809
5.7,2.14067,0.0,8.0,1.0,1.0,0.77082,0.0,1.06474
5.8,1.69964,0.0,7.0,1.0,0.0,0.6953,0.0,0.84539
5.9,1.34807,0.0,6.0,1.0,0.0,0.61586,0.0,0.67093
6.0,1.06726,0.0,5.0,1.0,0.0,0.53527,0.0,0.53129
6.1,0.84465,0.0,4.0,0.0,0.0,0.45765,0.0,0.41896
6.2,0.67169,0.0,4.0,0.0,0.0,0.38931,0.0,0.33323
6.3,0.53006,0.0,3.0,0.0,0.0,0.32613,0.0,0.26301
6.4,0.4199,0.0,3.0,0.0,0.0,0.27108,0.0,0.20723
6.5,0.3319,0.0,2.0,0.0,0.0,0.22394,0.0,0.16359
6.6,0.26263,0.0,2.0,0.0,0.0,0.18408,0.0,0.12966
6.7,0.20706,0.0,2.0,0.0,0.0,0.14999,0.0,0.10237
6.8,0.16261,0.0,2.0,0.0,0.0,0.1211,0.0,0.08053
6.9,0.12772,0.0,1.0,0.0,0.0,0.09749,0.0,0.06282
7.0,0.10003,0.0,1.0,0.0,0.0,0.07834,0.0,0.04949
7.1,0.07881,0.0,1.0,0.0,0.0,0.06302,0.0,0.03901
7.2,0.06122,0.0,1.0,0.0,0.0,0.04993,0.0,0.03024
7.3,0.04761,0.0,1.0,0.0,0.0,0.03981,0.0,0.02346
7.4,0.03634,0.0,1.0,0.0,0.0,0.03086,0.0,0.01761
7.5,0.02811,0.0,0.0,0.0,0.0,0.0242,0.0,0.01361
7.6,0.02094,0.0,0.0,0.0,0.0,0.01842,0.0,0.01004
7.7,0.01537,0.0,0.0,0.0,0.0,0.01382,0.0,0.00731
7.8,0.01123,0.0,0.0,0.0,0.0,0.01026,0.0,0.00528
7.9,0.00778,0.0,0.0,0.0,0.0,0.00723,0.0,0.00363
8.0,0.00505,0.0,0.0,0.0,0.0,0.00473,0.0,0.00239
8.1,0.00314,0.0,0.0,0.0,0.0,0.003,0.0,0.00153
8.2,0.00154,0.0,0.0,0.0,0.0,0.00151,0.0,7.2E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
