Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,7815.705,3681.0,34142.0,4967.0,4342.0,1.0,0.0,2382.9126
2.6,6208.1284,2920.0,27127.0,3946.0,3180.0,1.0,0.0,1892.7825
2.7,4931.349,2314.0,21560.0,3136.0,2640.0,1.0,0.0,1503.5026
2.8,3917.0654,1834.0,17119.0,2492.0,2107.0,1.0,0.0,1194.2799
2.9,3111.1929,1453.0,13598.0,1980.0,1602.0,1.0,0.0,948.6528
3.0,2471.4214,1150.0,10793.0,1573.0,1294.0,1.0,0.0,753.5989
3.1,1963.1082,910.0,8576.0,1250.0,1086.0,1.0,0.0,598.60004
3.2,1559.2037,719.0,6815.0,993.0,824.0,1.0,0.0,475.4738
3.3,1238.4935,568.0,5413.0,790.0,665.0,1.0,0.0,377.64297
3.4,983.75366,447.0,4299.0,627.0,517.0,1.0,0.0,299.97498
3.5,781.3817,352.0,3411.0,499.0,425.0,1.0,0.0,238.27066
3.6,620.744,277.0,2717.0,397.0,331.0,1.0,0.0,189.2797
3.7,493.0361,217.0,2158.0,316.0,274.0,1.0,0.0,150.33807
3.8,391.60922,170.0,1716.0,251.0,214.0,1.0,0.0,119.38821
3.9,311.0274,133.0,1363.0,200.0,172.0,1.0,0.0,94.81484
4.0,247.05269,103.0,1084.0,159.0,128.0,1.0,0.0,75.32163
4.1,196.26575,80.0,861.0,127.0,110.0,1.0,0.0,59.84523
4.2,155.8767,62.0,685.0,101.0,85.0,1.0,0.0,47.5314
4.3,123.79801,48.0,545.0,80.0,69.0,1.0,0.0,37.75393
4.4,98.34064,36.0,432.0,64.0,51.0,1.0,0.0,29.99687
4.5,78.109,28.0,344.0,51.0,44.0,1.0,0.0,23.82081
4.6,62.03647,21.0,274.0,41.0,36.0,1.0,0.0,18.91875
4.7,49.28568,16.0,219.0,32.0,27.0,1.0,0.0,15.03078
4.8,39.15741,11.0,174.0,26.0,21.0,1.0,0.0,11.94384
4.9,31.09342,8.0,139.0,20.0,17.0,1.0,0.0,9.48294
5.0,24.70272,6.0,111.0,16.0,13.0,0.99995,0.0,7.53323
5.1,19.61421,4.0,88.0,13.0,10.0,0.99981,0.0,5.98598
5.2,15.5818,3.0,71.0,10.0,8.0,0.99915,0.0,4.75901
5.3,12.36954,2.0,57.0,8.0,6.0,0.99675,0.0,3.77878
5.4,9.82048,1.0,45.0,6.0,4.0,0.98968,0.0,2.99886
5.5,7.80216,1.0,36.0,5.0,4.0,0.97568,0.0,2.38359
5.6,6.19591,0.0,29.0,4.0,3.0,0.95041,0.0,1.89272
5.7,4.9213,0.0,24.0,3.0,2.0,0.91324,0.0,1.5047
5.8,3.90622,0.0,19.0,2.0,1.0,0.86148,0.0,1.19407
5.9,3.10042,0.0,16.0,2.0,1.0,0.79837,0.0,0.94785
6.0,2.46042,0.0,13.0,1.0,0.0,0.72631,0.0,0.75133
6.1,1.94943,0.0,11.0,1.0,0.0,0.64855,0.0,0.59339
6.2,1.54756,0.0,9.0,1.0,0.0,0.57349,0.0,0.47114
6.3,1.22352,0.0,7.0,0.0,0.0,0.49906,0.0,0.37202
6.4,0.96868,0.0,6.0,0.0,0.0,0.42764,0.0,0.29348
6.5,0.76499,0.0,5.0,0.0,0.0,0.36242,0.0,0.23212
6.6,0.60649,0.0,4.0,0.0,0.0,0.30582,0.0,0.18396
6.7,0.47833,0.0,4.0,0.0,0.0,0.25558,0.0,0.1455
6.8,0.37658,0.0,3.0,0.0,0.0,0.21191,0.0,0.11498
6.9,0.29678,0.0,3.0,0.0,0.0,0.17446,0.0,0.08981
7.0,0.23365,0.0,2.0,0.0,0.0,0.14354,0.0,0.07066
7.1,0.18403,0.0,2.0,0.0,0.0,0.11781,0.0,0.05553
7.2,0.1437,0.0,2.0,0.0,0.0,0.09571,0.0,0.04343
7.3,0.11203,0.0,1.0,0.0,0.0,0.07739,0.0,0.03386
7.4,0.086,0.0,1.0,0.0,0.0,0.06133,0.0,0.02542
7.5,0.066,0.0,1.0,0.0,0.0,0.04881,0.0,0.01946
7.6,0.04977,0.0,1.0,0.0,0.0,0.03835,0.0,0.01442
7.7,0.03648,0.0,1.0,0.0,0.0,0.02936,0.0,0.01066
7.8,0.02676,0.0,0.0,0.0,0.0,0.02226,0.0,0.00774
7.9,0.01833,0.0,0.0,0.0,0.0,0.01575,0.0,0.00528
8.0,0.01193,0.0,0.0,0.0,0.0,0.01053,0.0,0.00345
8.1,0.00727,0.0,0.0,0.0,0.0,0.00671,0.0,0.00209
8.2,0.00332,0.0,0.0,0.0,0.0,0.00319,0.0,9.9E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
