Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,518.49286,445.0,693.0,497.0,492.0,1.0,0.0,457.527
2.6,411.86304,349.0,551.0,395.0,389.0,1.0,0.0,363.4411
2.7,327.11102,274.0,438.0,314.0,308.0,1.0,0.0,288.6266
2.8,259.83322,214.0,348.0,250.0,243.0,1.0,0.0,229.26852
2.9,206.40253,167.0,278.0,198.0,194.0,1.0,0.0,182.11356
3.0,163.98167,130.0,222.0,158.0,156.0,1.0,0.0,144.68954
3.1,130.25279,101.0,177.0,125.0,123.0,1.0,0.0,114.92974
3.2,103.47285,78.0,142.0,100.0,98.0,1.0,0.0,91.30337
3.3,82.18035,60.0,114.0,79.0,78.0,1.0,0.0,72.52086
3.4,65.29017,46.0,92.0,63.0,62.0,1.0,0.0,57.61574
3.5,51.8637,36.0,74.0,50.0,49.0,1.0,0.0,45.76888
3.6,41.21557,27.0,60.0,40.0,39.0,1.0,0.0,36.3714
3.7,32.72213,20.0,49.0,31.0,31.0,1.0,0.0,28.87878
3.8,25.98198,15.0,40.0,25.0,24.0,1.0,0.0,22.93171
3.9,20.63709,11.0,33.0,20.0,19.0,1.0,0.0,18.21373
4.0,16.39662,8.0,27.0,16.0,15.0,1.0,0.0,14.47344
4.1,13.02792,6.0,22.0,12.0,12.0,0.99998,0.0,11.50112
4.2,10.33739,4.0,19.0,10.0,10.0,0.99987,0.0,9.12577
4.3,8.20507,3.0,15.0,8.0,7.0,0.99931,0.0,7.24274
4.4,6.5153,2.0,13.0,6.0,6.0,0.99753,0.0,5.75136
4.5,5.17695,1.0,11.0,5.0,4.0,0.99159,0.0,4.57162
4.6,4.11071,1.0,9.0,4.0,3.0,0.97688,0.0,3.62993
4.7,3.26577,0.0,8.0,3.0,3.0,0.95105,0.0,2.88413
4.8,2.59302,0.0,7.0,2.0,2.0,0.90961,0.0,2.29053
4.9,2.05835,0.0,6.0,2.0,1.0,0.85239,0.0,1.81834
5.0,1.63773,0.0,5.0,1.0,1.0,0.78281,0.0,1.4463
5.1,1.30078,0.0,4.0,1.0,1.0,0.70278,0.0,1.14931
5.2,1.03438,0.0,4.0,1.0,0.0,0.61948,0.0,0.91363
5.3,0.82246,0.0,3.0,1.0,0.0,0.53678,0.0,0.72624
5.4,0.653,0.0,3.0,0.0,0.0,0.45783,0.0,0.5767
5.5,0.51945,0.0,2.0,0.0,0.0,0.38661,0.0,0.45893
5.6,0.41295,0.0,2.0,0.0,0.0,0.32261,0.0,0.36458
5.7,0.32783,0.0,2.0,0.0,0.0,0.26664,0.0,0.28949
5.8,0.26054,0.0,2.0,0.0,0.0,0.21885,0.0,0.22979
5.9,0.20722,0.0,1.0,0.0,0.0,0.17896,0.0,0.18285
6.0,0.16442,0.0,1.0,0.0,0.0,0.14449,0.0,0.14486
6.1,0.13007,0.0,1.0,0.0,0.0,0.11638,0.0,0.11465
6.2,0.10308,0.0,1.0,0.0,0.0,0.09332,0.0,0.09085
6.3,0.08103,0.0,1.0,0.0,0.0,0.07431,0.0,0.0715
6.4,0.06381,0.0,1.0,0.0,0.0,0.05903,0.0,0.05606
6.5,0.05,0.0,1.0,0.0,0.0,0.04668,0.0,0.0438
6.6,0.03963,0.0,1.0,0.0,0.0,0.03723,0.0,0.03475
6.7,0.03124,0.0,1.0,0.0,0.0,0.02955,0.0,0.02734
6.8,0.02465,0.0,0.0,0.0,0.0,0.02354,0.0,0.02171
6.9,0.01925,0.0,0.0,0.0,0.0,0.01845,0.0,0.01687
7.0,0.01515,0.0,0.0,0.0,0.0,0.01459,0.0,0.0133
7.1,0.01163,0.0,0.0,0.0,0.0,0.01125,0.0,0.01019
7.2,0.00896,0.0,0.0,0.0,0.0,0.00871,0.0,0.00786
7.3,0.00697,0.0,0.0,0.0,0.0,0.0068,0.0,0.00608
7.4,0.00531,0.0,0.0,0.0,0.0,0.00519,0.0,0.0046
7.5,0.00417,0.0,0.0,0.0,0.0,0.00409,0.0,0.00362
7.6,0.00303,0.0,0.0,0.0,0.0,0.00298,0.0,0.00266
7.7,0.00212,0.0,0.0,0.0,0.0,0.00208,0.0,0.00185
7.8,0.00161,0.0,0.0,0.0,0.0,0.00157,0.0,0.00139
7.9,0.00124,0.0,0.0,0.0,0.0,0.00122,0.0,0.00106
8.0,8.3E-4,0.0,0.0,0.0,0.0,8.2E-4,0.0,7.2E-4
8.1,5.6E-4,0.0,0.0,0.0,0.0,5.6E-4,0.0,5.0E-4
8.2,2.6E-4,0.0,0.0,0.0,0.0,2.6E-4,0.0,2.2E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
