Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,364.0,896.4403,677.0,591.0,452.0,21471.0,537.0,586.0,980.0,3005.0
2.65,287.0,711.98676,538.0,491.0,345.0,16769.0,424.0,464.0,778.0,2382.0
2.75,294.0,565.6532,428.0,385.0,281.0,13378.0,334.0,368.0,619.0,1894.0
2.85,194.0,449.3971,340.0,308.0,214.0,10809.0,264.0,292.0,492.0,1502.0
2.95,145.0,356.7368,271.0,246.0,162.0,8590.0,207.0,231.0,391.0,1192.0
3.05,146.0,283.46628,215.0,190.0,127.0,6834.0,163.0,183.0,311.0,952.0
3.15,104.0,225.26137,172.0,155.0,92.0,5398.0,128.0,145.0,248.0,755.0
3.25,112.0,178.89217,137.0,121.0,73.0,4383.0,100.0,115.0,197.0,600.0
3.35,82.0,142.0542,109.0,99.0,53.0,3426.0,78.0,91.0,157.0,475.0
3.45,101.0,112.86815,87.0,79.0,40.0,2658.0,60.0,71.0,125.0,378.0
3.55,94.0,89.6049,69.0,63.0,28.0,2102.0,47.0,56.0,100.0,301.0
3.65,63.0,71.22637,55.0,49.0,22.0,1674.0,36.0,44.0,80.0,239.0
3.75,28.0,56.58608,44.0,41.0,12.0,1337.0,28.0,35.0,64.0,190.0
3.85,30.0,44.93302,35.0,32.0,10.0,1181.0,21.0,27.0,51.0,153.0
3.95,25.0,35.66391,28.0,26.0,7.0,803.0,16.0,21.0,41.0,120.0
4.05,20.0,28.33022,22.0,21.0,3.0,669.0,12.0,16.0,33.0,96.0
4.15,13.0,22.51801,18.0,15.0,2.0,597.0,9.0,13.0,27.0,76.0
4.25,6.0,17.88398,14.0,13.0,1.0,451.0,6.0,10.0,21.0,61.0
4.35,9.0,14.19728,11.0,10.0,0.0,313.0,5.0,7.0,17.0,49.0
4.45,6.0,11.28233,9.0,8.0,0.0,270.0,3.0,6.0,14.0,38.0
4.55,10.0,8.96941,7.0,6.0,0.0,206.0,2.0,4.0,12.0,31.0
4.65,6.0,7.11157,6.0,5.0,0.0,162.0,1.0,3.0,9.0,25.0
4.75,3.0,5.64915,4.0,4.0,0.0,168.0,1.0,2.0,8.0,20.0
