Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,342.0,814.74585,690.0,620.0,464.0,14459.0,550.0,603.0,909.0,1943.0
2.6,264.0,647.15155,548.0,513.0,361.0,11486.0,434.0,477.0,723.0,1542.0
2.7,208.0,513.9914,436.0,400.0,281.0,9097.0,341.0,378.0,575.0,1228.0
2.8,156.0,408.24246,347.0,315.0,219.0,7259.0,268.0,299.0,458.0,977.0
2.9,128.0,324.29657,276.0,253.0,167.0,5771.0,210.0,236.0,365.0,778.0
3.0,102.0,257.57254,219.0,200.0,125.0,4630.0,164.0,187.0,291.0,621.0
3.1,83.0,204.56569,175.0,161.0,97.0,3678.0,128.0,147.0,232.0,491.0
3.2,70.0,162.43182,139.0,128.0,73.0,2924.0,99.0,116.0,185.0,390.0
3.3,55.0,128.98862,111.0,103.0,50.0,2292.0,77.0,91.0,148.0,310.0
3.4,47.0,102.45053,88.0,79.0,38.0,1838.0,60.0,72.0,118.0,247.0
3.5,32.0,81.35605,70.0,63.0,29.0,1444.0,46.0,56.0,95.0,197.0
3.6,17.0,64.60181,56.0,52.0,17.0,1139.0,35.0,44.0,76.0,158.0
3.7,14.0,51.29923,44.0,40.0,12.0,903.0,26.0,34.0,61.0,126.0
3.8,10.0,40.72648,35.0,32.0,8.0,732.0,20.0,26.0,49.0,101.0
3.9,8.0,32.3194,28.0,26.0,5.0,587.0,15.0,20.0,40.0,81.0
4.0,4.0,25.65826,22.0,20.0,2.0,464.0,11.0,16.0,32.0,65.0
4.1,3.0,20.3588,18.0,15.0,2.0,376.0,8.0,12.0,26.0,52.0
4.2,3.0,16.15648,14.0,12.0,1.0,298.0,6.0,9.0,21.0,42.0
4.3,3.0,12.8244,11.0,9.0,0.0,223.0,4.0,7.0,17.0,34.0
4.4,1.0,10.1771,9.0,7.0,0.0,176.0,3.0,5.0,14.0,27.0
4.5,1.0,8.06767,7.0,6.0,0.0,133.0,2.0,4.0,11.0,22.0
