Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,500 yr TI Prob,500 yr TD Prob,500 yr ETAS Prob,500 yr ETAS/TD Gain,500 yr ETAS Triggered+TD,500 yr ETAS Triggered Only
6.0,2.2243487E-6,2.2786728E-6,0.0,0.0,2.2786728E-6,0.0,9.532888E-6,9.765708E-6,0.0,0.0,9.765708E-6,0.0,1.1605673E-4,1.18891505E-4,0.0,0.0,1.18891505E-4,0.0,0.056379996,0.057847656,0.047,0.8124789,0.05973196,0.002
6.1,2.2243487E-6,2.2786728E-6,0.0,0.0,2.2786728E-6,0.0,9.532888E-6,9.765708E-6,0.0,0.0,9.765708E-6,0.0,1.1605673E-4,1.18891505E-4,0.0,0.0,1.18891505E-4,0.0,0.056379996,0.057847656,0.039,0.6741846,0.05973196,0.002
6.2,1.5787732E-6,1.6246289E-6,0.0,0.0,1.6246289E-6,0.0,6.7661535E-6,6.9626767E-6,0.0,0.0,6.9626767E-6,0.0,8.2374805E-5,8.4767344E-5,0.0,0.0,8.4767344E-5,0.0,0.040352356,0.041512124,0.03,0.72268045,0.0434291,0.002
6.3,1.4850314E-6,1.5297348E-6,0.0,0.0,1.5297348E-6,0.0,6.3644047E-6,6.5559902E-6,0.0,0.0,6.5559902E-6,0.0,7.748387E-5,7.98163E-5,0.0,0.0,7.98163E-5,0.0,0.03800251,0.03913385,0.029,0.7410464,0.041055582,0.002
6.4,1.4266972E-6,1.470902E-6,0.0,0.0,1.470902E-6,0.0,6.114402E-6,6.303851E-6,0.0,0.0,6.303851E-6,0.0,7.44403E-5,7.674671E-5,0.0,0.0,7.674671E-5,0.0,0.03653733,0.037656743,0.028,0.74355876,0.03958143,0.002
6.5,1.2728015E-6,1.3147205E-6,0.0,0.0,1.3147205E-6,0.0,5.4548523E-6,5.6345048E-6,0.0,0.0,5.6345048E-6,0.0,6.64108E-5,6.859796E-5,0.0,0.0,6.859796E-5,0.0,0.03266122,0.033725377,0.027,0.8005841,0.035657927,0.002
6.6,1.1857247E-6,1.2265926E-6,0.0,0.0,1.2265926E-6,0.0,5.0816675E-6,5.2568153E-6,0.0,0.0,5.2568153E-6,0.0,6.186755E-5,6.399987E-5,0.0,0.0,6.399987E-5,0.0,0.030461147,0.031500753,0.027,0.8571224,0.03343775,0.002
6.7,1.0550715E-6,1.093144E-6,0.0,0.0,1.093144E-6,0.0,4.521727E-6,4.6848945E-6,0.0,0.0,4.6848945E-6,0.0,5.5050637E-5,5.703712E-5,0.0,0.0,5.703712E-5,0.0,0.027150687,0.028122062,0.023,0.8178632,0.030065818,0.002
6.8,8.9881183E-7,9.335543E-7,0.0,0.0,9.335543E-7,0.0,3.8520448E-6,4.000941E-6,0.0,0.0,4.000941E-6,0.0,4.689764E-5,4.8710383E-5,0.0,0.0,4.8710383E-5,0.0,0.02317657,0.02406618,0.02,0.8310417,0.026018048,0.002
6.9,7.5417256E-7,7.853114E-7,0.0,0.0,7.853114E-7,0.0,3.232164E-6,3.3656158E-6,0.0,0.0,3.3656158E-6,0.0,3.9350885E-5,4.0975618E-5,0.0,0.0,4.0975618E-5,0.0,0.019483525,0.020283563,0.018,0.88741803,0.022242997,0.002
7.0,5.909726E-7,6.1632886E-7,0.0,0.0,6.1632886E-7,0.0,2.5327372E-6,2.6414068E-6,0.0,0.0,2.6414068E-6,0.0,3.083564E-5,3.2158663E-5,0.0,0.0,3.2158663E-5,0.0,0.015299807,0.01595366,0.013,0.81486,0.016937707,0.001
7.1,4.4054178E-7,4.6054964E-7,0.0,0.0,4.6054964E-7,0.0,1.8880348E-6,1.9737827E-6,0.0,0.0,1.9737827E-6,0.0,2.2986582E-5,2.4030547E-5,0.0,0.0,2.4030547E-5,0.0,0.011427626,0.011945428,0.011,0.9208544,0.012933482,0.001
7.2,3.029834E-7,3.173847E-7,0.0,0.0,3.173847E-7,0.0,1.2984997E-6,1.3602194E-6,0.0,0.0,1.3602194E-6,0.0,1.5809119E-5,1.6560549E-5,0.0,0.0,1.6560549E-5,0.0,0.0078734625,0.008247374,0.008,0.97000575,0.009239127,0.001
7.3,1.8700909E-7,1.9626418E-7,0.0,0.0,1.9626418E-7,0.0,8.0146725E-7,8.411319E-7,0.0,0.0,8.411319E-7,0.0,9.75782E-6,1.0240736E-5,0.0,0.0,1.0240736E-5,0.0,0.0048670513,0.0051080575,0.003,0.5873074,0.00610295,0.001
7.4,3.112171E-8,3.2017713E-8,0.0,0.0,3.2017713E-8,0.0,1.3337875E-7,1.3721876E-7,0.0,0.0,1.3721876E-7,0.0,1.6238852E-6,1.6706372E-6,0.0,0.0,1.6706372E-6,0.0,8.116137E-4,8.3499384E-4,0.001,1.1976136,8.3499384E-4,0.0
