Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.6917207,0.73330504,0.555
6.1,0.6917207,0.73330504,0.555
6.2,0.641915,0.689827,0.503
6.3,0.641915,0.689827,0.503
6.4,0.5695837,0.62445086,0.428
6.5,0.5695837,0.62445086,0.428
6.6,0.53447044,0.59294313,0.4
6.7,0.5161517,0.57644624,0.385
6.8,0.4567753,0.51866627,0.339
6.9,0.41716284,0.47894084,0.306
7.0,0.36592245,0.42686448,0.262
7.1,0.32045063,0.3804072,0.239
7.2,0.3092311,0.368975,0.232
7.3,0.3010799,0.36039722,0.224
7.4,0.2840954,0.34247342,0.218
7.5,0.2610494,0.31772178,0.204
7.6,0.075227775,0.09891461,0.061
