Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,500 yr TI Prob,500 yr TD Prob,500 yr ETAS Prob,500 yr ETAS/TD Gain,500 yr ETAS Triggered+TD,500 yr ETAS Triggered Only
6.0,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.1,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.2,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.3,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.4,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.5,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.6,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.7,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.8,1.2747308E-6,1.2814966E-6,0.0,0.0,1.2814966E-6,0.0,5.4631205E-6,5.492117E-6,0.0,0.0,5.492117E-6,0.0,6.6511464E-5,6.6864544E-5,0.0,0.0,6.6864544E-5,0.0,0.032709908,0.032899354,0.028,0.85108054,0.033866454,0.001
6.9,8.4566324E-7,8.505203E-7,0.0,0.0,8.505203E-7,0.0,3.624266E-6,3.645082E-6,0.0,0.0,3.645082E-6,0.0,4.4124543E-5,4.437798E-5,0.0,0.0,4.437798E-5,0.0,0.021821156,0.02194789,0.019,0.86568683,0.022925943,0.001
