Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.68773,0.0,5.0,1.0,1.0,0.78921,1.4E-4,1.55789
2.6,1.34088,0.0,4.0,1.0,1.0,0.71135,1.4E-4,1.23786
2.7,1.06695,0.0,4.0,1.0,0.0,0.62847,1.4E-4,0.98503
2.8,0.84522,0.0,3.0,1.0,0.0,0.54327,1.4E-4,0.77955
2.9,0.6706,0.0,3.0,0.0,0.0,0.46269,1.4E-4,0.6186
3.0,0.53366,0.0,2.0,0.0,0.0,0.39084,1.4E-4,0.4917
3.1,0.42318,0.0,2.0,0.0,0.0,0.32556,1.4E-4,0.38983
3.2,0.33683,0.0,2.0,0.0,0.0,0.27002,1.4E-4,0.31065
3.3,0.26698,0.0,2.0,0.0,0.0,0.22063,1.4E-4,0.24596
3.4,0.21119,0.0,1.0,0.0,0.0,0.1797,1.4E-4,0.19445
3.5,0.16676,0.0,1.0,0.0,0.0,0.14508,1.4E-4,0.15375
3.6,0.1324,0.0,1.0,0.0,0.0,0.11738,1.4E-4,0.12227
3.7,0.10434,0.0,1.0,0.0,0.0,0.09387,1.4E-4,0.09649
3.8,0.08228,0.0,1.0,0.0,0.0,0.07511,1.4E-4,0.07625
3.9,0.06476,0.0,1.0,0.0,0.0,0.05962,1.4E-4,0.05993
4.0,0.05101,0.0,1.0,0.0,0.0,0.04733,1.4E-4,0.04714
4.1,0.04083,0.0,1.0,0.0,0.0,0.03818,1.4E-4,0.03772
4.2,0.03282,0.0,1.0,0.0,0.0,0.0311,1.4E-4,0.03051
4.3,0.0259,0.0,0.0,0.0,0.0,0.02471,1.4E-4,0.02412
4.4,0.02043,0.0,0.0,0.0,0.0,0.01956,1.4E-4,0.01906
4.5,0.01617,0.0,0.0,0.0,0.0,0.0156,1.4E-4,0.01516
4.6,0.01292,0.0,0.0,0.0,0.0,0.01249,1.4E-4,0.01209
4.7,0.01016,0.0,0.0,0.0,0.0,0.00982,1.4E-4,0.00945
4.8,0.00806,0.0,0.0,0.0,0.0,0.0078,1.4E-4,0.00749
4.9,0.0065,0.0,0.0,0.0,0.0,0.00631,1.4E-4,0.00605
5.0,0.00508,0.0,0.0,0.0,0.0,0.00492,1.4E-4,0.00477
5.1,0.004,0.0,0.0,0.0,0.0,0.00386,1.4E-4,0.00374
5.2,0.00321,0.0,0.0,0.0,0.0,0.00309,1.4E-4,0.00303
5.3,0.00262,0.0,0.0,0.0,0.0,0.00254,1.4E-4,0.00249
5.4,0.00202,0.0,0.0,0.0,0.0,0.00197,1.4E-4,0.00192
5.5,0.00157,0.0,0.0,0.0,0.0,0.00152,1.4E-4,0.00147
5.6,0.00113,0.0,0.0,0.0,0.0,0.0011,1.4E-4,0.00106
5.7,9.0E-4,0.0,0.0,0.0,0.0,8.9E-4,1.4E-4,8.5E-4
5.8,6.8E-4,0.0,0.0,0.0,0.0,6.8E-4,1.4E-4,6.4E-4
