Time (years),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.15458958,2.0,10.2685,7.0,6.0,0.0,1188.0,2.0,4.0,12.0,32.0
0.15913633,2.0,10.5802,7.0,6.0,0.0,1194.0,2.0,4.0,12.0,33.0
0.16368309,2.0,10.9116,8.0,6.0,0.0,1201.0,2.0,4.0,13.0,35.0
0.16822983,2.0,11.2233,8.0,6.0,0.0,1211.0,2.0,5.0,13.0,36.0
0.17277658,2.0,11.5852,8.0,6.0,0.0,1221.0,2.0,5.0,13.0,37.0
0.17732334,2.0,11.9283,8.0,7.0,0.0,1234.0,2.0,5.0,14.0,39.0
0.18187009,2.0,12.2312,9.0,7.0,0.0,1241.0,3.0,5.0,14.0,40.0
0.18641685,3.0,12.5357,9.0,8.0,0.0,1248.0,3.0,5.0,15.0,41.0
0.1909636,3.0,12.8373,9.0,7.0,0.0,1251.0,3.0,5.0,15.0,41.0
0.19551034,3.0,13.1658,9.0,7.0,0.0,1256.0,3.0,6.0,15.0,42.0
0.2000571,3.0,13.4854,10.0,9.0,0.0,1264.0,3.0,6.0,16.0,43.0
0.20460385,3.0,13.779,10.0,9.0,0.0,1265.0,3.0,6.0,16.0,44.0
0.20915061,3.0,14.1132,10.0,9.0,0.0,1267.0,3.0,6.0,16.0,44.0
0.21369736,3.0,14.4762,10.0,9.0,0.0,1275.0,3.0,6.0,17.0,46.0
0.2182441,3.0,14.8188,10.0,9.0,0.0,1278.0,4.0,7.0,17.0,47.0
0.22279087,3.0,15.1204,11.0,9.0,0.0,1284.0,4.0,7.0,17.0,49.0
0.22733761,3.0,15.4078,11.0,10.0,0.0,1292.0,4.0,7.0,18.0,49.0
0.23188436,3.0,15.694,11.0,10.0,0.0,1294.0,4.0,7.0,18.0,50.0
0.23643112,3.0,15.9784,11.0,10.0,0.0,1301.0,4.0,7.0,18.0,51.0
0.24097787,3.0,16.3284,12.0,10.0,0.0,1304.0,4.0,7.0,19.0,52.0
0.24552463,3.0,16.6563,12.0,10.0,0.0,1315.0,4.0,8.0,19.0,54.0
0.25007138,3.0,16.9601,12.0,10.0,0.0,1323.0,4.0,8.0,19.0,55.0
0.25461814,3.0,17.273,12.0,11.0,0.0,1325.0,5.0,8.0,20.0,57.0
0.25916487,3.0,17.5998,13.0,10.0,0.0,1325.0,5.0,8.0,20.0,57.0
0.26371163,4.0,17.9482,13.0,10.0,0.0,1330.0,5.0,8.0,20.0,59.0
0.2682584,4.0,18.3386,13.0,11.0,0.0,1333.0,5.0,9.0,21.0,60.0
0.27280512,4.0,18.7243,13.0,12.0,0.0,1335.0,5.0,9.0,21.0,62.0
0.2773519,4.0,19.1059,14.0,12.0,0.0,1337.0,5.0,9.0,22.0,63.0
0.28189865,4.0,19.424,14.0,12.0,0.0,1343.0,5.0,9.0,22.0,65.0
0.2864454,4.0,19.7757,14.0,12.0,0.0,1344.0,6.0,9.0,22.0,66.0
0.29099214,4.0,20.0954,14.0,12.0,0.0,1348.0,6.0,10.0,23.0,67.0
0.2955389,4.0,20.4048,15.0,12.0,0.0,1348.0,6.0,10.0,23.0,67.0
0.30008566,4.0,20.7045,15.0,14.0,0.0,1352.0,6.0,10.0,23.0,68.0
0.3046324,4.0,21.0324,15.0,14.0,0.0,1355.0,6.0,10.0,24.0,69.0
0.30917916,4.0,21.3575,15.0,14.0,0.0,1360.0,6.0,10.0,24.0,70.0
0.31372592,4.0,21.6706,16.0,14.0,1.0,1371.0,7.0,10.0,25.0,70.0
0.31827265,4.0,21.9857,16.0,14.0,1.0,1371.0,7.0,11.0,25.0,71.0
0.3228194,4.0,22.3842,16.0,14.0,1.0,1374.0,7.0,11.0,25.0,73.0
0.32736617,4.0,22.7227,16.0,15.0,1.0,1375.0,7.0,11.0,25.0,73.0
0.3319129,4.0,23.0211,17.0,15.0,1.0,1377.0,7.0,11.0,26.0,75.0
0.33645967,4.0,23.3269,17.0,15.0,1.0,1380.0,7.0,11.0,26.0,76.0
0.34100643,4.0,23.6467,17.0,15.0,2.0,1383.0,7.0,12.0,27.0,77.0
0.34555316,4.0,23.9916,17.0,15.0,2.0,1386.0,8.0,12.0,27.0,79.0
0.35009992,6.0,24.3154,17.0,15.0,2.0,1386.0,8.0,12.0,27.0,80.0
0.35464668,7.0,24.6245,18.0,17.0,2.0,1394.0,8.0,12.0,28.0,80.0
0.35919344,7.0,24.928,18.0,17.0,2.0,1397.0,8.0,12.0,28.0,80.0
0.36374018,7.0,25.2318,18.0,16.0,3.0,1399.0,8.0,12.0,29.0,81.0
0.36828694,7.0,25.5501,19.0,17.0,3.0,1400.0,8.0,13.0,29.0,82.0
0.3728337,7.0,25.8673,19.0,17.0,3.0,1402.0,8.0,13.0,29.0,83.0
0.37738043,7.0,26.176,19.0,17.0,3.0,1404.0,9.0,13.0,30.0,84.0
0.3819272,7.0,26.4798,19.0,17.0,3.0,1410.0,9.0,13.0,30.0,85.0
0.38647395,7.0,26.7868,20.0,17.0,3.0,1412.0,9.0,13.0,30.0,87.0
0.3910207,7.0,27.133,20.0,17.0,3.0,1419.0,9.0,14.0,31.0,87.0
0.39556745,7.0,27.4651,20.0,17.0,4.0,1420.0,9.0,14.0,31.0,88.0
0.4001142,7.0,27.8055,20.0,17.0,4.0,1422.0,10.0,14.0,32.0,92.0
0.40466094,7.0,28.1447,20.0,17.0,4.0,1422.0,10.0,14.0,32.0,93.0
0.4092077,7.0,28.4415,21.0,17.0,4.0,1423.0,10.0,14.0,32.0,93.0
0.41375446,7.0,28.7602,21.0,19.0,4.0,1451.0,10.0,15.0,33.0,94.0
0.41830122,7.0,29.0561,21.0,20.0,4.0,1465.0,10.0,15.0,33.0,95.0
0.42284796,7.0,29.3832,22.0,18.0,4.0,1474.0,10.0,15.0,33.0,96.0
0.42739472,7.0,29.6967,22.0,20.0,4.0,1482.0,10.0,15.0,34.0,97.0
0.43194148,7.0,30.0029,22.0,20.0,5.0,1484.0,11.0,16.0,34.0,97.0
0.4364882,7.0,30.3053,22.0,20.0,5.0,1488.0,11.0,16.0,35.0,98.0
0.44103497,7.0,30.6362,23.0,20.0,5.0,1489.0,11.0,16.0,35.0,99.0
0.44558173,7.0,30.945,23.0,20.0,5.0,1492.0,11.0,16.0,35.0,99.0
0.45012847,7.0,31.2642,23.0,20.0,5.0,1495.0,11.0,16.0,36.0,101.0
0.45467523,7.0,31.5961,23.0,21.0,5.0,1501.0,12.0,17.0,36.0,102.0
0.459222,7.0,31.9233,24.0,21.0,5.0,1505.0,12.0,17.0,36.0,103.0
0.46376872,7.0,32.2559,24.0,21.0,6.0,1508.0,12.0,17.0,37.0,103.0
0.46831548,7.0,32.5647,24.0,21.0,6.0,1512.0,12.0,17.0,37.0,105.0
0.47286224,7.0,32.8813,24.0,22.0,6.0,1514.0,12.0,17.0,38.0,106.0
0.477409,7.0,33.2237,25.0,23.0,6.0,1517.0,12.0,18.0,38.0,106.0
0.48195574,7.0,33.534,25.0,23.0,6.0,1521.0,13.0,18.0,38.0,106.0
0.4865025,7.0,33.8696,25.0,23.0,6.0,1525.0,13.0,18.0,39.0,108.0
0.49104926,7.0,34.2311,25.0,23.0,6.0,1532.0,13.0,18.0,39.0,110.0
0.495596,7.0,34.5993,26.0,23.0,6.0,1536.0,13.0,18.0,40.0,110.0
0.50014275,7.0,34.9467,26.0,23.0,6.0,1539.0,13.0,19.0,40.0,112.0
0.5046895,7.0,35.2981,26.0,23.0,6.0,1540.0,13.0,19.0,40.0,112.0
0.5092363,8.0,35.6353,26.0,23.0,6.0,1540.0,14.0,19.0,41.0,113.0
0.51378304,8.0,35.9529,27.0,23.0,6.0,1545.0,14.0,19.0,41.0,113.0
0.51832974,8.0,36.2826,27.0,23.0,6.0,1548.0,14.0,19.0,41.0,114.0
0.5228765,8.0,36.6042,27.0,23.0,6.0,1551.0,14.0,20.0,42.0,115.0
0.52742326,8.0,36.9156,27.0,23.0,6.0,1553.0,14.0,20.0,42.0,116.0
0.53197,8.0,37.2201,28.0,23.0,6.0,1554.0,14.0,20.0,43.0,117.0
0.5365168,8.0,37.5237,28.0,23.0,6.0,1559.0,14.0,20.0,43.0,118.0
0.54106355,8.0,37.893,28.0,23.0,6.0,1561.0,15.0,20.0,43.0,120.0
0.54561025,8.0,38.225,28.0,23.0,7.0,1562.0,15.0,21.0,44.0,121.0
0.550157,8.0,38.5737,29.0,23.0,7.0,1565.0,15.0,21.0,44.0,123.0
0.5547038,8.0,38.9205,29.0,23.0,7.0,1567.0,15.0,21.0,45.0,123.0
0.55925053,8.0,39.2911,29.0,24.0,7.0,1569.0,15.0,21.0,45.0,124.0
0.5637973,10.0,39.6252,30.0,25.0,7.0,1570.0,16.0,22.0,45.0,125.0
0.56834406,10.0,39.968,30.0,25.0,7.0,1570.0,16.0,22.0,46.0,127.0
0.5728908,10.0,40.339,30.0,29.0,7.0,1574.0,16.0,22.0,46.0,131.0
0.5774375,11.0,40.6817,30.0,29.0,7.0,1577.0,16.0,22.0,47.0,133.0
0.5819843,11.0,41.0243,31.0,29.0,7.0,1579.0,16.0,22.0,47.0,133.0
0.58653104,11.0,41.3911,31.0,29.0,7.0,1579.0,16.0,23.0,47.0,135.0
0.5910778,11.0,41.7855,31.0,29.0,8.0,1582.0,17.0,23.0,48.0,136.0
0.59562457,11.0,42.1228,31.0,29.0,8.0,1585.0,17.0,23.0,48.0,137.0
0.6001713,11.0,42.4325,32.0,29.0,8.0,1587.0,17.0,23.0,49.0,138.0
0.604718,11.0,42.7783,32.0,29.0,8.0,1589.0,17.0,23.0,49.0,139.0
0.6092648,11.0,43.1265,32.0,29.0,8.0,1589.0,17.0,24.0,49.0,141.0
0.61381155,11.0,43.4546,32.0,29.0,8.0,1590.0,18.0,24.0,50.0,141.0
0.6183583,11.0,43.8081,33.0,29.0,8.0,1591.0,18.0,24.0,50.0,143.0
0.6229051,12.0,44.1478,33.0,29.0,8.0,1593.0,18.0,24.0,51.0,145.0
0.62745184,12.0,44.4658,33.0,29.0,8.0,1596.0,18.0,24.0,51.0,145.0
0.6319986,12.0,44.8382,34.0,29.0,8.0,1602.0,18.0,25.0,51.0,145.0
0.6365453,12.0,45.1824,34.0,29.0,8.0,1604.0,19.0,25.0,52.0,147.0
0.64109206,12.0,45.5199,34.0,32.0,8.0,1606.0,19.0,25.0,52.0,147.0
0.6456388,12.0,45.8623,34.0,29.0,8.0,1606.0,19.0,25.0,53.0,148.0
0.6501856,12.0,46.2216,35.0,29.0,8.0,1606.0,19.0,25.0,53.0,149.0
0.65473235,12.0,46.572,35.0,29.0,8.0,1606.0,19.0,26.0,54.0,150.0
0.6592791,13.0,46.898,35.0,29.0,8.0,1607.0,19.0,26.0,54.0,154.0
0.6638258,13.0,47.1988,36.0,29.0,9.0,1608.0,20.0,26.0,54.0,155.0
0.6683726,13.0,47.5689,36.0,30.0,9.0,1610.0,20.0,26.0,55.0,156.0
0.67291933,13.0,47.8954,36.0,30.0,9.0,1611.0,20.0,27.0,55.0,158.0
0.6774661,13.0,48.2379,36.0,30.0,9.0,1612.0,20.0,27.0,56.0,158.0
0.68201286,13.0,48.5788,37.0,30.0,9.0,1615.0,20.0,27.0,56.0,160.0
0.6865596,13.0,48.9146,37.0,30.0,9.0,1617.0,20.0,27.0,56.0,161.0
0.6911063,13.0,49.2647,37.0,30.0,9.0,1619.0,21.0,27.0,57.0,162.0
0.6956531,13.0,49.6047,37.0,30.0,9.0,1621.0,21.0,28.0,58.0,162.0
0.70019984,13.0,49.9244,38.0,30.0,9.0,1622.0,21.0,28.0,58.0,162.0
0.7047466,13.0,50.2407,38.0,30.0,9.0,1623.0,21.0,28.0,58.0,162.0
0.70929337,13.0,50.6133,38.0,36.0,10.0,1624.0,21.0,28.0,59.0,165.0
0.7138401,13.0,50.9516,38.0,35.0,10.0,1625.0,22.0,29.0,59.0,165.0
0.7183869,13.0,51.2934,39.0,35.0,10.0,1627.0,22.0,29.0,59.0,166.0
0.7229336,13.0,51.6403,39.0,35.0,10.0,1627.0,22.0,29.0,60.0,167.0
0.72748035,13.0,51.9797,39.0,35.0,10.0,1627.0,22.0,29.0,60.0,168.0
0.7320271,13.0,52.3191,40.0,33.0,10.0,1628.0,22.0,29.0,61.0,170.0
0.7365739,13.0,52.6499,40.0,35.0,10.0,1628.0,23.0,30.0,61.0,171.0
0.74112064,13.0,52.9686,40.0,37.0,10.0,1629.0,23.0,30.0,62.0,172.0
0.7456674,13.0,53.3077,40.0,37.0,10.0,1629.0,23.0,30.0,62.0,173.0
0.7502141,13.0,53.6314,41.0,38.0,10.0,1629.0,23.0,30.0,62.0,174.0
0.75476086,13.0,53.9727,41.0,38.0,10.0,1631.0,23.0,31.0,63.0,175.0
0.7593076,13.0,54.2753,41.0,37.0,10.0,1631.0,23.0,31.0,63.0,175.0
0.7638544,13.0,54.6193,41.0,37.0,10.0,1633.0,24.0,31.0,63.0,175.0
0.76840115,13.0,55.0071,42.0,38.0,10.0,1633.0,24.0,31.0,64.0,177.0
0.7729479,13.0,55.3353,42.0,39.0,10.0,1633.0,24.0,32.0,64.0,177.0
0.77749467,13.0,55.6952,42.0,39.0,10.0,1633.0,24.0,32.0,65.0,178.0
0.7820414,13.0,56.0521,42.0,39.0,10.0,1636.0,24.0,32.0,65.0,179.0
0.78658813,13.0,56.3816,43.0,39.0,11.0,1640.0,25.0,32.0,66.0,180.0
0.7911349,13.0,56.7513,43.0,37.0,11.0,1641.0,25.0,32.0,66.0,181.0
0.79568166,13.0,57.1357,43.0,37.0,11.0,1641.0,25.0,33.0,66.0,183.0
0.8002284,13.0,57.487,43.0,37.0,11.0,1642.0,25.0,33.0,67.0,183.0
0.8047752,13.0,57.8131,44.0,41.0,11.0,1646.0,25.0,33.0,67.0,184.0
0.8093219,13.0,58.1333,44.0,37.0,11.0,1650.0,25.0,33.0,68.0,185.0
0.81386864,13.0,58.4915,44.0,38.0,11.0,1651.0,25.0,33.0,68.0,187.0
0.8184154,13.0,58.8231,44.0,38.0,12.0,1651.0,26.0,34.0,69.0,187.0
0.82296216,13.0,59.1498,45.0,39.0,12.0,1653.0,26.0,34.0,69.0,188.0
0.8275089,13.0,59.4749,45.0,42.0,12.0,1654.0,26.0,34.0,69.0,189.0
0.8320557,13.0,59.7922,45.0,39.0,12.0,1655.0,26.0,34.0,70.0,190.0
0.83660245,14.0,60.1198,45.0,42.0,12.0,1656.0,27.0,34.0,70.0,190.0
0.84114915,14.0,60.4496,46.0,42.0,12.0,1656.0,27.0,35.0,71.0,193.0
0.8456959,14.0,60.7819,46.0,42.0,12.0,1658.0,27.0,35.0,71.0,193.0
0.8502427,14.0,61.1001,46.0,42.0,12.0,1662.0,27.0,35.0,71.0,193.0
0.85478944,14.0,61.4063,47.0,42.0,12.0,1663.0,27.0,35.0,72.0,195.0
0.8593362,14.0,61.7425,47.0,44.0,12.0,1663.0,28.0,36.0,72.0,196.0
0.86388296,14.0,62.0501,47.0,44.0,14.0,1666.0,28.0,36.0,72.0,197.0
0.86842966,14.0,62.361,47.0,43.0,14.0,1666.0,28.0,36.0,73.0,197.0
0.8729764,14.0,62.6746,48.0,43.0,14.0,1666.0,28.0,36.0,73.0,200.0
0.8775232,14.0,63.0159,48.0,43.0,14.0,1668.0,28.0,37.0,74.0,200.0
0.88206995,14.0,63.3377,48.0,43.0,14.0,1668.0,28.0,37.0,74.0,201.0
0.8866167,15.0,63.6521,49.0,41.0,14.0,1669.0,29.0,37.0,74.0,202.0
0.89116347,15.0,63.9536,49.0,45.0,14.0,1669.0,29.0,37.0,75.0,202.0
0.89571023,15.0,64.286,49.0,45.0,14.0,1670.0,29.0,37.0,75.0,203.0
0.90025693,15.0,64.5875,49.0,45.0,14.0,1671.0,29.0,38.0,75.0,203.0
0.9048037,15.0,64.9595,50.0,45.0,14.0,1674.0,29.0,38.0,76.0,206.0
0.90935045,16.0,65.2801,50.0,41.0,14.0,1674.0,29.0,38.0,76.0,206.0
0.9138972,16.0,65.6191,50.0,44.0,15.0,1675.0,30.0,38.0,77.0,206.0
0.918444,16.0,65.9725,50.0,44.0,15.0,1678.0,30.0,38.0,77.0,207.0
0.92299074,16.0,66.3022,51.0,45.0,15.0,1678.0,30.0,39.0,78.0,208.0
0.92753744,16.0,66.6358,51.0,45.0,16.0,1682.0,30.0,39.0,78.0,210.0
0.9320842,17.0,66.9681,51.0,45.0,16.0,1684.0,30.0,39.0,79.0,210.0
0.93663096,17.0,67.3001,52.0,45.0,16.0,1684.0,31.0,39.0,79.0,210.0
0.9411777,17.0,67.6721,52.0,47.0,17.0,1687.0,31.0,39.0,80.0,211.0
0.9457245,17.0,68.0369,52.0,44.0,17.0,1688.0,31.0,40.0,80.0,213.0
0.95027125,17.0,68.3969,52.0,48.0,17.0,1688.0,31.0,40.0,80.0,213.0
0.954818,17.0,68.7342,53.0,48.0,18.0,1688.0,31.0,40.0,81.0,214.0
0.9593647,17.0,69.0529,53.0,48.0,18.0,1689.0,32.0,41.0,81.0,216.0
0.9639115,17.0,69.4052,53.0,48.0,18.0,1691.0,32.0,41.0,82.0,217.0
0.96845824,17.0,69.7756,54.0,48.0,19.0,1691.0,32.0,41.0,82.0,218.0
0.973005,17.0,70.138,54.0,48.0,19.0,1692.0,32.0,41.0,83.0,220.0
0.97755176,17.0,70.4792,54.0,48.0,20.0,1693.0,32.0,41.0,83.0,220.0
0.9820985,17.0,70.8319,54.0,48.0,20.0,1695.0,32.0,42.0,84.0,221.0
0.9866452,17.0,71.1821,55.0,48.0,21.0,1698.0,33.0,42.0,84.0,222.0
0.991192,17.0,71.513,55.0,51.0,21.0,1699.0,33.0,42.0,84.0,223.0
0.99573874,17.0,71.8192,55.0,51.0,21.0,1701.0,33.0,42.0,85.0,224.0
1.0002855,17.0,72.1399,55.0,51.0,21.0,1701.0,33.0,42.0,85.0,225.0
1.0048323,17.0,72.4688,56.0,51.0,21.0,1701.0,34.0,43.0,86.0,225.0
1.009379,17.0,72.7878,56.0,51.0,21.0,1701.0,34.0,43.0,86.0,226.0
1.0139258,17.0,73.1163,56.0,51.0,21.0,1705.0,34.0,43.0,87.0,226.0
1.0184726,17.0,73.4661,57.0,51.0,21.0,1706.0,34.0,43.0,87.0,227.0
1.0230193,17.0,73.7621,57.0,48.0,21.0,1707.0,34.0,44.0,88.0,228.0
1.0275661,17.0,74.0706,57.0,51.0,21.0,1710.0,35.0,44.0,88.0,228.0
1.0321127,17.0,74.3914,57.0,52.0,23.0,1710.0,35.0,44.0,88.0,229.0
1.0366595,18.0,74.7252,58.0,50.0,23.0,1712.0,35.0,44.0,89.0,229.0
1.0412062,19.0,75.0483,58.0,51.0,23.0,1712.0,35.0,44.0,89.0,231.0
1.045753,19.0,75.3507,58.0,52.0,23.0,1713.0,35.0,45.0,90.0,233.0
1.0502998,19.0,75.6711,58.0,48.0,23.0,1714.0,35.0,45.0,90.0,234.0
1.0548465,19.0,75.978,59.0,53.0,23.0,1715.0,36.0,45.0,90.0,234.0
1.0593933,19.0,76.3023,59.0,53.0,23.0,1716.0,36.0,45.0,91.0,234.0
1.06394,19.0,76.62,59.0,53.0,23.0,1716.0,36.0,46.0,91.0,235.0
1.0684868,19.0,76.9552,60.0,54.0,23.0,1717.0,36.0,46.0,91.0,236.0
1.0730336,19.0,77.2789,60.0,54.0,23.0,1717.0,36.0,46.0,92.0,237.0
1.0775803,19.0,77.6131,60.0,55.0,23.0,1718.0,37.0,46.0,92.0,238.0
1.0821271,19.0,77.9576,60.0,52.0,23.0,1718.0,37.0,47.0,93.0,238.0
1.0866739,19.0,78.2915,61.0,55.0,23.0,1719.0,37.0,47.0,93.0,239.0
1.0912205,20.0,78.6209,61.0,56.0,23.0,1720.0,37.0,47.0,93.0,241.0
1.0957673,22.0,78.9411,61.0,52.0,23.0,1720.0,37.0,47.0,94.0,241.0
1.100314,22.0,79.2662,61.0,58.0,23.0,1722.0,38.0,47.0,94.0,241.0
1.1048608,22.0,79.626,62.0,58.0,23.0,1723.0,38.0,48.0,95.0,242.0
1.1094075,22.0,79.9465,62.0,58.0,23.0,1724.0,38.0,48.0,95.0,243.0
1.1139543,22.0,80.2755,62.0,57.0,23.0,1724.0,38.0,48.0,96.0,244.0
1.1185011,22.0,80.6086,63.0,59.0,23.0,1724.0,38.0,48.0,96.0,244.0
1.1230478,22.0,80.9777,63.0,59.0,23.0,1725.0,38.0,49.0,97.0,245.0
1.1275946,22.0,81.3167,63.0,59.0,23.0,1725.0,38.0,49.0,97.0,247.0
1.1321414,22.0,81.6824,63.0,59.0,23.0,1725.0,39.0,49.0,98.0,247.0
1.1366881,22.0,82.0236,64.0,59.0,23.0,1726.0,39.0,49.0,98.0,249.0
1.1412349,22.0,82.3381,64.0,57.0,23.0,1726.0,39.0,49.0,99.0,250.0
1.1457816,22.0,82.6522,64.0,59.0,23.0,1728.0,39.0,50.0,99.0,250.0
1.1503283,23.0,82.9765,64.0,62.0,23.0,1728.0,39.0,50.0,99.0,250.0
1.154875,23.0,83.3056,65.0,62.0,23.0,1728.0,40.0,50.0,100.0,251.0
1.1594218,23.0,83.6022,65.0,62.0,23.0,1729.0,40.0,50.0,100.0,253.0
1.1639686,23.0,83.9103,65.0,55.0,23.0,1729.0,40.0,51.0,101.0,253.0
1.1685153,23.0,84.2318,66.0,55.0,23.0,1729.0,40.0,51.0,101.0,253.0
1.1730621,23.0,84.5555,66.0,55.0,23.0,1730.0,41.0,51.0,101.0,253.0
1.1776088,23.0,84.8844,66.0,55.0,23.0,1730.0,41.0,51.0,102.0,253.0
1.1821556,23.0,85.2322,67.0,62.0,23.0,1730.0,41.0,51.0,102.0,254.0
1.1867024,23.0,85.557,67.0,62.0,23.0,1730.0,41.0,52.0,103.0,254.0
1.1912491,23.0,85.8838,67.0,58.0,27.0,1731.0,41.0,52.0,103.0,255.0
1.1957959,23.0,86.2157,67.0,59.0,27.0,1731.0,41.0,52.0,103.0,256.0
1.2003427,23.0,86.5716,68.0,59.0,27.0,1732.0,42.0,52.0,104.0,257.0
1.2048894,23.0,86.9279,68.0,59.0,27.0,1732.0,42.0,53.0,104.0,259.0
1.209436,23.0,87.2641,68.0,59.0,27.0,1732.0,42.0,53.0,105.0,260.0
1.2139828,23.0,87.5714,69.0,64.0,27.0,1732.0,42.0,53.0,105.0,261.0
1.2185296,23.0,87.9059,69.0,60.0,27.0,1733.0,42.0,53.0,105.0,261.0
1.2230763,23.0,88.2591,69.0,60.0,28.0,1736.0,43.0,54.0,106.0,265.0
1.2276231,24.0,88.5813,69.0,60.0,28.0,1736.0,43.0,54.0,106.0,266.0
1.2321699,24.0,88.9288,70.0,61.0,28.0,1736.0,43.0,54.0,107.0,266.0
1.2367166,24.0,89.2387,70.0,65.0,28.0,1739.0,43.0,54.0,108.0,267.0
1.2412634,24.0,89.6093,70.0,65.0,29.0,1743.0,44.0,54.0,108.0,268.0
1.2458102,24.0,89.9864,70.0,62.0,29.0,1743.0,44.0,55.0,108.0,269.0
1.2503569,24.0,90.3582,71.0,62.0,29.0,1743.0,44.0,55.0,109.0,269.0
1.2549037,24.0,90.7124,71.0,62.0,29.0,1744.0,44.0,55.0,109.0,270.0
1.2594504,24.0,91.0669,71.0,62.0,29.0,1744.0,44.0,55.0,110.0,271.0
1.2639972,24.0,91.427,72.0,62.0,29.0,1745.0,45.0,56.0,110.0,272.0
1.2685438,24.0,91.7839,72.0,62.0,30.0,1748.0,45.0,56.0,110.0,273.0
1.2730906,24.0,92.1148,72.0,62.0,30.0,1749.0,45.0,56.0,111.0,275.0
1.2776374,24.0,92.448,72.0,69.0,30.0,1750.0,45.0,56.0,111.0,275.0
1.2821841,24.0,92.7916,73.0,63.0,30.0,1751.0,45.0,57.0,112.0,276.0
1.2867309,25.0,93.1499,73.0,66.0,30.0,1752.0,46.0,57.0,112.0,276.0
1.2912776,25.0,93.5209,73.0,59.0,30.0,1752.0,46.0,57.0,113.0,277.0
1.2958244,25.0,93.8595,74.0,66.0,30.0,1752.0,46.0,57.0,113.0,278.0
1.3003712,25.0,94.1856,74.0,69.0,30.0,1755.0,46.0,57.0,114.0,278.0
1.3049179,25.0,94.5083,74.0,69.0,30.0,1755.0,47.0,58.0,114.0,279.0
1.3094647,25.0,94.8366,74.0,69.0,31.0,1755.0,47.0,58.0,115.0,280.0
