Time (years),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.20915061,38.0,140.8297,99.0,87.0,45.0,12366.0,69.0,82.0,137.0,425.0
0.21369736,38.0,144.373,102.0,102.0,46.0,12425.0,71.0,84.0,140.0,438.0
0.2182441,38.0,147.8112,104.0,94.0,46.0,12478.0,73.0,86.0,143.0,447.0
0.22279087,40.0,150.9161,106.0,92.0,48.0,12535.0,75.0,88.0,147.0,461.0
0.22733761,40.0,153.8272,108.0,106.0,49.0,12591.0,76.0,90.0,150.0,475.0
0.23188436,40.0,156.7385,111.0,104.0,50.0,12637.0,78.0,92.0,153.0,483.0
0.23643112,40.0,159.6121,113.0,103.0,53.0,12713.0,80.0,94.0,156.0,492.0
0.24097787,40.0,163.0594,115.0,108.0,55.0,12759.0,82.0,96.0,160.0,501.0
0.24552463,41.0,166.2795,118.0,110.0,58.0,12806.0,84.0,98.0,163.0,508.0
0.25007138,42.0,169.3397,120.0,112.0,59.0,12850.0,86.0,100.0,167.0,515.0
0.25461814,42.0,172.4967,122.0,112.0,60.0,12890.0,87.0,102.0,170.0,534.0
0.25916487,44.0,175.7686,124.0,116.0,61.0,12923.0,89.0,104.0,174.0,548.0
0.26371163,46.0,179.2201,127.0,122.0,63.0,12962.0,91.0,106.0,178.0,555.0
0.2682584,47.0,182.9921,129.0,122.0,68.0,12999.0,93.0,108.0,182.0,576.0
0.27280512,50.0,186.8523,132.0,121.0,70.0,13028.0,95.0,110.0,185.0,592.0
0.2773519,50.0,190.6252,134.0,126.0,70.0,13052.0,97.0,112.0,189.0,606.0
0.28189865,52.0,193.8049,137.0,127.0,71.0,13092.0,98.0,114.0,193.0,617.0
0.2864454,52.0,197.3909,139.0,122.0,72.0,13127.0,100.0,116.0,197.0,632.0
0.29099214,54.0,200.6266,141.0,123.0,80.0,13164.0,102.0,118.0,201.0,638.0
0.2955389,54.0,203.7493,144.0,125.0,85.0,13187.0,104.0,120.0,204.0,658.0
0.30008566,54.0,206.7862,146.0,127.0,88.0,13222.0,106.0,123.0,207.0,661.0
0.3046324,55.0,210.0064,148.0,133.0,90.0,13260.0,108.0,125.0,211.0,674.0
0.30917916,57.0,213.3101,151.0,133.0,90.0,13297.0,109.0,127.0,214.0,682.0
0.31372592,57.0,216.4373,153.0,134.0,90.0,13354.0,112.0,129.0,218.0,685.0
0.31827265,59.0,219.5339,155.0,152.0,91.0,13376.0,113.0,131.0,222.0,699.0
0.3228194,59.0,223.5762,158.0,148.0,92.0,13395.0,115.0,133.0,226.0,718.0
0.32736617,60.0,226.9766,160.0,149.0,96.0,13427.0,117.0,135.0,229.0,729.0
0.3319129,60.0,230.0244,163.0,151.0,97.0,13458.0,119.0,137.0,232.0,743.0
0.33645967,60.0,233.0492,165.0,146.0,99.0,13489.0,121.0,139.0,236.0,746.0
0.34100643,61.0,236.2322,167.0,146.0,99.0,13520.0,123.0,141.0,239.0,757.0
0.34555316,62.0,239.6251,170.0,156.0,103.0,13545.0,125.0,143.0,242.0,779.0
0.35009992,65.0,242.862,172.0,153.0,105.0,13565.0,126.0,145.0,246.0,782.0
0.35464668,68.0,245.9465,174.0,150.0,106.0,13607.0,129.0,147.0,250.0,789.0
0.35919344,68.0,249.0336,177.0,165.0,107.0,13635.0,130.0,149.0,253.0,793.0
0.36374018,75.0,252.0826,179.0,166.0,108.0,13652.0,132.0,151.0,256.0,801.0
0.36828694,77.0,255.2117,182.0,168.0,108.0,13665.0,134.0,153.0,260.0,807.0
0.3728337,78.0,258.4269,184.0,167.0,110.0,13695.0,136.0,155.0,264.0,818.0
0.37738043,78.0,261.5449,186.0,165.0,111.0,13721.0,137.0,157.0,268.0,823.0
0.3819272,79.0,264.575,189.0,173.0,113.0,13767.0,139.0,159.0,271.0,830.0
0.38647395,79.0,267.704,191.0,173.0,114.0,13796.0,141.0,162.0,274.0,848.0
0.3910207,79.0,271.0729,194.0,182.0,117.0,13825.0,143.0,164.0,278.0,862.0
0.39556745,79.0,274.3381,196.0,183.0,118.0,13847.0,145.0,165.0,283.0,874.0
0.4001142,80.0,277.7737,199.0,175.0,119.0,13870.0,147.0,168.0,286.0,889.0
0.40466094,80.0,281.1125,201.0,180.0,119.0,13891.0,149.0,170.0,289.0,898.0
0.4092077,80.0,284.15,204.0,189.0,121.0,13914.0,151.0,172.0,293.0,902.0
0.41375446,82.0,287.3321,206.0,190.0,124.0,14180.0,153.0,174.0,297.0,908.0
0.41830122,82.0,290.351,208.0,193.0,125.0,14336.0,155.0,176.0,300.0,917.0
0.42284796,82.0,293.579,211.0,194.0,127.0,14456.0,157.0,178.0,305.0,925.0
0.42739472,83.0,296.7112,213.0,190.0,127.0,14515.0,159.0,180.0,308.0,931.0
0.43194148,85.0,299.7828,216.0,197.0,128.0,14556.0,160.0,182.0,311.0,939.0
0.4364882,87.0,302.8496,218.0,198.0,131.0,14591.0,162.0,184.0,316.0,949.0
0.44103497,87.0,306.1811,221.0,199.0,132.0,14616.0,164.0,187.0,319.0,966.0
0.44558173,87.0,309.1367,223.0,201.0,136.0,14653.0,166.0,189.0,322.0,972.0
0.45012847,87.0,312.3512,226.0,202.0,138.0,14683.0,168.0,191.0,325.0,980.0
0.45467523,87.0,315.6962,228.0,221.0,141.0,14723.0,170.0,193.0,330.0,988.0
0.459222,87.0,318.958,230.0,204.0,142.0,14752.0,172.0,195.0,334.0,1000.0
0.46376872,88.0,322.2194,233.0,211.0,143.0,14773.0,174.0,197.0,338.0,1012.0
0.46831548,90.0,325.3435,235.0,208.0,144.0,14798.0,176.0,199.0,342.0,1034.0
0.47286224,91.0,328.5218,238.0,212.0,147.0,14828.0,178.0,202.0,346.0,1058.0
0.477409,92.0,331.8359,240.0,214.0,148.0,14862.0,180.0,204.0,351.0,1067.0
0.48195574,92.0,334.9726,243.0,212.0,149.0,14894.0,182.0,206.0,354.0,1073.0
0.4865025,92.0,338.3099,246.0,234.0,150.0,14922.0,184.0,208.0,358.0,1084.0
0.49104926,93.0,341.8192,248.0,218.0,152.0,14955.0,186.0,210.0,362.0,1089.0
0.495596,95.0,345.4828,251.0,220.0,153.0,14975.0,188.0,213.0,365.0,1106.0
0.50014275,95.0,349.0023,253.0,220.0,154.0,14993.0,190.0,215.0,369.0,1113.0
0.5046895,96.0,352.4908,256.0,223.0,155.0,15010.0,192.0,217.0,373.0,1124.0
0.5092363,97.0,355.9076,258.0,225.0,157.0,15028.0,194.0,219.0,377.0,1133.0
0.51378304,98.0,358.994,261.0,243.0,159.0,15052.0,196.0,221.0,381.0,1153.0
0.51832974,98.0,362.2572,263.0,244.0,160.0,15085.0,198.0,223.0,386.0,1163.0
0.5228765,100.0,365.4704,266.0,246.0,164.0,15109.0,200.0,225.0,390.0,1171.0
0.52742326,100.0,368.5842,268.0,243.0,166.0,15126.0,202.0,227.0,394.0,1181.0
0.53197,100.0,371.6665,271.0,253.0,167.0,15147.0,204.0,230.0,398.0,1195.0
0.5365168,100.0,374.7201,273.0,253.0,171.0,15171.0,206.0,231.0,401.0,1200.0
0.54106355,100.0,378.3918,276.0,241.0,171.0,15196.0,208.0,233.0,405.0,1218.0
0.54561025,100.0,381.6237,278.0,262.0,171.0,15220.0,210.0,236.0,410.0,1232.0
0.550157,100.0,385.0322,281.0,244.0,172.0,15242.0,212.0,238.0,413.0,1239.0
0.5547038,100.0,388.4655,284.0,269.0,174.0,15267.0,214.0,240.0,416.0,1243.0
0.55925053,101.0,392.2081,286.0,269.0,175.0,15292.0,216.0,242.0,421.0,1257.0
0.5637973,104.0,395.6265,288.0,261.0,177.0,15307.0,218.0,245.0,425.0,1262.0
0.56834406,107.0,399.035,291.0,264.0,178.0,15325.0,220.0,247.0,429.0,1279.0
0.5728908,108.0,402.64,293.0,270.0,186.0,15345.0,222.0,249.0,433.0,1291.0
0.5774375,109.0,406.0259,296.0,273.0,187.0,15356.0,224.0,251.0,436.0,1314.0
0.5819843,110.0,409.4857,298.0,273.0,190.0,15373.0,226.0,253.0,440.0,1326.0
0.58653104,110.0,413.1088,301.0,273.0,192.0,15380.0,228.0,255.0,444.0,1338.0
0.5910778,111.0,416.984,303.0,277.0,192.0,15404.0,229.0,257.0,449.0,1348.0
0.59562457,112.0,420.4052,306.0,278.0,194.0,15432.0,231.0,259.0,453.0,1359.0
0.6001713,113.0,423.4999,308.0,298.0,194.0,15455.0,233.0,262.0,456.0,1365.0
0.604718,114.0,426.8901,311.0,280.0,195.0,15479.0,236.0,264.0,460.0,1372.0
0.6092648,115.0,430.3455,313.0,283.0,195.0,15488.0,237.0,266.0,464.0,1396.0
0.61381155,116.0,433.7222,316.0,296.0,197.0,15505.0,240.0,269.0,469.0,1402.0
0.6183583,116.0,437.1313,319.0,289.0,200.0,15522.0,241.0,271.0,472.0,1416.0
0.6229051,118.0,440.6047,321.0,291.0,202.0,15538.0,243.0,273.0,475.0,1421.0
0.62745184,122.0,443.8082,324.0,283.0,202.0,15613.0,246.0,275.0,480.0,1423.0
0.6319986,123.0,447.4415,326.0,279.0,203.0,15645.0,248.0,278.0,484.0,1434.0
0.6365453,124.0,450.8971,329.0,295.0,206.0,15672.0,250.0,280.0,490.0,1442.0
0.64109206,124.0,454.247,332.0,284.0,207.0,15694.0,252.0,282.0,494.0,1455.0
0.6456388,124.0,457.6816,334.0,300.0,208.0,15710.0,254.0,284.0,499.0,1478.0
0.6501856,124.0,461.2679,337.0,292.0,208.0,15724.0,256.0,286.0,504.0,1486.0
0.65473235,126.0,464.7515,340.0,303.0,211.0,15741.0,258.0,288.0,507.0,1499.0
0.6592791,128.0,468.0622,342.0,302.0,212.0,15755.0,260.0,290.0,511.0,1510.0
0.6638258,129.0,471.131,345.0,316.0,212.0,15767.0,262.0,293.0,513.0,1513.0
0.6683726,133.0,474.8838,347.0,310.0,217.0,15781.0,264.0,295.0,520.0,1533.0
0.67291933,134.0,478.1225,350.0,306.0,219.0,15792.0,266.0,297.0,523.0,1540.0
0.6774661,134.0,481.5395,353.0,312.0,221.0,15800.0,269.0,299.0,528.0,1554.0
0.68201286,134.0,484.9365,356.0,307.0,223.0,15817.0,270.0,301.0,532.0,1558.0
0.6865596,136.0,488.2881,358.0,317.0,225.0,15834.0,272.0,303.0,536.0,1571.0
0.6911063,136.0,491.8004,361.0,320.0,227.0,15847.0,274.0,306.0,541.0,1598.0
0.6956531,136.0,495.2455,363.0,322.0,230.0,15855.0,276.0,308.0,545.0,1601.0
0.70019984,136.0,498.3987,366.0,334.0,231.0,15871.0,278.0,310.0,549.0,1604.0
0.7047466,136.0,501.5244,368.0,340.0,232.0,15887.0,280.0,312.0,552.0,1607.0
0.70929337,136.0,505.2129,371.0,334.0,232.0,15903.0,282.0,314.0,556.0,1627.0
0.7138401,137.0,508.5457,373.0,351.0,232.0,15914.0,284.0,317.0,561.0,1634.0
0.7183869,137.0,511.9664,376.0,340.0,233.0,15933.0,286.0,319.0,565.0,1649.0
0.7229336,138.0,515.4404,379.0,340.0,234.0,15946.0,289.0,321.0,570.0,1657.0
0.72748035,138.0,518.7559,381.0,340.0,235.0,15957.0,291.0,323.0,575.0,1662.0
0.7320271,138.0,522.1293,384.0,367.0,236.0,15968.0,293.0,326.0,579.0,1674.0
0.7365739,138.0,525.3829,387.0,344.0,237.0,15985.0,295.0,328.0,583.0,1680.0
0.74112064,139.0,528.6361,389.0,354.0,238.0,16001.0,297.0,330.0,587.0,1690.0
0.7456674,139.0,532.0209,392.0,334.0,240.0,16016.0,299.0,333.0,591.0,1695.0
0.7502141,141.0,535.2822,395.0,365.0,241.0,16032.0,301.0,335.0,595.0,1702.0
0.75476086,141.0,538.543,397.0,335.0,243.0,16045.0,303.0,337.0,599.0,1712.0
0.7593076,142.0,541.6207,400.0,389.0,245.0,16052.0,305.0,339.0,603.0,1716.0
0.7638544,143.0,545.1297,402.0,362.0,245.0,16063.0,308.0,342.0,606.0,1722.0
0.76840115,143.0,548.888,405.0,374.0,247.0,16073.0,310.0,344.0,611.0,1758.0
0.7729479,144.0,552.128,408.0,372.0,248.0,16076.0,312.0,346.0,615.0,1768.0
0.77749467,145.0,555.6026,410.0,372.0,253.0,16091.0,314.0,348.0,619.0,1777.0
0.7820414,147.0,559.0861,413.0,369.0,255.0,16104.0,316.0,351.0,623.0,1785.0
0.78658813,149.0,562.4536,415.0,359.0,258.0,16117.0,318.0,353.0,627.0,1792.0
0.7911349,149.0,566.2563,418.0,380.0,261.0,16126.0,320.0,355.0,631.0,1798.0
0.79568166,150.0,570.0241,420.0,372.0,265.0,16135.0,322.0,358.0,635.0,1809.0
0.8002284,150.0,573.5326,423.0,376.0,266.0,16151.0,324.0,360.0,640.0,1815.0
0.8047752,150.0,576.8446,426.0,381.0,270.0,16176.0,326.0,362.0,645.0,1826.0
0.8093219,150.0,580.1009,428.0,359.0,274.0,16197.0,328.0,364.0,649.0,1828.0
0.81386864,151.0,583.7343,431.0,369.0,275.0,16215.0,330.0,366.0,654.0,1846.0
0.8184154,152.0,587.05,434.0,395.0,279.0,16219.0,332.0,369.0,658.0,1851.0
0.82296216,153.0,590.3733,436.0,403.0,281.0,16230.0,334.0,370.0,661.0,1854.0
0.8275089,154.0,593.6236,439.0,402.0,282.0,16239.0,336.0,373.0,665.0,1861.0
0.8320557,154.0,596.7484,442.0,384.0,283.0,16251.0,338.0,375.0,668.0,1869.0
0.83660245,157.0,600.006,445.0,378.0,284.0,16265.0,340.0,377.0,672.0,1874.0
0.84114915,160.0,603.3604,447.0,381.0,286.0,16275.0,342.0,380.0,677.0,1885.0
0.8456959,160.0,606.7057,450.0,409.0,290.0,16290.0,344.0,382.0,681.0,1890.0
0.8502427,161.0,609.8582,452.0,384.0,291.0,16306.0,346.0,384.0,685.0,1895.0
0.85478944,162.0,612.9714,455.0,396.0,291.0,16319.0,348.0,386.0,689.0,1920.0
0.8593362,168.0,616.3602,458.0,431.0,293.0,16334.0,350.0,388.0,693.0,1927.0
0.86388296,168.0,619.4358,460.0,398.0,293.0,16346.0,352.0,391.0,696.0,1931.0
0.86842966,168.0,622.5668,463.0,431.0,294.0,16358.0,354.0,393.0,699.0,1950.0
0.8729764,169.0,625.7002,466.0,400.0,298.0,16370.0,356.0,396.0,703.0,1954.0
0.8775232,169.0,629.1556,468.0,427.0,303.0,16381.0,358.0,398.0,707.0,1961.0
0.88206995,169.0,632.3633,471.0,435.0,304.0,16388.0,360.0,400.0,711.0,1966.0
0.8866167,174.0,635.5874,474.0,407.0,307.0,16399.0,363.0,403.0,715.0,1984.0
0.89116347,174.0,638.6814,476.0,409.0,311.0,16409.0,365.0,405.0,719.0,1993.0
0.89571023,174.0,642.0682,478.0,424.0,312.0,16423.0,366.0,407.0,723.0,2001.0
0.90025693,174.0,645.2137,481.0,429.0,316.0,16437.0,369.0,409.0,726.0,2011.0
0.9048037,174.0,648.8528,484.0,429.0,317.0,16449.0,371.0,411.0,733.0,2024.0
0.90935045,175.0,652.0877,487.0,444.0,318.0,16454.0,373.0,414.0,737.0,2036.0
0.9138972,176.0,655.4493,490.0,430.0,319.0,16471.0,375.0,416.0,742.0,2042.0
0.918444,176.0,658.8894,492.0,434.0,319.0,16482.0,377.0,418.0,746.0,2055.0
0.92299074,177.0,662.2644,494.0,464.0,320.0,16487.0,379.0,420.0,750.0,2061.0
0.92753744,180.0,665.5613,497.0,421.0,322.0,16507.0,381.0,423.0,753.0,2075.0
0.9320842,182.0,668.9106,500.0,462.0,323.0,16518.0,383.0,425.0,757.0,2085.0
0.93663096,182.0,672.341,502.0,456.0,324.0,16530.0,385.0,427.0,762.0,2090.0
0.9411777,183.0,676.0824,505.0,431.0,324.0,16553.0,387.0,430.0,768.0,2100.0
0.9457245,183.0,679.7569,508.0,465.0,328.0,16573.0,389.0,432.0,772.0,2116.0
0.95027125,183.0,683.3149,511.0,469.0,331.0,16586.0,391.0,434.0,775.0,2125.0
0.954818,183.0,686.6299,513.0,473.0,333.0,16595.0,393.0,437.0,778.0,2134.0
0.9593647,184.0,689.8473,516.0,479.0,334.0,16611.0,395.0,439.0,783.0,2143.0
0.9639115,184.0,693.2732,519.0,472.0,336.0,16620.0,397.0,441.0,788.0,2148.0
0.96845824,186.0,696.925,522.0,466.0,340.0,16627.0,399.0,444.0,791.0,2154.0
0.973005,188.0,700.4935,525.0,469.0,341.0,16637.0,401.0,446.0,795.0,2164.0
0.97755176,190.0,703.8802,528.0,490.0,341.0,16649.0,404.0,448.0,799.0,2177.0
0.9820985,190.0,707.4581,530.0,477.0,343.0,16671.0,406.0,451.0,805.0,2185.0
0.9866452,191.0,710.9177,533.0,486.0,344.0,16692.0,408.0,453.0,810.0,2201.0
0.991192,191.0,714.2843,536.0,483.0,346.0,16704.0,410.0,455.0,814.0,2215.0
0.99573874,192.0,717.3987,538.0,446.0,347.0,16714.0,412.0,457.0,818.0,2218.0
1.0002855,192.0,720.5799,541.0,495.0,351.0,16721.0,414.0,460.0,822.0,2244.0
1.0048323,193.0,723.8791,543.0,490.0,353.0,16727.0,417.0,462.0,826.0,2245.0
1.009379,194.0,727.0566,546.0,484.0,358.0,16736.0,419.0,464.0,830.0,2251.0
1.0139258,195.0,730.2611,549.0,507.0,361.0,16757.0,421.0,467.0,836.0,2257.0
1.0184726,195.0,733.7445,552.0,483.0,361.0,16762.0,423.0,469.0,838.0,2276.0
1.0230193,196.0,736.8003,555.0,491.0,362.0,16773.0,425.0,471.0,841.0,2285.0
1.0275661,196.0,739.8665,558.0,495.0,362.0,16785.0,427.0,474.0,845.0,2287.0
1.0321127,198.0,743.2211,560.0,514.0,365.0,16796.0,429.0,476.0,848.0,2292.0
1.0366595,199.0,746.596,563.0,491.0,365.0,16814.0,431.0,478.0,853.0,2296.0
1.0412062,201.0,749.8091,566.0,509.0,368.0,16820.0,433.0,481.0,856.0,2304.0
1.045753,206.0,752.9068,568.0,515.0,371.0,16833.0,435.0,483.0,861.0,2311.0
1.0502998,207.0,756.0345,571.0,540.0,372.0,16839.0,437.0,485.0,864.0,2316.0
1.0548465,209.0,759.1478,573.0,482.0,374.0,16852.0,440.0,487.0,867.0,2325.0
1.0593933,212.0,762.3438,576.0,508.0,376.0,16859.0,442.0,490.0,872.0,2331.0
1.06394,212.0,765.4387,579.0,499.0,378.0,16868.0,444.0,492.0,874.0,2341.0
1.0684868,212.0,768.8248,582.0,535.0,379.0,16880.0,446.0,495.0,878.0,2348.0
1.0730336,214.0,772.0053,585.0,504.0,380.0,16890.0,448.0,497.0,882.0,2357.0
1.0775803,214.0,775.4317,588.0,527.0,384.0,16899.0,450.0,499.0,886.0,2363.0
1.0821271,217.0,778.849,590.0,518.0,385.0,16914.0,452.0,502.0,891.0,2367.0
1.0866739,217.0,782.2489,593.0,533.0,385.0,16919.0,454.0,504.0,895.0,2380.0
1.0912205,222.0,785.5859,596.0,533.0,386.0,16932.0,456.0,507.0,900.0,2384.0
1.0957673,228.0,788.8038,598.0,554.0,391.0,16939.0,458.0,509.0,904.0,2390.0
1.100314,228.0,792.1171,601.0,558.0,392.0,16946.0,461.0,511.0,910.0,2395.0
1.1048608,231.0,795.7873,604.0,537.0,393.0,16952.0,463.0,514.0,916.0,2407.0
1.1094075,231.0,799.082,607.0,536.0,393.0,16961.0,464.0,516.0,920.0,2413.0
1.1139543,232.0,802.3783,610.0,556.0,396.0,16966.0,466.0,518.0,923.0,2436.0
1.1185011,234.0,805.7118,613.0,539.0,398.0,16975.0,468.0,520.0,928.0,2442.0
1.1230478,235.0,809.3075,616.0,543.0,398.0,16987.0,470.0,523.0,932.0,2444.0
1.1275946,235.0,812.7971,619.0,546.0,407.0,16993.0,473.0,525.0,934.0,2468.0
1.1321414,237.0,816.4697,622.0,543.0,412.0,17002.0,475.0,527.0,940.0,2474.0
1.1366881,237.0,819.7792,624.0,529.0,415.0,17009.0,476.0,530.0,943.0,2483.0
1.1412349,237.0,822.9534,627.0,592.0,416.0,17017.0,479.0,532.0,947.0,2516.0
1.1457816,237.0,826.0885,630.0,586.0,416.0,17029.0,481.0,534.0,951.0,2523.0
1.1503283,238.0,829.347,633.0,552.0,416.0,17039.0,483.0,536.0,954.0,2531.0
1.154875,242.0,832.6697,635.0,567.0,419.0,17051.0,485.0,538.0,963.0,2540.0
1.1594218,243.0,835.7183,638.0,596.0,420.0,17059.0,487.0,541.0,964.0,2543.0
1.1639686,243.0,838.8372,640.0,598.0,423.0,17061.0,489.0,543.0,969.0,2546.0
1.1685153,245.0,842.0328,643.0,561.0,428.0,17066.0,491.0,545.0,972.0,2548.0
1.1730621,245.0,845.1809,646.0,575.0,430.0,17074.0,493.0,548.0,975.0,2561.0
1.1776088,245.0,848.6012,649.0,563.0,431.0,17081.0,495.0,550.0,981.0,2563.0
1.1821556,245.0,852.0763,652.0,605.0,433.0,17088.0,498.0,552.0,986.0,2578.0
1.1867024,246.0,855.3394,654.0,607.0,435.0,17093.0,500.0,554.0,993.0,2586.0
1.1912491,246.0,858.5517,657.0,607.0,438.0,17099.0,502.0,557.0,997.0,2591.0
1.1957959,246.0,861.9334,660.0,611.0,440.0,17101.0,504.0,559.0,1001.0,2598.0
1.2003427,246.0,865.4643,662.0,574.0,441.0,17106.0,506.0,561.0,1004.0,2602.0
1.2048894,246.0,868.9568,665.0,593.0,443.0,17111.0,508.0,563.0,1010.0,2607.0
1.209436,247.0,872.3106,668.0,616.0,443.0,17113.0,511.0,566.0,1013.0,2616.0
1.2139828,247.0,875.4398,671.0,616.0,443.0,17121.0,513.0,568.0,1016.0,2622.0
1.2185296,248.0,878.7343,674.0,598.0,445.0,17127.0,515.0,570.0,1021.0,2623.0
1.2230763,249.0,882.2314,677.0,585.0,447.0,17137.0,517.0,573.0,1025.0,2643.0
1.2276231,251.0,885.4615,680.0,639.0,449.0,17148.0,519.0,575.0,1030.0,2647.0
1.2321699,251.0,888.8016,682.0,623.0,451.0,17152.0,521.0,577.0,1034.0,2653.0
1.2367166,251.0,891.9355,685.0,623.0,452.0,17163.0,523.0,580.0,1038.0,2664.0
1.2412634,251.0,895.5481,687.0,632.0,454.0,17172.0,526.0,582.0,1042.0,2678.0
1.2458102,251.0,899.253,690.0,586.0,456.0,17180.0,528.0,584.0,1045.0,2684.0
1.2503569,252.0,902.9694,693.0,603.0,456.0,17184.0,530.0,587.0,1049.0,2697.0
1.2549037,253.0,906.5026,696.0,636.0,457.0,17193.0,533.0,589.0,1053.0,2711.0
1.2594504,254.0,910.1055,699.0,638.0,458.0,17206.0,535.0,592.0,1057.0,2717.0
1.2639972,254.0,913.6998,701.0,641.0,461.0,17217.0,537.0,594.0,1061.0,2727.0
1.2685438,254.0,917.3005,704.0,642.0,464.0,17235.0,539.0,596.0,1068.0,2732.0
1.2730906,254.0,920.6248,707.0,643.0,466.0,17247.0,541.0,598.0,1072.0,2741.0
1.2776374,256.0,923.9431,710.0,653.0,466.0,17257.0,543.0,601.0,1076.0,2744.0
1.2821841,258.0,927.4503,713.0,647.0,466.0,17268.0,546.0,603.0,1082.0,2747.0
1.2867309,261.0,930.9925,716.0,627.0,467.0,17279.0,548.0,605.0,1085.0,2753.0
1.2912776,261.0,934.7272,718.0,655.0,469.0,17288.0,550.0,608.0,1089.0,2764.0
