Subsection Index,Subsection Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
25,"Antelope Valley 2011, Subsection 4",0.0026,0.0,0.0,0.0,2.0E-4,0.0026,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
26,"Antelope Valley 2011, Subsection 5",0.0024,0.0,0.0,0.0,2.0E-4,0.0024,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
27,"Ash Hill, Subsection 0",0.0014,0.0,0.0,1.0E-4,3.0E-4,0.0014,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
28,"Ash Hill, Subsection 1",0.0017,0.0,0.0,1.0E-4,4.0E-4,0.0017,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
29,"Ash Hill, Subsection 2",0.0026,0.0,0.0,1.0E-4,6.0E-4,0.0026,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
30,"Ash Hill, Subsection 3",0.0027,0.0,0.0,1.0E-4,6.0E-4,0.0027,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
31,"Ash Hill, Subsection 4",0.0029,0.0,0.0,0.0,4.0E-4,0.0028,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
32,"Ash Hill, Subsection 5",0.0028,0.0,0.0,0.0,4.0E-4,0.0028,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
33,"Ash Hill, Subsection 6",0.0026,0.0,0.0,0.0,4.0E-4,0.0026,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
34,"Ash Hill, Subsection 7",0.0023,0.0,0.0,0.0,4.0E-4,0.0023,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
35,"Baker, Subsection 0",6.0E-4,0.0,0.0,0.0,2.0E-4,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,"Baker, Subsection 1",6.0E-4,0.0,0.0,0.0,2.0E-4,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,"Baker, Subsection 2",6.0E-4,0.0,0.0,0.0,2.0E-4,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,"Baker, Subsection 3",7.0E-4,0.0,0.0,0.0,2.0E-4,7.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,"Baker, Subsection 4",7.0E-4,0.0,0.0,0.0,2.0E-4,7.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,"Baker, Subsection 5",7.0E-4,0.0,0.0,0.0,2.0E-4,7.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"Baker, Subsection 6",7.0E-4,0.0,0.0,0.0,2.0E-4,7.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"Baker, Subsection 7",5.0E-4,0.0,0.0,0.0,2.0E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"Baker, Subsection 8",2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,"Baker, Subsection 9",1.0E-4,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,"Baker, Subsection 10",1.0E-4,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,"Baker, Subsection 11",1.0E-4,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,"Baker, Subsection 12",2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,"Baker, Subsection 13",2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,"Bartlett Springs 2011 CFM, Subsection 0",0.0106,0.0,0.0,0.0,9.0E-4,0.0106,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
50,"Bartlett Springs 2011 CFM, Subsection 1",0.0108,0.0,0.0,0.0,9.0E-4,0.0108,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
51,"Bartlett Springs 2011 CFM, Subsection 2",0.0105,0.0,0.0,0.0,9.0E-4,0.0105,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
52,"Bartlett Springs 2011 CFM, Subsection 3",0.0104,0.0,0.0,0.0,0.001,0.0104,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
53,"Bartlett Springs 2011 CFM, Subsection 4",0.0103,0.0,0.0,0.0,0.001,0.0103,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
54,"Bartlett Springs 2011 CFM, Subsection 5",0.01,0.0,0.0,0.0,0.001,0.01,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
55,"Bartlett Springs 2011 CFM, Subsection 6",0.01,0.0,0.0,0.0,0.001,0.01,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
56,"Bartlett Springs 2011 CFM, Subsection 7",0.0099,0.0,0.0,0.0,0.001,0.0099,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
57,"Bartlett Springs 2011 CFM, Subsection 8",0.0098,0.0,0.0,0.0,9.0E-4,0.0098,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
58,"Bartlett Springs 2011 CFM, Subsection 9",0.0098,0.0,0.0,0.0,9.0E-4,0.0098,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
59,"Bartlett Springs 2011 CFM, Subsection 10",0.0085,0.0,0.0,0.0,6.0E-4,0.0085,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
60,"Bartlett Springs 2011 CFM, Subsection 11",0.0085,0.0,0.0,0.0,6.0E-4,0.0085,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
61,"Bartlett Springs 2011 CFM, Subsection 12",0.0104,0.0,0.0,0.0,8.0E-4,0.0103,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
62,"Bartlett Springs 2011 CFM, Subsection 13",0.0109,0.0,0.0,0.0,8.0E-4,0.0107,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
63,"Bartlett Springs 2011 CFM, Subsection 14",0.0117,0.0,0.0,0.0,8.0E-4,0.0115,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
64,"Bartlett Springs 2011 CFM, Subsection 15",0.0122,0.0,0.0,0.0,8.0E-4,0.012,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
65,"Bartlett Springs 2011 CFM, Subsection 16",0.0128,0.0,0.0,0.0,9.0E-4,0.0126,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
66,"Bartlett Springs 2011 CFM, Subsection 17",0.0134,0.0,0.0,1.0E-4,0.0011,0.0133,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
67,"Bartlett Springs 2011 CFM, Subsection 18",0.0147,0.0,0.0,1.0E-4,0.0012,0.0147,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
68,"Bartlett Springs 2011 CFM, Subsection 19",0.0155,0.0,0.0,1.0E-4,0.0012,0.0155,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
69,"Bartlett Springs 2011 CFM, Subsection 20",0.0166,0.0,0.0,1.0E-4,0.0013,0.0166,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
70,"Bartlett Springs 2011 CFM, Subsection 21",0.0159,0.0,0.0,1.0E-4,0.0013,0.0159,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
71,"Bartlett Springs 2011 CFM, Subsection 22",0.0148,0.0,0.0,1.0E-4,0.0013,0.0148,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
72,"Battle Creek 2011 CFM, Subsection 0",4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"Battle Creek 2011 CFM, Subsection 1",6.0E-4,0.0,0.0,1.0E-4,2.0E-4,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"Battle Creek 2011 CFM, Subsection 2",5.0E-4,0.0,0.0,1.0E-4,2.0E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"Battle Creek 2011 CFM, Subsection 3",5.0E-4,0.0,0.0,1.0E-4,2.0E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"Battle Creek 2011 CFM, Subsection 4",5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 5",5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 6",5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Bear River fault zone, Subsection 0",0.0046,0.0,0.0,0.0,2.0E-4,0.0046,0.0011,0.0,0.0,0.0,0.0,0.0011,7.0E-4
80,"Bear River fault zone, Subsection 1",0.0048,0.0,0.0,1.0E-4,3.0E-4,0.0048,0.0011,0.0,0.0,0.0,0.0,0.0011,7.0E-4
81,"Bear River fault zone, Subsection 2",0.0049,0.0,0.0,1.0E-4,3.0E-4,0.0049,0.0011,0.0,0.0,0.0,0.0,0.0011,7.0E-4
82,"Bear River fault zone, Subsection 3",0.0049,0.0,0.0,1.0E-4,3.0E-4,0.0049,0.0011,0.0,0.0,0.0,0.0,0.0011,6.0E-4
83,"Bear River fault zone, Subsection 4",0.0046,0.0,0.0,1.0E-4,2.0E-4,0.0046,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,5.0E-4
84,"Bear River fault zone, Subsection 5",0.0044,0.0,0.0,1.0E-4,2.0E-4,0.0044,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,5.0E-4
85,"Bear River fault zone, Subsection 6",0.0044,0.0,0.0,1.0E-4,2.0E-4,0.0044,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,5.0E-4
86,"Bear River fault zone, Subsection 7",0.0042,0.0,0.0,1.0E-4,2.0E-4,0.0042,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,5.0E-4
87,"Bear River fault zone, Subsection 8",0.004,0.0,0.0,1.0E-4,2.0E-4,0.004,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,5.0E-4
88,"Bear River fault zone, Subsection 9",0.0035,0.0,0.0,1.0E-4,2.0E-4,0.0035,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,4.0E-4
89,"Bear River fault zone, Subsection 10",0.0029,0.0,0.0,1.0E-4,2.0E-4,0.0029,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,4.0E-4
90,"Bennett Valley 2011 CFM, Subsection 0",0.0062,0.0,1.0E-4,1.0E-4,3.0E-4,0.0062,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
91,"Bennett Valley 2011 CFM, Subsection 1",0.0069,0.0,1.0E-4,1.0E-4,3.0E-4,0.0069,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
92,"Bennett Valley 2011 CFM, Subsection 2",0.0069,0.0,1.0E-4,1.0E-4,3.0E-4,0.0069,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
93,"Bennett Valley 2011 CFM, Subsection 3",0.0067,0.0,1.0E-4,1.0E-4,3.0E-4,0.0067,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
94,"Bennett Valley 2011 CFM, Subsection 4",0.0067,0.0,1.0E-4,1.0E-4,3.0E-4,0.0067,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
95,"Bennett Valley 2011 CFM, Subsection 5",0.0064,0.0,1.0E-4,1.0E-4,3.0E-4,0.0064,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
96,"Bennett Valley 2011 CFM, Subsection 6",0.0063,0.0,1.0E-4,1.0E-4,3.0E-4,0.0063,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
97,"Bicycle Lake, Subsection 0",0.0039,0.0,0.0,0.0,2.0E-4,0.0039,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
98,"Bicycle Lake, Subsection 1",0.0039,0.0,0.0,0.0,2.0E-4,0.0039,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
99,"Bicycle Lake, Subsection 2",0.0033,0.0,0.0,0.0,2.0E-4,0.0033,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
100,"Bicycle Lake, Subsection 3",0.0032,0.0,0.0,0.0,2.0E-4,0.0032,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",0.0023,0.0,0.0,0.0,1.0E-4,0.0023,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",0.0024,0.0,0.0,0.0,1.0E-4,0.0024,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",0.0022,0.0,0.0,0.0,1.0E-4,0.0022,3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,1.0E-4
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",0.0019,0.0,0.0,0.0,0.0,0.0019,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",0.0022,0.0,0.0,0.0,1.0E-4,0.0022,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",0.0021,0.0,0.0,0.0,1.0E-4,0.0021,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",0.0022,0.0,0.0,0.0,1.0E-4,0.0022,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",0.0023,0.0,0.0,0.0,1.0E-4,0.0023,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",0.0024,0.0,0.0,0.0,1.0E-4,0.0024,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",0.0022,0.0,0.0,0.0,1.0E-4,0.0022,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",0.0024,0.0,0.0,0.0,1.0E-4,0.0024,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",0.0029,0.0,0.0,0.0,2.0E-4,0.0029,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,2.0E-4
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",0.0031,0.0,0.0,0.0,3.0E-4,0.0031,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,2.0E-4
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",0.0028,0.0,0.0,0.0,3.0E-4,0.0028,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,1.0E-4
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",0.0026,0.0,0.0,0.0,3.0E-4,0.0025,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,1.0E-4
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",0.0027,0.0,0.0,0.0,3.0E-4,0.0027,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,1.0E-4
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",0.0028,0.0,0.0,0.0,4.0E-4,0.0028,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,1.0E-4
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",0.0027,0.0,0.0,0.0,4.0E-4,0.0027,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,1.0E-4
119,"Big Pine (Central), Subsection 0",0.0011,0.0,0.0,0.0,0.0,0.0011,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
120,"Big Pine (Central), Subsection 1",0.0012,0.0,0.0,0.0,1.0E-4,0.0012,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
121,"Big Pine (Central), Subsection 2",0.0014,0.0,0.0,0.0,2.0E-4,0.0014,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
122,"Big Pine (Central), Subsection 3",0.0014,0.0,0.0,0.0,2.0E-4,0.0014,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
123,"Big Pine (Central), Subsection 4",0.0014,0.0,0.0,0.0,2.0E-4,0.0014,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
124,"Big Pine (Central), Subsection 5",3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,"Big Pine (Central), Subsection 6",3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,"Big Pine (East), Subsection 0",0.0035,0.0,0.0,0.0,3.0E-4,0.0035,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,4.0E-4
127,"Big Pine (East), Subsection 1",0.0035,0.0,0.0,0.0,3.0E-4,0.0035,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,4.0E-4
128,"Big Pine (East), Subsection 2",0.0025,0.0,0.0,0.0,2.0E-4,0.0025,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,3.0E-4
129,"Big Pine (East), Subsection 3",0.0022,0.0,0.0,0.0,2.0E-4,0.0022,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,3.0E-4
130,"Big Pine (West), Subsection 0",1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"Big Pine (West), Subsection 1",1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"Big Pine (West), Subsection 2",1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"Blackwater, Subsection 0",9.0E-4,0.0,0.0,0.0,2.0E-4,9.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,"Blackwater, Subsection 1",0.0012,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,"Blackwater, Subsection 2",0.0014,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,"Blackwater, Subsection 3",0.0016,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,"Blackwater, Subsection 4",0.0018,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,"Blackwater, Subsection 5",0.0017,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,"Blackwater, Subsection 6",0.0014,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,"Blackwater, Subsection 7",0.0014,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,"Blackwater, Subsection 8",0.001,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,"Blackwater, Subsection 9",7.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,7.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,"Blackwater, Subsection 10",6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,"Blue Cut, Subsection 0",0.0026,0.0,0.0,0.0,5.0E-4,0.0026,4.0E-4,0.0,0.0,0.0,2.0E-4,4.0E-4,3.0E-4
145,"Blue Cut, Subsection 1",0.0029,0.0,0.0,0.0,5.0E-4,0.0029,4.0E-4,0.0,0.0,0.0,2.0E-4,4.0E-4,3.0E-4
146,"Blue Cut, Subsection 2",0.0032,0.0,0.0,0.0,5.0E-4,0.0032,5.0E-4,0.0,0.0,0.0,2.0E-4,5.0E-4,3.0E-4
147,"Blue Cut, Subsection 3",0.0032,0.0,0.0,0.0,5.0E-4,0.0032,5.0E-4,0.0,0.0,0.0,2.0E-4,5.0E-4,3.0E-4
148,"Blue Cut, Subsection 4",0.0029,0.0,0.0,0.0,4.0E-4,0.0029,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,2.0E-4
149,"Blue Cut, Subsection 5",0.0029,0.0,0.0,0.0,4.0E-4,0.0029,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,3.0E-4
150,"Blue Cut, Subsection 6",0.0027,0.0,0.0,0.0,4.0E-4,0.0027,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,3.0E-4
151,"Blue Cut, Subsection 7",0.0028,0.0,0.0,0.0,3.0E-4,0.0028,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,3.0E-4
152,"Blue Cut, Subsection 8",0.0028,0.0,0.0,0.0,2.0E-4,0.0028,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,3.0E-4
153,"Blue Cut, Subsection 9",0.0031,0.0,0.0,0.0,3.0E-4,0.0031,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,3.0E-4
154,"Blue Cut, Subsection 10",0.0029,0.0,0.0,0.0,3.0E-4,0.0029,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,3.0E-4
155,"Blue Cut, Subsection 11",0.0024,0.0,0.0,0.0,3.0E-4,0.0024,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,3.0E-4
156,"Blue Cut, Subsection 12",0.0023,0.0,0.0,0.0,3.0E-4,0.0023,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,3.0E-4
