Parent ID,Parent Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
170,Brawley (Seismic Zone) alt 1,0.1589,0.0,3.0E-4,0.0011,0.016,0.1537,0.0315,0.0,0.0,5.0E-4,0.0055,0.0312,0.0188
541,Breckenridge 2011,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,0.0086,0.0,0.0,0.0,8.0E-4,0.0086,0.0048,0.0,0.0,0.0,4.0E-4,0.0048,0.0024
94,Burnt Mtn,0.0035,0.0,1.0E-4,1.0E-4,2.0E-4,0.0035,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,5.0E-4
561,Butano 2011 CFM,0.0021,0.0,0.0,0.0,3.0E-4,0.002,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0
165,Cady,0.0118,0.0,1.0E-4,1.0E-4,0.0012,0.0117,0.0067,0.0,1.0E-4,1.0E-4,0.001,0.0067,0.0043
602,Calaveras (Central) 2011 CFM,0.0884,0.0,2.0E-4,4.0E-4,0.0079,0.0791,0.011,0.0,0.0,0.0,0.0022,0.01,0.0058
601,Calaveras (No) 2011 CFM,0.0281,1.0E-4,1.0E-4,2.0E-4,0.0032,0.0276,0.0041,1.0E-4,1.0E-4,1.0E-4,0.0012,0.004,0.0023
621,Calaveras (So) - Paicines extension 2011 CFM,0.097,0.0,1.0E-4,5.0E-4,0.0104,0.0886,0.0116,0.0,0.0,1.0E-4,0.0029,0.0109,0.0063
603,Calaveras (So) 2011 CFM,0.0999,0.0,3.0E-4,9.0E-4,0.0097,0.0968,0.0097,0.0,0.0,3.0E-4,0.0022,0.0096,0.0047
88,Calico-Hidalgo,0.0196,0.0,0.0,1.0E-4,0.0018,0.0181,0.0053,0.0,0.0,0.0,8.0E-4,0.0052,0.0028
724,Camp Rock 2011,0.0016,0.0,0.0,0.0,0.0,0.0016,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
173,Canada David (Detachment),0.001,0.0,0.0,0.0,3.0E-4,0.001,3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,2.0E-4
176,Carlsbad,0.0023,0.0,0.0,0.0,4.0E-4,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Carson Range (Genoa),0.0146,0.0,0.0,1.0E-4,0.001,0.0144,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,4.0E-4
670,Casmalia 2011 CFM,0.0018,0.0,0.0,0.0,1.0E-4,0.0018,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,2.0E-4
34,Cedar Mtn-Mahogany Mtn,0.0087,0.0,1.0E-4,2.0E-4,0.0011,0.0077,6.0E-4,0.0,1.0E-4,1.0E-4,2.0E-4,5.0E-4,4.0E-4
172,Cerro Prieto,0.1878,1.0E-4,6.0E-4,0.0014,0.0204,0.1818,0.0387,0.0,3.0E-4,5.0E-4,0.0052,0.0383,0.0208
129,Channel Islands Thrust,0.0102,0.0,0.0,0.0,6.0E-4,0.0093,9.0E-4,0.0,0.0,0.0,0.0,6.0E-4,1.0E-4
214,Channel Islands Western Deep Ramp,0.0029,0.0,0.0,0.0,3.0E-4,0.0028,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
238,Chino alt 1,0.0208,0.0,0.0,1.0E-4,0.0015,0.0199,0.0044,0.0,0.0,1.0E-4,2.0E-4,0.0042,0.002
124,Clamshell-Sawpit,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
844,Clayton,0.0046,0.0,0.0,0.0,4.0E-4,0.0046,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
81,Cleghorn,0.0061,0.0,1.0E-4,2.0E-4,5.0E-4,0.0061,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,5.0E-4
884,Cleghorn Lake,0.0092,0.0,0.0,0.0,6.0E-4,0.0085,0.0018,0.0,0.0,0.0,2.0E-4,0.0018,7.0E-4
883,Cleghorn Pass,0.0092,0.0,0.0,0.0,5.0E-4,0.0082,0.0018,0.0,0.0,0.0,1.0E-4,0.0016,2.0E-4
582,Collayami 2011 CFM,0.0106,0.0,0.0,1.0E-4,0.0013,0.0105,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,6.0E-4
184,Compton,0.0023,0.0,0.0,0.0,1.0E-4,0.0023,4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,2.0E-4
622,Concord 2011 CFM,0.0305,1.0E-4,2.0E-4,4.0E-4,0.0033,0.0298,0.0035,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0034,0.001
626,Contra Costa (Lafayette) 2011 CFM,0.0023,0.0,0.0,0.0,1.0E-4,0.0023,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4
633,Contra Costa Shear Zone (connector) 2011 CFM,0.0059,0.0,0.0,0.0,6.0E-4,0.0059,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,3.0E-4
776,Coronado Bank alt1,0.0347,0.0,0.0,1.0E-4,0.003,0.0332,0.002,0.0,0.0,0.0,4.0E-4,0.0019,0.001
157,Coyote Canyon,0.0225,0.0,1.0E-4,3.0E-4,0.0021,0.0196,0.0015,0.0,0.0,0.0,2.0E-4,0.0013,3.0E-4
163,Coyote Lake,0.0078,0.0,0.0,0.0,2.0E-4,0.0074,0.001,0.0,0.0,0.0,1.0E-4,8.0E-4,2.0E-4
125,Cucamonga,0.0042,0.0,1.0E-4,2.0E-4,2.0E-4,0.0041,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,3.0E-4
894,Davis Creek,0.009,0.0,0.0,0.0,7.0E-4,0.0076,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
245,Death Valley (Black Mtns Frontal),0.0047,0.0,0.0,0.0,5.0E-4,0.0047,3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,1.0E-4
45,Death Valley (Fish Lake Valley),0.0115,0.0,0.0,2.0E-4,0.0013,0.0114,0.001,0.0,0.0,1.0E-4,3.0E-4,0.001,4.0E-4
46,Death Valley (No),0.0057,0.0,0.0,0.0,5.0E-4,0.0057,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,2.0E-4
246,Death Valley (So),0.0088,0.0,0.0,0.0,9.0E-4,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Deep Springs,0.008,0.0,0.0,0.0,7.0E-4,0.008,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
230,Del Valle,0.0019,0.0,0.0,0.0,1.0E-4,0.0019,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
889,Dog Valley,0.0021,0.0,0.0,0.0,2.0E-4,0.0021,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
888,Dry Mountain,0.0018,0.0,0.0,0.0,2.0E-4,0.0018,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
249,Earthquake Valley,0.0064,0.0,0.0,0.0,8.0E-4,0.0064,4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,3.0E-4
255,Earthquake Valley (No  Extension),0.0078,0.0,0.0,0.0,6.0E-4,0.0077,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,4.0E-4
256,Earthquake Valley (So Extension),0.0094,0.0,0.0,1.0E-4,0.0011,0.0094,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,5.0E-4
671,East Huasna 2011 CFM,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Eaton Roughs 2011 CFM,0.0359,0.0,0.0,1.0E-4,0.003,0.031,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0
96,Elmore Ranch,0.0352,0.0,0.0,3.0E-4,0.0027,0.0348,0.0043,0.0,0.0,0.0,6.0E-4,0.0042,0.0015
103,Elsinore (Coyote Mountains),0.0146,0.0,0.0,1.0E-4,0.0012,0.0145,0.002,0.0,0.0,1.0E-4,3.0E-4,0.002,0.0013
296,Elsinore (Glen Ivy) rev,0.1079,1.0E-4,5.0E-4,0.0015,0.0091,0.0918,0.0124,1.0E-4,1.0E-4,3.0E-4,0.002,0.0107,0.0065
102,Elsinore (Julian),0.0021,0.0,0.0,1.0E-4,4.0E-4,0.0021,2.0E-4,0.0,0.0,1.0E-4,1.0E-4,2.0E-4,2.0E-4
402,Elsinore (Stepovers Combined),0.0061,0.0,0.0,2.0E-4,8.0E-4,0.0061,5.0E-4,0.0,0.0,2.0E-4,2.0E-4,5.0E-4,4.0E-4
299,Elsinore (Temecula) rev,0.007,0.0,0.0,1.0E-4,8.0E-4,0.007,2.0E-4,0.0,0.0,1.0E-4,1.0E-4,2.0E-4,2.0E-4
196,Elysian Park (Lower CFM),9.0E-4,0.0,0.0,0.0,1.0E-4,9.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
146,Elysian Park (Upper),0.0129,0.0,0.0,0.0,8.0E-4,0.0118,0.0018,0.0,0.0,0.0,1.0E-4,0.0017,9.0E-4
90,Emerson-Copper Mtn 2011,0.0046,0.0,0.0,1.0E-4,6.0E-4,0.0046,0.0011,0.0,0.0,0.0,3.0E-4,0.0011,4.0E-4
95,Eureka Peak,0.0034,0.0,0.0,1.0E-4,4.0E-4,0.0034,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,3.0E-4
20,Fickle Hill (alt1),0.0024,0.0,0.0,1.0E-4,2.0E-4,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Fish Slough 2011 CFM,0.0013,0.0,0.0,0.0,2.0E-4,0.0013,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,4.0E-4
893,Fitzhugh Creek,0.0018,0.0,0.0,0.0,3.0E-4,0.0017,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
204,Fontana (Seismicity),0.002,0.0,0.0,0.0,0.0,0.002,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
634,Franklin 2011 CFM,0.0075,0.0,0.0,0.0,9.0E-4,0.0075,9.0E-4,0.0,0.0,0.0,2.0E-4,9.0E-4,3.0E-4
699,Garberville - Briceland 2011 CFM,0.0205,0.0,0.0,1.0E-4,9.0E-4,0.0203,0.003,0.0,0.0,0.0,1.0E-4,0.003,0.0012
159,Garlic Springs,0.0097,0.0,0.0,0.0,6.0E-4,0.0092,7.0E-4,0.0,0.0,0.0,0.0,6.0E-4,1.0E-4
341,Garlock (Central),0.0225,0.0,0.0,1.0E-4,0.0021,0.0217,0.0015,0.0,0.0,0.0,4.0E-4,0.0015,5.0E-4
48,Garlock (East),0.0264,0.0,0.0,0.0,0.0018,0.0244,4.0E-4,0.0,0.0,0.0,2.0E-4,4.0E-4,1.0E-4
49,Garlock (West),0.0086,0.0,0.0,0.0,8.0E-4,0.0085,0.0012,0.0,0.0,0.0,3.0E-4,0.0012,3.0E-4
700,Gillem - Big Crack 2011 CFM,0.0095,0.0,0.0,0.0,5.0E-4,0.0079,4.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
160,Goldstone Lake,0.0195,0.0,0.0,1.0E-4,0.0019,0.0174,0.0014,0.0,0.0,0.0,1.0E-4,0.0011,3.0E-4
701,Goose Lake 2011 CFM,0.003,0.0,0.0,1.0E-4,2.0E-4,0.0028,0.0011,0.0,0.0,0.0,1.0E-4,9.0E-4,6.0E-4
86,Gravel Hills-Harper Lk,0.0109,0.0,0.0,0.0,5.0E-4,0.0105,0.0023,0.0,0.0,0.0,1.0E-4,0.0023,0.0014
131,Great Valley 01,6.0E-4,0.0,0.0,0.0,2.0E-4,6.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Great Valley 02,7.0E-4,0.0,0.0,0.0,1.0E-4,7.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,Great Valley 03 Mysterious Ridge,0.0131,0.0,0.0,1.0E-4,0.0015,0.0126,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,4.0E-4
383,Great Valley 03a Dunnigan Hills,0.0105,0.0,1.0E-4,1.0E-4,4.0E-4,0.0094,5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,1.0E-4
134,Great Valley 04a Trout Creek,0.0071,0.0,0.0,1.0E-4,8.0E-4,0.0071,8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,5.0E-4
381,Great Valley 04b Gordon Valley,0.0126,0.0,0.0,2.0E-4,0.0016,0.0125,0.0031,0.0,0.0,1.0E-4,5.0E-4,0.0031,0.0019
717,Great Valley 05 Pittsburg - Kirby Hills alt1,0.0173,0.0,1.0E-4,1.0E-4,0.0013,0.0163,0.0013,0.0,0.0,0.0,0.0,0.0012,8.0E-4
645,Great Valley 06 (Midland) 2011 CFM alt1,0.0049,0.0,1.0E-4,1.0E-4,7.0E-4,0.0048,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4
136,Great Valley 07 (Orestimba),0.0137,0.0,0.0,4.0E-4,0.002,0.0131,7.0E-4,0.0,0.0,0.0,2.0E-4,6.0E-4,2.0E-4
137,Great Valley 08 (Quinto),0.0088,0.0,1.0E-4,2.0E-4,8.0E-4,0.0086,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,0.0
151,Great Valley 09 (Laguna Seca),0.0291,0.0,1.0E-4,2.0E-4,0.0024,0.0271,0.0012,0.0,1.0E-4,1.0E-4,2.0E-4,0.001,4.0E-4
138,Great Valley 10 (Panoche),0.0049,0.0,0.0,0.0,6.0E-4,0.0049,3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,2.0E-4
139,Great Valley 11,0.0086,0.0,0.0,0.0,0.0011,0.0086,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,3.0E-4
140,Great Valley 12,0.0011,0.0,0.0,0.0,0.0,0.0011,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
142,Great Valley 13 (Coalinga),5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Great Valley 14 (Kettleman Hills),8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
623,Green Valley 2011 CFM,0.0606,1.0E-4,2.0E-4,7.0E-4,0.0063,0.0582,0.0093,1.0E-4,1.0E-4,2.0E-4,7.0E-4,0.0088,0.0027
636,Greenville (No) 2011 CFM,0.0154,1.0E-4,2.0E-4,3.0E-4,0.0016,0.0151,0.0011,1.0E-4,1.0E-4,1.0E-4,4.0E-4,0.0011,8.0E-4
635,Greenville (So) 2011 CFM,0.0157,0.0,1.0E-4,1.0E-4,0.0019,0.0156,6.0E-4,0.0,0.0,0.0,2.0E-4,6.0E-4,3.0E-4
702,Hartley Springs 2011 CFM,0.0064,0.0,0.0,1.0E-4,4.0E-4,0.0064,8.0E-4,0.0,0.0,1.0E-4,1.0E-4,8.0E-4,3.0E-4
37,Hat Creek-McArthur-Mayfield,0.012,0.0,0.0,2.0E-4,6.0E-4,0.0119,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4
639,Hayward (No) 2011 CFM,0.0503,0.0,3.0E-4,4.0E-4,0.0053,0.0495,0.0047,0.0,0.0,0.0,0.001,0.0047,0.0019
638,Hayward (So) 2011 CFM,0.1338,2.0E-4,6.0E-4,8.0E-4,0.0113,0.1213,0.0185,1.0E-4,1.0E-4,1.0E-4,0.0025,0.0169,0.0091
637,Hayward (So) extension 2011 CFM,0.0949,1.0E-4,5.0E-4,0.001,0.0093,0.0878,0.0121,1.0E-4,2.0E-4,4.0E-4,0.0018,0.0112,0.0062
167,Hector Mine,0.0018,0.0,0.0,0.0,2.0E-4,0.0018,0.0013,0.0,0.0,0.0,2.0E-4,0.0013,8.0E-4
84,Helendale-So Lockhart,0.0066,0.0,1.0E-4,2.0E-4,6.0E-4,0.0066,2.0E-4,0.0,0.0,1.0E-4,1.0E-4,2.0E-4,1.0E-4
703,Hilton Creek 2011 CFM,0.0016,0.0,0.0,0.0,2.0E-4,0.0016,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
108,Hollywood,0.0043,0.0,0.0,0.0,3.0E-4,0.0042,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,1.0E-4
228,Holser alt 1,0.002,0.0,0.0,0.0,2.0E-4,0.002,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0
723,Homestead Valley 2011,0.0031,0.0,0.0,0.0,3.0E-4,0.0031,8.0E-4,0.0,0.0,0.0,0.0,8.0E-4,6.0E-4
704,Honey Lake 2011 CFM,0.0226,0.0,1.0E-4,2.0E-4,0.0016,0.0222,0.0033,0.0,1.0E-4,1.0E-4,3.0E-4,0.0033,0.0017
30,Hosgri,0.012,0.0,0.0,1.0E-4,0.0016,0.0117,0.0023,0.0,0.0,0.0,3.0E-4,0.0022,0.0013
208,Hosgri (Extension),0.0054,0.0,0.0,1.0E-4,5.0E-4,0.0053,4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,2.0E-4
50,Hunter Mountain-Saline Valley,0.0157,0.0,1.0E-4,3.0E-4,0.0014,0.0155,8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,3.0E-4
677,Hunting Creek - Bartlett Springs connector 2011,0.0253,0.0,0.0,3.0E-4,0.0021,0.0248,0.0013,0.0,0.0,0.0,2.0E-4,0.0013,5.0E-4
640,Hunting Creek - Berryessa 2011 CFM,0.0992,0.0,3.0E-4,0.001,0.0081,0.086,0.009,0.0,1.0E-4,1.0E-4,8.0E-4,0.0084,0.0032
97,Imperial,0.1511,0.0,3.0E-4,0.001,0.0151,0.1452,0.0298,0.0,0.0,5.0E-4,0.0051,0.0293,0.0186
678,Incline Village 2011 CFM,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Independence rev 2011,0.0016,0.0,0.0,0.0,0.0,0.0015,6.0E-4,0.0,0.0,0.0,0.0,5.0E-4,5.0E-4
892,Jess Valley,0.0015,0.0,0.0,0.0,3.0E-4,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Johnson Valley (No) 2011 rev,0.0053,0.0,0.0,2.0E-4,3.0E-4,0.0053,0.0012,0.0,0.0,1.0E-4,1.0E-4,0.0012,8.0E-4
168,Joshua Tree (Seismicity),8.0E-4,0.0,0.0,0.0,1.0E-4,8.0E-4,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,2.0E-4
679,Keddie Ridge 2011 CFM,0.0106,0.0,1.0E-4,2.0E-4,0.0015,0.01,0.0033,0.0,1.0E-4,2.0E-4,7.0E-4,0.0032,0.0019
542,Kern Canyon (Lake Isabella) 2011,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
544,Kern Canyon (North Kern) 2011,0.0022,0.0,0.0,0.0,1.0E-4,0.0022,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
543,Kern Canyon (South Kern) 2011,0.001,0.0,0.0,0.0,3.0E-4,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Kickapoo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,King Range 2011 CFM,0.014,0.0,1.0E-4,2.0E-4,0.001,0.0139,0.0046,0.0,1.0E-4,1.0E-4,6.0E-4,0.0046,5.0E-4
641,La Panza 2011,0.0015,0.0,0.0,0.0,2.0E-4,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Laguna Salada,0.0532,0.0,2.0E-4,3.0E-4,0.0057,0.0526,0.0256,0.0,1.0E-4,1.0E-4,0.0037,0.0256,0.0149
207,Lake Isabella (Seismicity),0.0027,0.0,0.0,0.0,4.0E-4,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,Las Positas,0.0049,0.0,0.0,0.0,6.0E-4,0.0049,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0
890,Last Chance,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
85,Lenwood-Lockhart-Old Woman Springs,0.0142,0.0,0.0,1.0E-4,0.0011,0.0134,0.0012,0.0,0.0,1.0E-4,1.0E-4,0.0012,6.0E-4
705,Likely 2011 CFM,0.009,0.0,0.0,1.0E-4,6.0E-4,0.0087,1.0E-4,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
681,Lions Head 2011 CFM,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
144,Little Lake,0.0077,0.0,0.0,0.0,7.0E-4,0.0077,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,4.0E-4
16,Little Salmon (Offshore),0.0095,0.0,1.0E-4,1.0E-4,6.0E-4,0.0094,0.0016,0.0,1.0E-4,1.0E-4,2.0E-4,0.0016,6.0E-4
17,Little Salmon (Onshore),0.0151,0.0,1.0E-4,2.0E-4,8.0E-4,0.015,8.0E-4,0.0,1.0E-4,1.0E-4,1.0E-4,8.0E-4,5.0E-4
683,Los Alamos 2011 CFM,0.0036,0.0,0.0,1.0E-4,2.0E-4,0.0036,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,1.0E-4
780,Los Alamos extension,0.0038,0.0,0.0,1.0E-4,2.0E-4,0.0038,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,0.0
643,Los Medanos - Roe Island,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Los Osos 2011,0.0021,0.0,0.0,0.0,3.0E-4,0.0021,1.0E-4,0.0,0.0,0.0,1.0E-4,1.0E-4,0.0
201,Lost Hills,0.0112,0.0,0.0,0.0,0.0012,0.0109,8.0E-4,0.0,0.0,0.0,2.0E-4,8.0E-4,3.0E-4
166,Ludlow,0.0111,0.0,0.0,0.0,6.0E-4,0.0109,0.0039,0.0,0.0,0.0,2.0E-4,0.0037,0.0017
644,Maacama 2011 CFM,0.065,0.0,1.0E-4,6.0E-4,0.0068,0.0621,0.0022,0.0,0.0,1.0E-4,3.0E-4,0.0022,0.0011
22,Mad River (alt1),0.006,0.0,0.0,1.0E-4,7.0E-4,0.0056,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,0.0
221,Malibu Coast (Extension) alt 1,0.003,0.0,0.0,0.0,3.0E-4,0.003,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
220,Malibu Coast alt 1,0.006,0.0,0.0,0.0,8.0E-4,0.006,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,2.0E-4
164,Manix-Afton Hills,0.0073,0.0,0.0,1.0E-4,6.0E-4,0.0073,0.0017,0.0,0.0,0.0,1.0E-4,0.0017,7.0E-4
21,McKinleyville (alt1),0.0078,0.0,0.0,0.0,6.0E-4,0.0074,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,1.0E-4
155,McLean Lake,0.0127,0.0,1.0E-4,2.0E-4,9.0E-4,0.012,8.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,1.0E-4
13,Mendocino,0.2733,2.0E-4,9.0E-4,0.0035,0.0285,0.2454,0.0653,2.0E-4,8.0E-4,0.0011,0.0096,0.0628,0.0437
605,Mission (connected) 2011 CFM,0.0195,0.0,0.0,1.0E-4,9.0E-4,0.0186,0.0026,0.0,0.0,0.0,1.0E-4,0.0026,9.0E-4
250,Mission Creek,0.0057,0.0,0.0,1.0E-4,2.0E-4,0.0057,7.0E-4,0.0,0.0,1.0E-4,1.0E-4,7.0E-4,3.0E-4
779,Mission Hills 2011,0.0061,0.0,0.0,0.0,1.0E-4,0.0061,0.0016,0.0,0.0,0.0,0.0,0.0016,0.001
78,Mission Ridge-Arroyo Parida-Santa Ana,0.034,0.0,0.0,3.0E-4,0.0022,0.0268,0.0045,0.0,0.0,1.0E-4,3.0E-4,0.0037,5.0E-4
