Time (years),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.2773519,0.0,0.1908,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.28189865,0.0,0.1935,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.2864454,0.0,0.1973,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.29099214,0.0,0.2001,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.2955389,0.0,0.2029,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.30008566,0.0,0.2051,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.3046324,0.0,0.2089,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.30917916,0.0,0.2113,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0
0.31372592,0.0,0.2145,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
0.31827265,0.0,0.2174,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
0.3228194,0.0,0.2209,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
0.32736617,0.0,0.2234,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
0.3319129,0.0,0.2251,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
0.33645967,0.0,0.2277,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.34100643,0.0,0.2314,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.34555316,0.0,0.2354,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.35009992,0.0,0.2397,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.35464668,0.0,0.2432,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.35919344,0.0,0.2457,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.36374018,0.0,0.2482,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.36828694,0.0,0.2518,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.3728337,0.0,0.2552,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.37738043,0.0,0.2581,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.3819272,0.0,0.2607,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.38647395,0.0,0.2631,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.3910207,0.0,0.2674,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.39556745,0.0,0.2712,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.4001142,0.0,0.2738,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.40466094,0.0,0.2777,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.4092077,0.0,0.2801,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.41375446,0.0,0.2836,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.41830122,0.0,0.2866,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.42284796,0.0,0.2903,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.42739472,0.0,0.2931,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.43194148,0.0,0.2963,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.4364882,0.0,0.2993,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.44103497,0.0,0.3019,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.44558173,0.0,0.3036,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.45012847,0.0,0.3072,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.45467523,0.0,0.3109,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.459222,0.0,0.3145,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.46376872,0.0,0.3182,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.46831548,0.0,0.3204,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.47286224,0.0,0.3236,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.477409,0.0,0.3268,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.48195574,0.0,0.3298,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.4865025,0.0,0.3329,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.49104926,0.0,0.3376,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.495596,0.0,0.3412,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.50014275,0.0,0.3447,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.5046895,0.0,0.3479,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.5092363,0.0,0.3518,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.51378304,0.0,0.354,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.51832974,0.0,0.3577,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.5228765,0.0,0.3608,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.52742326,0.0,0.3636,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.53197,0.0,0.3665,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.5365168,0.0,0.3701,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.54106355,0.0,0.3741,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.54561025,0.0,0.3766,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.550157,0.0,0.3802,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.5547038,0.0,0.3838,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.55925053,0.0,0.3874,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.5637973,0.0,0.3912,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.56834406,0.0,0.3939,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
0.5728908,0.0,0.3968,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.5774375,0.0,0.3996,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.5819843,0.0,0.4027,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.58653104,0.0,0.4064,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.5910778,0.0,0.4101,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.59562457,0.0,0.4139,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.6001713,0.0,0.4159,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.604718,0.0,0.4193,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.6092648,0.0,0.4221,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.61381155,0.0,0.4251,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.6183583,0.0,0.428,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.6229051,0.0,0.431,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
0.62745184,0.0,0.4341,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0
0.6319986,0.0,0.4378,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0
0.6365453,0.0,0.4423,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0
0.64109206,0.0,0.4452,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0
0.6456388,0.0,0.4489,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6501856,0.0,0.4537,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.65473235,0.0,0.4575,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6592791,0.0,0.461,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6638258,0.0,0.4637,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6683726,0.0,0.4676,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.67291933,0.0,0.4706,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6774661,0.0,0.4743,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.68201286,0.0,0.4779,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6865596,0.0,0.4812,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6911063,0.0,0.484,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.6956531,0.0,0.4881,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.70019984,0.0,0.4902,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7047466,0.0,0.493,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.70929337,0.0,0.4959,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7138401,0.0,0.4993,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7183869,0.0,0.5028,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7229336,0.0,0.5064,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.72748035,0.0,0.51,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7320271,0.0,0.513,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7365739,0.0,0.516,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.74112064,0.0,0.5185,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7456674,0.0,0.5218,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7502141,0.0,0.5253,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.75476086,0.0,0.5286,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7593076,0.0,0.5309,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
0.7638544,0.0,0.5347,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.76840115,0.0,0.5385,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.7729479,0.0,0.5413,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.77749467,0.0,0.545,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.7820414,0.0,0.5485,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.78658813,0.0,0.5518,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.7911349,0.0,0.5556,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.79568166,0.0,0.5596,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.8002284,0.0,0.5634,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.8047752,0.0,0.5666,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.8093219,0.0,0.5694,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.81386864,0.0,0.5723,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.8184154,0.0,0.5753,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
0.82296216,0.0,0.5786,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8275089,0.0,0.5815,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8320557,0.0,0.5847,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.83660245,0.0,0.5867,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.84114915,0.0,0.5892,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8456959,0.0,0.5927,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8502427,0.0,0.5953,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.85478944,0.0,0.598,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8593362,0.0,0.6012,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.86388296,0.0,0.6039,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.86842966,0.0,0.607,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8729764,0.0,0.6103,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8775232,0.0,0.614,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.88206995,0.0,0.6171,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.8866167,0.0,0.6205,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.89116347,0.0,0.6233,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.89571023,0.0,0.6254,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.90025693,0.0,0.6282,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9048037,0.0,0.6324,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.90935045,0.0,0.6357,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9138972,0.0,0.6399,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.918444,0.0,0.6438,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.92299074,0.0,0.6467,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.92753744,0.0,0.6491,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9320842,0.0,0.6524,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.93663096,0.0,0.6557,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9411777,0.0,0.6595,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9457245,0.0,0.663,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.95027125,0.0,0.6666,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.954818,0.0,0.6696,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9593647,0.0,0.6715,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9639115,0.0,0.6749,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.96845824,0.0,0.6792,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.973005,0.0,0.6829,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.97755176,0.0,0.6867,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9820985,0.0,0.6904,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.9866452,0.0,0.6943,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.991192,0.0,0.6973,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0
0.99573874,0.0,0.6997,0.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0
1.0002855,0.0,0.7032,0.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0
1.0048323,0.0,0.7069,0.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0
1.009379,0.0,0.7099,0.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0
1.0139258,0.0,0.7135,0.0,0.0,0.0,14.0,0.0,0.0,1.0,4.0
1.0184726,0.0,0.7164,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0230193,0.0,0.7188,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0275661,0.0,0.721,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0321127,0.0,0.7235,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0366595,0.0,0.7271,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0412062,0.0,0.7295,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.045753,0.0,0.7313,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0502998,0.0,0.7343,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0548465,0.0,0.7372,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0593933,0.0,0.741,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.06394,0.0,0.7438,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0684868,0.0,0.7469,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0730336,0.0,0.7499,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0775803,0.0,0.7526,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0821271,0.0,0.7557,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0866739,0.0,0.7592,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0912205,0.0,0.7627,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.0957673,0.0,0.7659,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.100314,0.0,0.7703,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1048608,0.0,0.7734,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1094075,0.0,0.7756,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1139543,0.0,0.7785,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1185011,0.0,0.7821,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1230478,0.0,0.7867,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1275946,0.0,0.7907,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1321414,0.0,0.7949,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1366881,0.0,0.798,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1412349,0.0,0.8005,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1457816,0.0,0.8027,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1503283,0.0,0.8066,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.154875,0.0,0.8088,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1594218,0.0,0.8111,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1639686,0.0,0.8138,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1685153,0.0,0.8162,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1730621,0.0,0.8191,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1776088,0.0,0.8227,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1821556,0.0,0.8261,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1867024,0.0,0.83,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1912491,0.0,0.8334,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.1957959,0.0,0.8362,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2003427,0.0,0.84,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2048894,0.0,0.8423,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.209436,0.0,0.846,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2139828,0.0,0.848,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2185296,0.0,0.8523,0.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2230763,0.0,0.8556,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2276231,0.0,0.8576,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2321699,0.0,0.8609,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2367166,0.0,0.8641,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2412634,0.0,0.8679,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2458102,0.0,0.8724,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2503569,0.0,0.8764,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2549037,0.0,0.8801,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2594504,0.0,0.8834,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2639972,0.0,0.8875,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2685438,0.0,0.892,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2730906,0.0,0.8947,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2776374,0.0,0.8978,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2821841,0.0,0.9007,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2867309,0.0,0.9048,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2912776,0.0,0.9089,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.2958244,0.0,0.9124,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3003712,0.0,0.916,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3049179,0.0,0.9186,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3094647,0.0,0.921,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3140115,0.0,0.9243,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3185582,0.0,0.9276,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3231049,0.0,0.9313,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3276516,0.0,0.9351,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3321984,0.0,0.9394,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
1.3367451,0.0,0.9429,1.0,0.0,0.0,14.0,0.0,0.0,2.0,4.0
