Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob
5.0,7.157,1.0,24.0,6.0,4.0,0.996,0.316
5.1,5.727,1.0,18.0,5.0,4.0,0.986,0.316
5.2,4.55,0.0,15.0,4.0,3.0,0.96,0.316
5.3,3.603,0.0,13.0,3.0,3.0,0.916,0.316
5.4,2.84,0.0,10.0,2.0,2.0,0.873,0.316
5.5,2.256,0.0,8.0,2.0,1.0,0.823,0.316
5.6,1.777,0.0,7.0,1.0,1.0,0.744,0.316
5.7,1.424,0.0,6.0,1.0,0.0,0.664,0.316
5.8,1.151,0.0,5.0,1.0,0.0,0.598,0.316
5.9,0.899,0.0,4.0,1.0,0.0,0.524,0.303
6.0,0.731,0.0,3.0,0.0,0.0,0.454,0.298
6.1,0.579,0.0,3.0,0.0,0.0,0.393,0.265
6.2,0.475,0.0,2.0,0.0,0.0,0.338,0.242
6.3,0.388,0.0,2.0,0.0,0.0,0.287,0.22
6.4,0.304,0.0,2.0,0.0,0.0,0.232,0.188
6.5,0.238,0.0,2.0,0.0,0.0,0.189,0.16
6.6,0.191,0.0,1.0,0.0,0.0,0.158,0.137
6.7,0.161,0.0,1.0,0.0,0.0,0.14,0.119
6.8,0.132,0.0,1.0,0.0,0.0,0.118,0.102
6.9,0.097,0.0,1.0,0.0,0.0,0.088,0.077
7.0,0.072,0.0,1.0,0.0,0.0,0.07,0.061
7.1,0.049,0.0,1.0,0.0,0.0,0.048,0.043
7.2,0.029,0.0,1.0,0.0,0.0,0.029,0.025
7.3,0.023,0.0,0.0,0.0,0.0,0.023,0.021
7.4,0.017,0.0,0.0,0.0,0.0,0.017,0.016
7.5,0.003,0.0,0.0,0.0,0.0,0.003,0.003
7.6,0.002,0.0,0.0,0.0,0.0,0.002,0.002
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
