Subsection Index,Subsection Name,Total 500 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 500 Year Prob,Triggered 500 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 500 Year Prob,Triggered 500 Year Primary Mean Count
38,"Baker, Subsection 3",0.038,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,"Baker, Subsection 4",0.033,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,"Baker, Subsection 5",0.034,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"Baker, Subsection 6",0.033,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"Baker, Subsection 7",0.027,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,"Baker, Subsection 8",0.023,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,"Baker, Subsection 9",0.024,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,"Baker, Subsection 10",0.019,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,"Baker, Subsection 11",0.016,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,"Baker, Subsection 12",0.022,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,"Baker, Subsection 13",0.022,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,"Bartlett Springs 2011 CFM, Subsection 0",0.361,0.0,0.0,0.0,0.0,0.331,0.002,0.0,0.0,0.0,0.0,0.002,0.0
50,"Bartlett Springs 2011 CFM, Subsection 1",0.366,0.0,0.0,0.0,0.0,0.336,0.002,0.0,0.0,0.0,0.0,0.002,0.0
51,"Bartlett Springs 2011 CFM, Subsection 2",0.338,0.0,0.0,0.0,0.001,0.319,0.001,0.0,0.0,0.0,0.0,0.001,0.0
52,"Bartlett Springs 2011 CFM, Subsection 3",0.325,0.0,0.0,0.0,0.001,0.308,0.001,0.0,0.0,0.0,0.0,0.001,0.0
53,"Bartlett Springs 2011 CFM, Subsection 4",0.323,0.0,0.0,0.0,0.001,0.307,0.001,0.0,0.0,0.0,0.0,0.001,0.0
54,"Bartlett Springs 2011 CFM, Subsection 5",0.319,0.0,0.0,0.0,0.001,0.303,0.001,0.0,0.0,0.0,0.0,0.001,0.0
55,"Bartlett Springs 2011 CFM, Subsection 6",0.313,0.0,0.0,0.0,0.001,0.302,0.001,0.0,0.0,0.0,0.0,0.001,0.0
56,"Bartlett Springs 2011 CFM, Subsection 7",0.33,0.0,0.0,0.0,0.001,0.317,0.002,0.0,0.0,0.0,0.0,0.002,0.0
57,"Bartlett Springs 2011 CFM, Subsection 8",0.327,0.0,0.0,0.0,0.001,0.313,0.002,0.0,0.0,0.0,0.0,0.002,0.0
58,"Bartlett Springs 2011 CFM, Subsection 9",0.318,0.0,0.0,0.0,0.0,0.306,0.002,0.0,0.0,0.0,0.0,0.002,0.0
59,"Bartlett Springs 2011 CFM, Subsection 10",0.253,0.0,0.0,0.0,0.0,0.249,0.001,0.0,0.0,0.0,0.0,0.001,0.0
60,"Bartlett Springs 2011 CFM, Subsection 11",0.264,0.0,0.0,0.001,0.001,0.257,0.001,0.0,0.0,0.0,0.0,0.001,0.0
61,"Bartlett Springs 2011 CFM, Subsection 12",0.383,0.0,0.0,0.001,0.001,0.363,0.001,0.0,0.0,0.0,0.0,0.001,0.0
62,"Bartlett Springs 2011 CFM, Subsection 13",0.402,0.0,0.0,0.001,0.001,0.379,0.001,0.0,0.0,0.0,0.0,0.001,0.0
63,"Bartlett Springs 2011 CFM, Subsection 14",0.414,0.0,0.0,0.001,0.001,0.388,0.002,0.0,0.0,0.0,0.0,0.002,0.001
64,"Bartlett Springs 2011 CFM, Subsection 15",0.388,0.0,0.0,0.001,0.001,0.366,0.003,0.0,0.0,0.0,0.0,0.003,0.001
65,"Bartlett Springs 2011 CFM, Subsection 16",0.404,0.0,0.0,0.001,0.001,0.38,0.003,0.0,0.0,0.0,0.0,0.003,0.001
66,"Bartlett Springs 2011 CFM, Subsection 17",0.412,0.0,0.0,0.001,0.001,0.389,0.003,0.0,0.0,0.0,0.0,0.003,0.001
67,"Bartlett Springs 2011 CFM, Subsection 18",0.453,0.0,0.0,0.001,0.001,0.417,0.003,0.0,0.0,0.0,0.0,0.003,0.001
68,"Bartlett Springs 2011 CFM, Subsection 19",0.488,0.0,0.0,0.001,0.002,0.439,0.003,0.0,0.0,0.0,0.0,0.003,0.001
69,"Bartlett Springs 2011 CFM, Subsection 20",0.517,0.0,0.0,0.001,0.002,0.452,0.002,0.0,0.0,0.0,0.0,0.002,0.001
70,"Bartlett Springs 2011 CFM, Subsection 21",0.64,0.0,0.0,0.001,0.002,0.528,0.003,0.0,0.0,0.0,0.0,0.003,0.001
71,"Bartlett Springs 2011 CFM, Subsection 22",0.611,0.0,0.0,0.001,0.002,0.512,0.003,0.0,0.0,0.0,0.0,0.003,0.001
72,"Battle Creek 2011 CFM, Subsection 0",0.029,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"Battle Creek 2011 CFM, Subsection 1",0.033,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"Battle Creek 2011 CFM, Subsection 2",0.026,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"Battle Creek 2011 CFM, Subsection 3",0.027,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"Battle Creek 2011 CFM, Subsection 4",0.032,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 5",0.045,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 6",0.042,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Bear River fault zone, Subsection 0",0.118,0.0,0.0,0.0,0.0,0.114,0.011,0.0,0.0,0.0,0.0,0.011,0.008
80,"Bear River fault zone, Subsection 1",0.133,0.0,0.0,0.0,0.0,0.129,0.012,0.0,0.0,0.0,0.0,0.012,0.009
81,"Bear River fault zone, Subsection 2",0.135,0.0,0.0,0.0,0.0,0.13,0.011,0.0,0.0,0.0,0.0,0.011,0.008
82,"Bear River fault zone, Subsection 3",0.135,0.0,0.0,0.0,0.0,0.132,0.011,0.0,0.0,0.0,0.0,0.011,0.008
83,"Bear River fault zone, Subsection 4",0.139,0.0,0.0,0.0,0.0,0.137,0.01,0.0,0.0,0.0,0.0,0.01,0.007
84,"Bear River fault zone, Subsection 5",0.149,0.0,0.0,0.0,0.0,0.147,0.009,0.0,0.0,0.0,0.0,0.009,0.006
85,"Bear River fault zone, Subsection 6",0.153,0.0,0.0,0.0,0.0,0.152,0.008,0.0,0.0,0.0,0.0,0.008,0.005
86,"Bear River fault zone, Subsection 7",0.154,0.0,0.0,0.0,0.0,0.153,0.008,0.0,0.0,0.0,0.0,0.008,0.005
87,"Bear River fault zone, Subsection 8",0.178,0.0,0.0,0.0,0.0,0.175,0.007,0.0,0.0,0.0,0.0,0.007,0.004
88,"Bear River fault zone, Subsection 9",0.269,0.0,0.0,0.0,0.0,0.262,0.009,0.0,0.0,0.0,0.0,0.009,0.003
89,"Bear River fault zone, Subsection 10",0.247,0.0,0.0,0.0,0.0,0.242,0.008,0.0,0.0,0.0,0.0,0.008,0.003
90,"Bennett Valley 2011 CFM, Subsection 0",0.353,0.0,0.0,0.0,0.003,0.332,0.009,0.0,0.0,0.0,0.0,0.009,0.002
91,"Bennett Valley 2011 CFM, Subsection 1",0.378,0.0,0.0,0.0,0.003,0.355,0.011,0.0,0.0,0.0,0.0,0.01,0.002
92,"Bennett Valley 2011 CFM, Subsection 2",0.37,0.0,0.0,0.0,0.003,0.347,0.01,0.0,0.0,0.0,0.0,0.009,0.001
93,"Bennett Valley 2011 CFM, Subsection 3",0.337,0.0,0.0,0.0,0.002,0.322,0.009,0.0,0.0,0.0,0.0,0.008,0.0
94,"Bennett Valley 2011 CFM, Subsection 4",0.369,0.0,0.0,0.0,0.001,0.354,0.009,0.0,0.0,0.0,0.0,0.009,0.0
95,"Bennett Valley 2011 CFM, Subsection 5",0.378,0.0,0.0,0.0,0.001,0.358,0.009,0.0,0.0,0.0,0.0,0.009,0.0
96,"Bennett Valley 2011 CFM, Subsection 6",0.363,0.0,0.0,0.0,0.001,0.345,0.009,0.0,0.0,0.0,0.0,0.009,0.0
97,"Bicycle Lake, Subsection 0",0.338,0.0,0.0,0.0,0.0,0.318,0.007,0.0,0.0,0.0,0.0,0.007,0.003
98,"Bicycle Lake, Subsection 1",0.344,0.0,0.0,0.0,0.0,0.323,0.007,0.0,0.0,0.0,0.0,0.007,0.003
99,"Bicycle Lake, Subsection 2",0.378,0.0,0.0,0.0,0.0,0.343,0.005,0.0,0.0,0.0,0.0,0.005,0.001
100,"Bicycle Lake, Subsection 3",0.361,0.0,0.0,0.0,0.0,0.331,0.004,0.0,0.0,0.0,0.0,0.004,0.001
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",0.131,0.0,0.0,0.0,0.0,0.13,0.006,0.0,0.0,0.0,0.0,0.006,0.003
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",0.141,0.0,0.0,0.0,0.0,0.14,0.006,0.0,0.0,0.0,0.0,0.006,0.003
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",0.123,0.0,0.0,0.0,0.0,0.123,0.003,0.0,0.0,0.0,0.0,0.003,0.001
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",0.119,0.0,0.0,0.0,0.0,0.118,0.003,0.0,0.0,0.0,0.0,0.003,0.001
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",0.113,0.0,0.0,0.0,0.0,0.112,0.002,0.0,0.0,0.0,0.0,0.002,0.001
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",0.111,0.0,0.0,0.0,0.0,0.11,0.002,0.0,0.0,0.0,0.0,0.002,0.001
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",0.109,0.0,0.0,0.0,0.0,0.107,0.002,0.0,0.0,0.0,0.0,0.002,0.001
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",0.107,0.0,0.0,0.0,0.0,0.105,0.002,0.0,0.0,0.0,0.0,0.002,0.001
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",0.11,0.0,0.0,0.0,0.0,0.109,0.005,0.0,0.0,0.0,0.0,0.005,0.002
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",0.116,0.0,0.0,0.0,0.0,0.116,0.005,0.0,0.0,0.0,0.0,0.005,0.002
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",0.114,0.0,0.0,0.0,0.0,0.113,0.005,0.0,0.0,0.0,0.0,0.005,0.002
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",0.107,0.0,0.0,0.0,0.0,0.106,0.004,0.0,0.0,0.0,0.0,0.004,0.002
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",0.114,0.0,0.0,0.0,0.0,0.112,0.008,0.0,0.0,0.0,0.0,0.008,0.003
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",0.118,0.0,0.0,0.0,0.0,0.118,0.009,0.0,0.0,0.0,0.0,0.009,0.004
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",0.124,0.0,0.0,0.0,0.0,0.122,0.007,0.0,0.0,0.0,0.0,0.007,0.004
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",0.127,0.0,0.0,0.0,0.0,0.126,0.008,0.0,0.0,0.0,0.0,0.008,0.004
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",0.174,0.0,0.0,0.0,0.0,0.165,0.007,0.0,0.0,0.0,0.0,0.007,0.003
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",0.161,0.0,0.0,0.0,0.0,0.155,0.007,0.0,0.0,0.0,0.0,0.007,0.003
119,"Big Pine (Central), Subsection 0",0.179,0.0,0.0,0.0,0.0,0.171,0.009,0.0,0.0,0.0,0.0,0.009,0.003
120,"Big Pine (Central), Subsection 1",0.199,0.0,0.0,0.0,0.0,0.188,0.01,0.0,0.0,0.0,0.0,0.01,0.003
121,"Big Pine (Central), Subsection 2",0.221,0.0,0.0,0.0,0.0,0.21,0.012,0.0,0.0,0.0,0.0,0.012,0.004
122,"Big Pine (Central), Subsection 3",0.275,0.0,0.0,0.0,0.0,0.253,0.016,0.0,0.0,0.0,0.0,0.016,0.004
123,"Big Pine (Central), Subsection 4",0.259,0.0,0.0,0.0,0.0,0.238,0.017,0.0,0.0,0.0,0.0,0.017,0.004
124,"Big Pine (Central), Subsection 5",0.214,0.0,0.0,0.0,0.0,0.208,0.011,0.0,0.0,0.0,0.0,0.011,0.0
125,"Big Pine (Central), Subsection 6",0.209,0.0,0.0,0.0,0.0,0.204,0.011,0.0,0.0,0.0,0.0,0.011,0.0
126,"Big Pine (East), Subsection 0",0.196,0.0,0.0,0.0,0.0,0.19,0.022,0.0,0.0,0.0,0.0,0.022,0.007
127,"Big Pine (East), Subsection 1",0.207,0.0,0.0,0.0,0.0,0.201,0.024,0.0,0.0,0.0,0.0,0.024,0.007
128,"Big Pine (East), Subsection 2",0.196,0.0,0.0,0.0,0.0,0.19,0.017,0.0,0.0,0.0,0.0,0.017,0.006
129,"Big Pine (East), Subsection 3",0.182,0.0,0.0,0.0,0.0,0.177,0.017,0.0,0.0,0.0,0.0,0.017,0.006
130,"Big Pine (West), Subsection 0",0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"Big Pine (West), Subsection 1",0.016,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"Big Pine (West), Subsection 2",0.012,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"Blackwater, Subsection 0",0.151,0.0,0.0,0.0,0.0,0.149,0.001,0.0,0.0,0.0,0.0,0.001,0.001
134,"Blackwater, Subsection 1",0.163,0.0,0.0,0.0,0.0,0.16,0.002,0.0,0.0,0.0,0.0,0.002,0.001
135,"Blackwater, Subsection 2",0.133,0.0,0.0,0.0,0.0,0.132,0.003,0.0,0.0,0.0,0.0,0.003,0.0
136,"Blackwater, Subsection 3",0.145,0.0,0.0,0.0,0.0,0.143,0.003,0.0,0.0,0.0,0.0,0.003,0.0
137,"Blackwater, Subsection 4",0.138,0.0,0.0,0.0,0.0,0.133,0.002,0.0,0.0,0.0,0.0,0.002,0.0
138,"Blackwater, Subsection 5",0.14,0.0,0.0,0.0,0.0,0.134,0.001,0.0,0.0,0.0,0.0,0.001,0.0
139,"Blackwater, Subsection 6",0.132,0.0,0.0,0.0,0.0,0.127,0.001,0.0,0.0,0.0,0.0,0.001,0.0
140,"Blackwater, Subsection 7",0.17,0.0,0.0,0.0,0.0,0.164,0.001,0.0,0.0,0.0,0.0,0.001,0.0
141,"Blackwater, Subsection 8",0.164,0.0,0.0,0.0,0.0,0.163,0.002,0.0,0.0,0.0,0.0,0.002,0.0
142,"Blackwater, Subsection 9",0.185,0.0,0.0,0.0,0.001,0.179,0.002,0.0,0.0,0.0,0.0,0.002,0.0
143,"Blackwater, Subsection 10",0.168,0.0,0.0,0.0,0.001,0.164,0.002,0.0,0.0,0.0,0.0,0.002,0.0
144,"Blue Cut, Subsection 0",0.21,0.0,0.0,0.0,0.002,0.203,0.012,0.0,0.0,0.0,0.001,0.012,0.003
145,"Blue Cut, Subsection 1",0.22,0.0,0.0,0.0,0.002,0.21,0.013,0.0,0.0,0.0,0.001,0.013,0.004
146,"Blue Cut, Subsection 2",0.158,0.0,0.0,0.0,0.002,0.154,0.012,0.0,0.0,0.0,0.001,0.012,0.005
147,"Blue Cut, Subsection 3",0.14,0.0,0.0,0.0,0.001,0.137,0.01,0.0,0.0,0.0,0.001,0.01,0.004
148,"Blue Cut, Subsection 4",0.13,0.0,0.0,0.0,0.001,0.128,0.009,0.0,0.0,0.0,0.001,0.009,0.004
149,"Blue Cut, Subsection 5",0.133,0.0,0.0,0.0,0.001,0.131,0.01,0.0,0.0,0.0,0.001,0.01,0.004
150,"Blue Cut, Subsection 6",0.135,0.0,0.0,0.0,0.001,0.134,0.012,0.0,0.0,0.0,0.001,0.012,0.005
151,"Blue Cut, Subsection 7",0.135,0.0,0.0,0.0,0.001,0.135,0.011,0.0,0.0,0.0,0.001,0.011,0.005
152,"Blue Cut, Subsection 8",0.137,0.0,0.0,0.0,0.002,0.137,0.01,0.0,0.0,0.0,0.001,0.01,0.005
153,"Blue Cut, Subsection 9",0.147,0.0,0.0,0.0,0.002,0.146,0.009,0.0,0.0,0.0,0.001,0.009,0.004
154,"Blue Cut, Subsection 10",0.162,0.0,0.0,0.0,0.002,0.161,0.009,0.0,0.0,0.0,0.001,0.009,0.004
155,"Blue Cut, Subsection 11",0.197,0.0,0.0,0.0,0.002,0.194,0.011,0.0,0.0,0.0,0.001,0.011,0.005
156,"Blue Cut, Subsection 12",0.174,0.0,0.0,0.0,0.002,0.171,0.008,0.0,0.0,0.0,0.001,0.008,0.004
157,"Brawley (Seismic Zone) alt 1, Subsection 0",4.499,0.0,0.001,0.001,0.012,1.0,0.184,0.0,0.001,0.001,0.001,0.144,0.083
158,"Brawley (Seismic Zone) alt 1, Subsection 1",4.826,0.0,0.001,0.001,0.012,1.0,0.195,0.0,0.001,0.001,0.001,0.154,0.088
159,"Brawley (Seismic Zone) alt 1, Subsection 2",4.944,0.0,0.001,0.001,0.012,1.0,0.198,0.0,0.001,0.001,0.001,0.157,0.089
160,"Brawley (Seismic Zone) alt 1, Subsection 3",5.035,0.0,0.001,0.001,0.012,1.0,0.203,0.0,0.001,0.001,0.001,0.161,0.093
161,"Brawley (Seismic Zone) alt 1, Subsection 4",5.077,0.0,0.001,0.001,0.012,1.0,0.204,0.0,0.001,0.001,0.001,0.163,0.093
162,"Brawley (Seismic Zone) alt 1, Subsection 5",5.139,0.0,0.001,0.001,0.012,1.0,0.211,0.0,0.001,0.001,0.001,0.169,0.095
163,"Brawley (Seismic Zone) alt 1, Subsection 6",5.199,0.0,0.001,0.001,0.012,1.0,0.218,0.0,0.001,0.001,0.001,0.175,0.098
164,"Brawley (Seismic Zone) alt 1, Subsection 7",5.276,0.0,0.001,0.001,0.012,1.0,0.226,0.0,0.001,0.001,0.001,0.183,0.1
165,"Brawley (Seismic Zone) alt 1, Subsection 8",5.343,0.0,0.001,0.001,0.012,1.0,0.244,0.0,0.001,0.001,0.001,0.196,0.109
166,"Brawley (Seismic Zone) alt 1, Subsection 9",5.195,0.0,0.001,0.001,0.012,1.0,0.238,0.0,0.001,0.001,0.001,0.192,0.105
167,"Breckenridge 2011, Subsection 0",0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,"Breckenridge 2011, Subsection 1",0.009,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,"Bullion Mountains, Subsection 0",0.223,0.0,0.0,0.0,0.001,0.216,0.032,0.0,0.0,0.0,0.001,0.031,0.012
170,"Bullion Mountains, Subsection 1",0.233,0.0,0.0,0.0,0.001,0.224,0.033,0.0,0.0,0.0,0.001,0.032,0.013
171,"Bullion Mountains, Subsection 2",0.186,0.0,0.0,0.0,0.001,0.181,0.033,0.0,0.0,0.0,0.001,0.03,0.014
172,"Bullion Mountains, Subsection 3",0.171,0.0,0.0,0.0,0.001,0.167,0.031,0.0,0.0,0.0,0.001,0.03,0.014
173,"Bullion Mountains, Subsection 4",0.171,0.0,0.0,0.0,0.002,0.166,0.034,0.0,0.0,0.0,0.002,0.032,0.015
174,"Bullion Mountains, Subsection 5",0.152,0.0,0.0,0.0,0.002,0.149,0.029,0.0,0.0,0.0,0.002,0.028,0.013
175,"Burnt Mtn, Subsection 0",0.158,0.0,0.0,0.0,0.0,0.157,0.008,0.0,0.0,0.0,0.0,0.008,0.004
176,"Burnt Mtn, Subsection 1",0.175,0.0,0.0,0.0,0.001,0.174,0.01,0.0,0.0,0.0,0.001,0.01,0.004
177,"Burnt Mtn, Subsection 2",0.163,0.0,0.0,0.0,0.001,0.163,0.009,0.0,0.0,0.0,0.001,0.009,0.003
178,"Butano 2011 CFM, Subsection 0",0.124,0.0,0.0,0.0,0.0,0.118,0.01,0.0,0.0,0.0,0.0,0.01,0.006
179,"Butano 2011 CFM, Subsection 1",0.13,0.0,0.0,0.0,0.0,0.124,0.01,0.0,0.0,0.0,0.0,0.01,0.006
180,"Butano 2011 CFM, Subsection 2",0.121,0.0,0.0,0.0,0.0,0.116,0.007,0.0,0.0,0.0,0.0,0.007,0.005
181,"Butano 2011 CFM, Subsection 3",0.135,0.0,0.0,0.0,0.001,0.133,0.011,0.0,0.0,0.0,0.001,0.011,0.005
182,"Butano 2011 CFM, Subsection 4",0.135,0.0,0.0,0.0,0.001,0.132,0.01,0.0,0.0,0.0,0.001,0.01,0.004
183,"Butano 2011 CFM, Subsection 5",0.136,0.0,0.0,0.0,0.001,0.133,0.008,0.0,0.0,0.0,0.001,0.008,0.003
184,"Butano 2011 CFM, Subsection 6",0.144,0.0,0.0,0.0,0.001,0.142,0.008,0.0,0.0,0.0,0.001,0.008,0.003
