Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only
6.0,1.3461156E-5,2.3679182E-5,1.0367729E-4,4.378415,8.0E-5,5.7689394E-5,1.0147828E-4,1.8147017E-4,1.7882661,8.0E-5,7.02142E-4,0.0012348011,0.001354653,1.0970616,1.2E-4
6.1,1.3461156E-5,2.3679182E-5,1.0367729E-4,4.378415,8.0E-5,5.7689394E-5,1.0147828E-4,1.8147017E-4,1.7882661,8.0E-5,7.02142E-4,0.0012348011,0.001354653,1.0970616,1.2E-4
6.2,1.3461156E-5,2.3679182E-5,1.0367729E-4,4.378415,8.0E-5,5.7689394E-5,1.0147828E-4,1.8147017E-4,1.7882661,8.0E-5,7.02142E-4,0.0012348011,0.001354653,1.0970616,1.2E-4
6.3,1.3461156E-5,2.3679182E-5,1.0367729E-4,4.378415,8.0E-5,5.7689394E-5,1.0147828E-4,1.8147017E-4,1.7882661,8.0E-5,7.02142E-4,0.0012348011,0.001354653,1.0970616,1.2E-4
6.4,1.3461156E-5,2.3679182E-5,1.0367729E-4,4.378415,8.0E-5,5.7689394E-5,1.0147828E-4,1.8147017E-4,1.7882661,8.0E-5,7.02142E-4,0.0012348011,0.001354653,1.0970616,1.2E-4
6.5,1.3450706E-5,2.366814E-5,1.0366624E-4,4.379991,8.0E-5,5.764461E-5,1.0143096E-4,1.8142285E-4,1.7886338,8.0E-5,7.0159714E-4,0.0012342257,0.0013540776,1.0971069,1.2E-4
6.6,1.3074523E-5,2.328236E-5,1.032805E-4,4.4359975,8.0E-5,5.6032466E-5,9.9777746E-5,1.7976976E-4,1.801702,8.0E-5,6.8198174E-4,0.0012141204,0.0013339747,1.098717,1.2E-4
6.7,1.3050216E-5,2.3257642E-5,1.03255785E-4,4.4396496,8.0E-5,5.59283E-5,9.967182E-5,1.7966385E-4,1.802554,8.0E-5,6.8071426E-4,0.0012128322,0.0013326866,1.098822,1.2E-4
6.8,1.29049395E-5,2.3106015E-5,1.0310417E-4,4.462222,8.0E-5,5.530571E-5,9.9022036E-5,1.7901411E-4,1.807821,8.0E-5,6.73139E-4,0.0012049298,0.0013247852,1.0994709,1.2E-4
6.9,1.2867369E-5,2.306539E-5,1.0306355E-4,4.46832,8.0E-5,5.51447E-5,9.8847944E-5,1.7884004E-4,1.8092439,8.0E-5,6.711799E-4,0.0012028125,0.0013226682,1.0996462,1.2E-4
