Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,1.0346413E-5,6.272881E-6,0.0,0.0,6.272881E-6,0.0,4.4341014E-5,2.6883505E-5,0.0,0.0,2.6883505E-5,0.0,5.3971814E-4,3.2725863E-4,2.0E-4,0.61113745,5.271932E-4,2.0E-4,0.0053840918,0.0032678794,0.0017,0.52021503,0.003566899,3.0E-4
6.1,1.0346413E-5,6.272881E-6,0.0,0.0,6.272881E-6,0.0,4.4341014E-5,2.6883505E-5,0.0,0.0,2.6883505E-5,0.0,5.3971814E-4,3.2725863E-4,2.0E-4,0.61113745,5.271932E-4,2.0E-4,0.0053840918,0.0032678794,0.0017,0.52021503,0.003566899,3.0E-4
6.2,1.0346413E-5,6.272881E-6,0.0,0.0,6.272881E-6,0.0,4.4341014E-5,2.6883505E-5,0.0,0.0,2.6883505E-5,0.0,5.3971814E-4,3.2725863E-4,2.0E-4,0.61113745,5.271932E-4,2.0E-4,0.0053840918,0.0032678794,0.0017,0.52021503,0.003566899,3.0E-4
6.3,1.0346413E-5,6.272881E-6,0.0,0.0,6.272881E-6,0.0,4.4341014E-5,2.6883505E-5,0.0,0.0,2.6883505E-5,0.0,5.3971814E-4,3.2725863E-4,2.0E-4,0.61113745,5.271932E-4,2.0E-4,0.0053840918,0.0032678794,0.0017,0.52021503,0.003566899,3.0E-4
6.4,1.0249558E-5,6.272881E-6,0.0,0.0,6.272881E-6,0.0,4.392594E-5,2.6883505E-5,0.0,0.0,2.6883505E-5,0.0,5.3466705E-4,3.2725863E-4,2.0E-4,0.61113745,5.271932E-4,2.0E-4,0.0053338245,0.0032678794,0.0017,0.52021503,0.003566899,3.0E-4
6.5,1.0249558E-5,6.272881E-6,0.0,0.0,6.272881E-6,0.0,4.392594E-5,2.6883505E-5,0.0,0.0,2.6883505E-5,0.0,5.3466705E-4,3.2725863E-4,2.0E-4,0.61113745,5.271932E-4,2.0E-4,0.0053338245,0.0032678794,0.0017,0.52021503,0.003566899,3.0E-4
6.6,9.9035515E-6,6.272881E-6,0.0,0.0,6.272881E-6,0.0,4.2443102E-5,2.6883505E-5,0.0,0.0,2.6883505E-5,0.0,5.166222E-4,3.2725863E-4,2.0E-4,0.61113745,5.271932E-4,2.0E-4,0.0051542283,0.0032678794,0.0017,0.52021503,0.003566899,3.0E-4
6.7,9.87217E-6,6.2603344E-6,0.0,0.0,6.2603344E-6,0.0,4.2308613E-5,2.6829734E-5,0.0,0.0,2.6829734E-5,0.0,5.149856E-4,3.2660415E-4,2.0E-4,0.6123621,5.265388E-4,2.0E-4,0.005137938,0.0032613538,0.0017,0.5212559,0.0035603754,3.0E-4
6.8,9.4359175E-6,6.164593E-6,0.0,0.0,6.164593E-6,0.0,4.043902E-5,2.6419422E-5,0.0,0.0,2.6419422E-5,0.0,4.9223384E-4,3.2161007E-4,2.0E-4,0.62187105,5.2154576E-4,2.0E-4,0.0049114493,0.0032115579,0.0017,0.5293381,0.0035105944,3.0E-4
6.9,8.700447E-6,6.0263274E-6,0.0,0.0,6.0263274E-6,0.0,3.72871E-5,2.5826866E-5,0.0,0.0,2.5826866E-5,0.0,4.5387587E-4,3.1439782E-4,2.0E-4,0.6361368,5.1433494E-4,2.0E-4,0.0045295,0.0031396395,0.0017,0.54146343,0.0034386977,3.0E-4
