Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,5.986481E-4,0.0012183406,0.0013,1.0670252,0.0020173658,8.0E-4,0.0025631124,0.0052061584,0.0037,0.71069676,0.006897308,0.0017,0.030762846,0.06075491,0.0378,0.62217194,0.07296509,0.013,0.26835477,0.4235579,0.3282,0.77486455,0.48206678,0.1015
6.1,5.015945E-4,0.001014465,0.0011,1.0843153,0.0017137548,7.0E-4,0.00214792,0.004336627,0.0026,0.5995443,0.0056309896,0.0013,0.025839351,0.0508862,0.0307,0.603307,0.061136626,0.0108,0.23032776,0.37064585,0.2665,0.7190152,0.42275637,0.0828
6.2,4.073338E-4,8.035464E-4,9.0E-4,1.1200349,0.0013031446,5.0E-4,0.0017445484,0.0034364844,0.0024,0.69838816,0.004532704,0.0011,0.021034058,0.040573902,0.0243,0.5989072,0.04892091,0.0087,0.19150782,0.31064123,0.2191,0.70531523,0.35875848,0.0698
6.3,3.464099E-4,6.667307E-4,8.0E-4,1.1998848,0.001066464,4.0E-4,0.0014837692,0.0028522785,0.0022,0.7713132,0.0038494263,0.001,0.017915873,0.033827774,0.0202,0.59714246,0.040880833,0.0073,0.16538359,0.26877975,0.1861,0.6923884,0.31214112,0.0593
6.4,2.935057E-4,5.472123E-4,4.0E-4,0.7309777,6.471576E-4,1.0E-4,0.0012572751,0.002341721,0.0013,0.5551473,0.002940316,6.0E-4,0.015200248,0.027899187,0.0165,0.5914151,0.033731792,0.006,0.14201577,0.23030765,0.1563,0.6786574,0.26856136,0.0497
6.5,2.3409708E-4,4.1372047E-4,3.0E-4,0.7251273,5.136791E-4,1.0E-4,0.0010028875,0.0017711387,0.0011,0.6210694,0.002370076,6.0E-4,0.012141965,0.021219624,0.0126,0.59378994,0.026015649,0.0049,0.11499573,0.18398552,0.1202,0.6533123,0.21572848,0.0389
6.6,1.5842178E-4,2.4354956E-4,3.0E-4,1.2317822,3.435252E-4,1.0E-4,6.7877385E-4,0.0010433596,0.001,0.9584423,0.0016427336,6.0E-4,0.0082328,0.012627537,0.0082,0.6493745,0.015688391,0.0031,0.07934396,0.12010763,0.0756,0.6294355,0.14184096,0.0247
6.7,1.5616413E-4,2.3893468E-4,3.0E-4,1.2555733,3.389108E-4,1.0E-4,6.691031E-4,0.0010236005,0.001,0.9769437,0.0016229863,6.0E-4,0.0081159435,0.012390325,0.008,0.64566505,0.015353153,0.003,0.0782586,0.11813531,0.0742,0.62809336,0.13947643,0.0242
6.8,1.5538467E-4,2.3719038E-4,3.0E-4,1.2648067,3.3716668E-4,1.0E-4,6.6576427E-4,0.0010161317,0.001,0.98412436,0.0016155221,6.0E-4,0.008075596,0.012300573,0.008,0.6503762,0.015263672,0.003,0.07788358,0.11737025,0.0738,0.6287795,0.13864163,0.0241
6.9,1.5153569E-4,2.2834647E-4,3.0E-4,1.3137931,3.2832363E-4,1.0E-4,6.49277E-4,9.782626E-4,0.001,1.0222204,0.0015776757,6.0E-4,0.007876333,0.0118457945,0.0077,0.6500197,0.014612626,0.0028,0.07602952,0.11345131,0.071,0.62581915,0.13375327,0.0229
7.0,1.4588932E-4,2.1704847E-4,3.0E-4,1.3821799,3.1702674E-4,1.0E-4,6.250901E-4,9.29878E-4,0.001,1.0754099,0.00152932,6.0E-4,0.0075839474,0.011262964,0.0075,0.6658993,0.014031428,0.0028,0.073302895,0.10833193,0.0681,0.6286235,0.12821613,0.0223
7.1,1.1565079E-4,1.5682573E-4,3.0E-4,1.9129515,2.5681005E-4,1.0E-4,4.955521E-4,6.719379E-4,8.0E-4,1.1905862,0.0010716692,4.0E-4,0.006016669,0.008150345,0.0061,0.7484346,0.010530784,0.0024,0.058563538,0.08097166,0.0508,0.62738,0.096227534,0.0166
7.2,1.0393792E-4,1.4054266E-4,2.0E-4,1.4230555,2.4052859E-4,1.0E-4,4.4537216E-4,6.0218736E-4,5.0E-4,0.8303064,8.020669E-4,2.0E-4,0.005408933,0.007307142,0.0053,0.7253178,0.009292528,0.002,0.052791595,0.07306646,0.0461,0.63093245,0.08715585,0.0152
7.3,9.332884E-5,1.2286415E-4,2.0E-4,1.627814,2.2285187E-4,1.0E-4,3.999194E-4,5.26455E-4,4.0E-4,0.759799,7.263497E-4,2.0E-4,0.0048581534,0.0063908785,0.0046,0.71977586,0.008278736,0.0019,0.047533102,0.0641969,0.041,0.63866013,0.07720456,0.0139
7.4,8.670252E-5,1.1232113E-4,2.0E-4,1.7806088,2.123099E-4,1.0E-4,3.715293E-4,4.8128804E-4,4.0E-4,0.83110315,6.811918E-4,2.0E-4,0.004513991,0.0058440515,0.0042,0.7186795,0.0075341165,0.0017,0.044233937,0.058958188,0.0378,0.6411323,0.07100353,0.0128
7.5,7.3036405E-5,8.6087464E-5,2.0E-4,2.3232186,1.8607885E-4,1.0E-4,3.129756E-4,3.6889417E-4,4.0E-4,1.0843219,5.688204E-4,2.0E-4,0.0038038217,0.004482057,0.0035,0.7808915,0.0057762302,0.0013,0.03739367,0.045975607,0.0289,0.6285942,0.055229645,0.0097
7.6,6.3935775E-5,7.9179175E-5,2.0E-4,2.5259166,1.7917126E-4,1.0E-4,2.7398168E-4,3.3929528E-4,3.0E-4,0.8841856,5.392274E-4,2.0E-4,0.0033306254,0.0041231127,0.0033,0.8003662,0.0054177525,0.0013,0.032811474,0.04225656,0.0272,0.643687,0.051355124,0.0095
7.7,5.5050095E-5,6.341782E-5,1.0E-4,1.5768439,1.6341147E-4,1.0E-4,2.3590765E-4,2.7176237E-4,2.0E-4,0.7359371,4.7170802E-4,2.0E-4,0.0028683927,0.0033036903,0.0028,0.84753704,0.0044000563,0.0011,0.0283165,0.034240767,0.0217,0.6337475,0.04129081,0.0073
7.8,5.027131E-5,5.869966E-5,1.0E-4,1.7035874,1.5869379E-4,1.0E-4,2.1543067E-4,2.5154572E-4,2.0E-4,0.79508406,4.514954E-4,2.0E-4,0.0026197135,0.0030582712,0.0026,0.8501535,0.003955519,9.0E-4,0.025890453,0.03169936,0.0201,0.63408226,0.037993312,0.0065
7.9,3.7271806E-5,4.786388E-5,1.0E-4,2.0892582,1.4785909E-4,1.0E-4,1.5972654E-4,2.0511479E-4,2.0E-4,0.97506374,4.0507378E-4,2.0E-4,0.0019429359,0.0024944143,0.0023,0.92206013,0.0032924188,8.0E-4,0.019260362,0.025904132,0.0171,0.6601264,0.031553887,0.0058
8.0,2.7310243E-5,2.986441E-5,1.0E-4,3.3484674,1.2986142E-4,1.0E-4,1.17038646E-4,1.2798405E-4,2.0E-4,1.5626947,3.2795846E-4,2.0E-4,0.0014240141,0.0015570929,0.0014,0.8991114,0.0020563144,5.0E-4,0.014149235,0.016417434,0.0107,0.65174615,0.019958332,0.0036
8.1,1.7940547E-5,1.6404678E-5,1.0E-4,6.095822,1.1640304E-4,1.0E-4,7.688579E-5,7.0303875E-5,2.0E-4,2.8447936,2.702898E-4,2.0E-4,9.3568244E-4,8.5561397E-4,6.0E-4,0.7012508,0.0011553573,3.0E-4,0.009317525,0.009273962,0.0063,0.6793213,0.011552632,0.0023
8.2,8.643924E-6,5.06885E-6,0.0,0.0,5.06885E-6,0.0,3.704486E-5,2.1723463E-5,1.0E-4,4.6033177,1.2172129E-4,1.0E-4,4.5092785E-4,2.6445114E-4,2.0E-4,0.7562834,3.644247E-4,1.0E-4,0.0045001395,0.0030259273,0.0022,0.7270499,0.003723809,7.0E-4
8.3,1.983087E-6,6.9765395E-7,0.0,0.0,6.9765395E-7,0.0,8.498917E-6,2.9899422E-6,0.0,0.0,2.9899422E-6,0.0,1.034694E-4,3.640195E-5,0.0,0.0,3.640195E-5,0.0,0.0010342124,4.3255524E-4,2.0E-4,0.46236867,5.32512E-4,1.0E-4
