Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,2.674877E-5,2.7137981E-5,0.0,0.0,2.7137981E-5,0.0,1.1463255E-4,1.1630109E-4,0.0,0.0,1.1630109E-4,0.0,0.0013947578,0.0014151591,5.0E-4,0.35331717,0.0016148761,2.0E-4,0.013860362,0.014072867,0.0093,0.6608462,0.016143315,0.0021
6.1,2.674877E-5,2.7137981E-5,0.0,0.0,2.7137981E-5,0.0,1.1463255E-4,1.1630109E-4,0.0,0.0,1.1630109E-4,0.0,0.0013947578,0.0014151591,5.0E-4,0.35331717,0.0016148761,2.0E-4,0.013860362,0.014072867,0.0093,0.6608462,0.016143315,0.0021
6.2,2.674877E-5,2.7137981E-5,0.0,0.0,2.7137981E-5,0.0,1.1463255E-4,1.1630109E-4,0.0,0.0,1.1630109E-4,0.0,0.0013947578,0.0014151591,5.0E-4,0.35331717,0.0016148761,2.0E-4,0.013860362,0.014072867,0.0093,0.6608462,0.016143315,0.0021
6.3,2.674877E-5,2.7137981E-5,0.0,0.0,2.7137981E-5,0.0,1.1463255E-4,1.1630109E-4,0.0,0.0,1.1630109E-4,0.0,0.0013947578,0.0014151591,5.0E-4,0.35331717,0.0016148761,2.0E-4,0.013860362,0.014072867,0.0093,0.6608462,0.016143315,0.0021
6.4,2.674877E-5,2.7137981E-5,0.0,0.0,2.7137981E-5,0.0,1.1463255E-4,1.1630109E-4,0.0,0.0,1.1630109E-4,0.0,0.0013947578,0.0014151591,5.0E-4,0.35331717,0.0016148761,2.0E-4,0.013860362,0.014072867,0.0093,0.6608462,0.016143315,0.0021
6.5,2.674877E-5,2.7137981E-5,0.0,0.0,2.7137981E-5,0.0,1.1463255E-4,1.1630109E-4,0.0,0.0,1.1630109E-4,0.0,0.0013947578,0.0014151591,5.0E-4,0.35331717,0.0016148761,2.0E-4,0.013860362,0.014072867,0.0093,0.6608462,0.016143315,0.0021
6.6,2.6647976E-5,2.7014612E-5,0.0,0.0,2.7014612E-5,0.0,1.14200615E-4,1.15772404E-4,0.0,0.0,1.15772404E-4,0.0,0.0013895056,0.0014087307,5.0E-4,0.35492942,0.001608449,2.0E-4,0.013808494,0.014009399,0.0093,0.66384006,0.016079979,0.0021
6.7,2.6647976E-5,2.7014612E-5,0.0,0.0,2.7014612E-5,0.0,1.14200615E-4,1.15772404E-4,0.0,0.0,1.15772404E-4,0.0,0.0013895056,0.0014087307,5.0E-4,0.35492942,0.001608449,2.0E-4,0.013808494,0.014009399,0.0093,0.66384006,0.016079979,0.0021
6.8,1.9073179E-5,1.7601715E-5,0.0,0.0,1.7601715E-5,0.0,8.1739636E-5,7.543384E-5,0.0,0.0,7.543384E-5,0.0,9.947256E-4,9.1803813E-4,4.0E-4,0.43571174,0.0010179463,1.0E-4,0.009902848,0.00914439,0.0062,0.6780113,0.010531588,0.0014
6.9,1.9041876E-5,1.7583874E-5,0.0,0.0,1.7583874E-5,0.0,8.160549E-5,7.535739E-5,0.0,0.0,7.535739E-5,0.0,9.930939E-4,9.171081E-4,4.0E-4,0.4361536,0.0010170164,1.0E-4,0.0098866755,0.009135166,0.0062,0.6786959,0.010522378,0.0014
7.0,1.5917482E-5,1.3836804E-5,0.0,0.0,1.3836804E-5,0.0,6.8215995E-5,5.9299266E-5,0.0,0.0,5.9299266E-5,0.0,8.302132E-4,7.217341E-4,4.0E-4,0.5542208,8.216619E-4,1.0E-4,0.008271185,0.0071944636,0.0052,0.722778,0.008385831,0.0012
7.1,1.577788E-5,1.3717173E-5,0.0,0.0,1.3717173E-5,0.0,6.761774E-5,5.8786583E-5,0.0,0.0,5.8786583E-5,0.0,8.2293496E-4,7.1549625E-4,4.0E-4,0.5590525,8.154247E-4,1.0E-4,0.008198941,0.0071324874,0.0051,0.71503806,0.008323928,0.0012
7.2,1.5416446E-5,1.3443651E-5,0.0,0.0,1.3443651E-5,0.0,6.606882E-5,5.7614405E-5,0.0,0.0,5.7614405E-5,0.0,8.0409093E-4,7.012342E-4,4.0E-4,0.5704228,8.011641E-4,1.0E-4,0.008011877,0.006990767,0.0049,0.7009245,0.008083077,0.0011
7.3,1.4534083E-5,1.2693055E-5,0.0,0.0,1.2693055E-5,0.0,6.228744E-5,5.43977E-5,0.0,0.0,5.43977E-5,0.0,7.580857E-4,6.620952E-4,4.0E-4,0.6041427,7.6202897E-4,1.0E-4,0.007555048,0.006601737,0.0046,0.69678634,0.007595135,0.001
7.4,1.2858995E-5,1.1207757E-5,0.0,0.0,1.1207757E-5,0.0,5.5108816E-5,4.8032383E-5,0.0,0.0,4.8032383E-5,0.0,6.7074323E-4,5.846413E-4,3.0E-4,0.5131352,6.845828E-4,1.0E-4,0.0066872234,0.0058314526,0.0035,0.60019356,0.0065273703,7.0E-4
7.5,8.827668E-6,7.790112E-6,0.0,0.0,7.790112E-6,0.0,3.7832317E-5,3.3385782E-5,0.0,0.0,3.3385782E-5,0.0,4.605111E-4,4.0639853E-4,2.0E-4,0.49212778,5.063579E-4,1.0E-4,0.0045955796,0.0040566945,0.0025,0.6162653,0.0047538546,7.0E-4
7.6,3.2533426E-6,2.8624881E-6,0.0,0.0,2.8624881E-6,0.0,1.3942822E-5,1.226775E-5,0.0,0.0,1.226775E-5,0.0,1.6974064E-4,1.4934999E-4,1.0E-4,0.6695682,1.4934999E-4,0.0,0.0016961104,0.0014925328,0.0012,0.80400246,0.0016922343,2.0E-4
7.7,1.2751709E-6,1.1436869E-6,0.0,0.0,1.1436869E-6,0.0,5.4650063E-6,4.9015066E-6,0.0,0.0,4.9015066E-6,0.0,6.653442E-5,5.9674298E-5,0.0,0.0,5.9674298E-5,0.0,6.6514505E-4,5.965915E-4,6.0E-4,1.0057133,6.9653185E-4,1.0E-4
7.8,3.067544E-7,3.23772E-7,0.0,0.0,3.23772E-7,0.0,1.3146611E-6,1.3875937E-6,0.0,0.0,1.3875937E-6,0.0,1.600588E-5,1.6893833E-5,0.0,0.0,1.6893833E-5,0.0,1.6004729E-4,1.689265E-4,2.0E-4,1.1839468,1.689265E-4,0.0
7.9,7.622999E-8,8.082586E-8,0.0,0.0,8.082586E-8,0.0,3.2669993E-7,3.4639652E-7,0.0,0.0,3.4639652E-7,0.0,3.977564E-6,4.2173715E-6,0.0,0.0,4.2173715E-6,0.0,3.977493E-5,4.2173124E-5,0.0,0.0,4.2173124E-5,0.0
