Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,2.2521618E-4,4.6808246E-4,5.0E-4,1.0681878,6.6798885E-4,2.0E-4,9.6485513E-4,0.0020045617,0.0013,0.6485208,0.0025035595,5.0E-4,0.011683988,0.024126746,0.0177,0.73362565,0.030665096,0.0067,0.11088423,0.21067296,0.1521,0.7219721,0.248166,0.0475
6.1,2.2521618E-4,4.6808246E-4,3.0E-4,0.6409127,5.6803564E-4,1.0E-4,9.6485513E-4,0.0020045617,0.001,0.49886218,0.0024037599,4.0E-4,0.011683988,0.024126746,0.0152,0.63000625,0.029591637,0.0056,0.11088423,0.21067296,0.1326,0.6294116,0.24232498,0.0401
6.2,2.198148E-4,4.5911694E-4,3.0E-4,0.6534283,5.59071E-4,1.0E-4,9.417233E-4,0.001966196,0.001,0.50859624,0.0023654096,4.0E-4,0.011405343,0.023670143,0.0146,0.61681086,0.028747058,0.0052,0.10837428,0.20714925,0.1291,0.6232221,0.2371983,0.0379
6.3,2.1704129E-4,4.5351146E-4,3.0E-4,0.66150475,5.5346615E-4,1.0E-4,9.298453E-4,0.0019422086,9.0E-4,0.46338996,0.002241626,3.0E-4,0.011262234,0.023385217,0.0142,0.60722125,0.02826829,0.005,0.107082725,0.2050432,0.1274,0.6213325,0.23461558,0.0372
6.4,1.876142E-4,3.9275855E-4,2.0E-4,0.5092187,4.927193E-4,1.0E-4,8.038131E-4,0.0016821788,7.0E-4,0.416127,0.0019816742,3.0E-4,0.00974259,0.02028862,0.0115,0.5668202,0.024207465,0.004,0.093263686,0.18180731,0.1089,0.59898585,0.20774402,0.0317
6.5,1.7390939E-4,3.6738385E-4,2.0E-4,0.5443897,4.673471E-4,1.0E-4,7.45113E-4,0.0015735638,7.0E-4,0.44485012,0.0018730917,3.0E-4,0.009034078,0.018991657,0.0109,0.5739362,0.022719488,0.0038,0.086755216,0.171686,0.102,0.59410787,0.1959556,0.0293
6.6,1.591791E-4,3.4193942E-4,2.0E-4,0.58489895,4.4190523E-4,1.0E-4,6.8201777E-4,0.0014646412,7.0E-4,0.47793275,0.0017642018,3.0E-4,0.008271996,0.017689798,0.0101,0.57095057,0.021226116,0.0036,0.07970774,0.16118653,0.094,0.5831753,0.18299568,0.026
6.7,1.4268003E-4,3.1407524E-4,2.0E-4,0.6367901,4.140438E-4,1.0E-4,6.1134255E-4,0.00134535,7.0E-4,0.52031064,0.0016449465,3.0E-4,0.007417723,0.016260115,0.0093,0.5719517,0.019506456,0.0033,0.07174956,0.14943002,0.0882,0.5902428,0.17043911,0.0247
6.8,1.239713E-4,2.8513794E-4,2.0E-4,0.7014149,3.8510942E-4,1.0E-4,5.3119735E-4,0.0012214533,7.0E-4,0.5730878,0.0015210869,3.0E-4,0.0064481674,0.014771148,0.0088,0.595756,0.017726835,0.003,0.06264243,0.1362273,0.0806,0.59165823,0.1552303,0.022
6.9,1.0180238E-4,2.584756E-4,2.0E-4,0.7737675,3.5844973E-4,1.0E-4,4.3622297E-4,0.0011072864,7.0E-4,0.6321761,0.0014069543,3.0E-4,0.005298089,0.013398845,0.0078,0.58213973,0.016259989,0.0029,0.05173543,0.123307586,0.0713,0.57822883,0.13996474,0.019
7.0,7.6619996E-5,2.2098933E-4,2.0E-4,0.9050211,3.2096723E-4,1.0E-4,3.283301E-4,9.467565E-4,7.0E-4,0.7393665,0.0012464725,3.0E-4,0.0039900932,0.011466531,0.0069,0.6017513,0.013839011,0.0024,0.039192066,0.10603327,0.061,0.5752911,0.12051553,0.0162
7.1,7.5127435E-5,2.178644E-4,2.0E-4,0.9180022,3.178426E-4,1.0E-4,3.2193496E-4,9.333736E-4,7.0E-4,0.74996763,0.0012330936,3.0E-4,0.0039125155,0.011305296,0.0068,0.601488,0.013678163,0.0024,0.038443442,0.104612865,0.0604,0.5773669,0.11902859,0.0161
7.2,6.788582E-5,1.9925722E-4,2.0E-4,1.0037278,2.992373E-4,1.0E-4,2.9090676E-4,8.53683E-4,7.0E-4,0.8199765,0.001153427,3.0E-4,0.0035360386,0.010344682,0.0065,0.62834215,0.01262089,0.0023,0.034803,0.09631735,0.0557,0.5782966,0.10978223,0.0149
7.3,6.399602E-5,1.856939E-4,2.0E-4,1.0770413,2.8567534E-4,1.0E-4,2.7423984E-4,7.955911E-4,7.0E-4,0.87984896,0.0010953525,3.0E-4,0.0033337586,0.009643878,0.0063,0.6532642,0.011921696,0.0023,0.03284188,0.090255514,0.0524,0.5805739,0.10290097,0.0139
7.4,4.506759E-5,1.2317323E-4,1.0E-4,0.81186473,1.2317323E-4,0.0,1.9313251E-4,5.2777934E-4,5.0E-4,0.94736564,7.2767376E-4,2.0E-4,0.0023488526,0.006406951,0.0042,0.65553796,0.007897341,0.0015,0.023241805,0.0614344,0.0347,0.5648301,0.07044463,0.0096
7.5,3.43289E-5,9.161006E-5,1.0E-4,1.0915831,9.161006E-5,0.0,1.4711556E-4,3.9255578E-4,3.0E-4,0.7642226,4.925165E-4,1.0E-4,0.0017896603,0.004768953,0.0029,0.6080999,0.005565138,8.0E-4,0.01775316,0.046273734,0.0252,0.5445854,0.053331308,0.0074
7.6,2.5980507E-5,6.9008114E-5,1.0E-4,1.4491049,6.9008114E-5,0.0,1.1134028E-4,2.9571567E-4,3.0E-4,1.014488,3.956861E-4,1.0E-4,0.001354725,0.0035944178,0.0022,0.6120601,0.004291902,7.0E-4,0.013464959,0.035150543,0.0206,0.5860507,0.04074667,0.0058
7.7,1.7292105E-5,4.8103666E-5,1.0E-4,2.0788436,4.8103666E-5,0.0,7.4106916E-5,2.0614231E-4,2.0E-4,0.9702036,3.0612168E-4,1.0E-4,9.018782E-4,0.0025068994,9.0E-4,0.35900924,0.0029058966,4.0E-4,0.008982267,0.024695786,0.0147,0.5952433,0.029182184,0.0046
7.8,1.2927471E-5,3.8554692E-5,1.0E-4,2.593718,3.8554692E-5,0.0,5.5402274E-5,1.6522394E-4,2.0E-4,1.2104783,2.652074E-4,1.0E-4,6.743139E-4,0.002009748,8.0E-4,0.39805987,0.002408944,4.0E-4,0.0067227143,0.019911647,0.0112,0.56248486,0.023145938,0.0033
7.9,1.0200774E-5,2.7821396E-5,0.0,0.0,2.7821396E-5,0.0,4.371687E-5,1.192291E-4,1.0E-4,0.8387214,2.1921718E-4,1.0E-4,5.321229E-4,0.0014506488,6.0E-4,0.41360804,0.0017502136,3.0E-4,0.005308505,0.014562595,0.0086,0.5905541,0.017223276,0.0027
8.0,8.650396E-6,2.2482072E-5,0.0,0.0,2.2482072E-5,0.0,3.70726E-5,9.634819E-5,1.0E-4,1.0379022,1.9633856E-4,1.0E-4,4.5126543E-4,0.0011724087,5.0E-4,0.42647243,0.0014720571,3.0E-4,0.0045035016,0.011839272,0.007,0.5912525,0.014210858,0.0024
8.1,3.9368224E-6,6.982285E-6,0.0,0.0,6.982285E-6,0.0,1.6871985E-5,2.9923734E-5,1.0E-4,3.3418288,1.2992074E-4,1.0E-4,2.0539707E-4,3.642607E-4,1.0E-4,0.27452865,4.6422426E-4,1.0E-4,0.0020520731,0.003829169,0.0021,0.54842186,0.004626106,8.0E-4
8.2,1.7101195E-6,2.0818159E-6,0.0,0.0,2.0818159E-6,0.0,7.329063E-6,8.9220375E-6,1.0E-4,11.208201,1.08921144E-4,1.0E-4,8.922769E-5,1.0862042E-4,1.0E-4,0.9206372,2.0860956E-4,1.0E-4,8.9191867E-4,0.0011966586,8.0E-4,0.6685282,0.0013964192,2.0E-4
8.3,3.0346666E-8,1.5886812E-8,0.0,0.0,1.5886812E-8,0.0,1.3005713E-7,6.808634E-8,0.0,0.0,6.808634E-8,0.0,1.5834444E-6,8.2895104E-7,0.0,0.0,8.2895104E-7,0.0,1.5834332E-5,8.65772E-6,0.0,0.0,8.65772E-6,0.0
