Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,1.5752368E-5,1.6269056E-5,0.0,0.0,1.6269056E-5,0.0,6.75084E-5,6.972268E-5,0.0,0.0,6.972268E-5,0.0,8.2160486E-4,8.4854616E-4,4.0E-4,0.4713945,9.484613E-4,1.0E-4,0.008185739,0.008453442,0.0051,0.60330456,0.009940761,0.0015
6.1,1.0966133E-5,1.1319156E-5,0.0,0.0,1.1319156E-5,0.0,4.6996865E-5,4.8509773E-5,0.0,0.0,4.8509773E-5,0.0,5.720366E-4,5.9044716E-4,3.0E-4,0.5080895,6.903881E-4,1.0E-4,0.0057056635,0.0058888798,0.0039,0.6622652,0.007081813,0.0012
6.2,1.0966133E-5,1.1319156E-5,0.0,0.0,1.1319156E-5,0.0,4.6996865E-5,4.8509773E-5,0.0,0.0,4.8509773E-5,0.0,5.720366E-4,5.9044716E-4,3.0E-4,0.5080895,6.903881E-4,1.0E-4,0.0057056635,0.0058888798,0.0039,0.6622652,0.007081813,0.0012
6.3,8.926149E-6,9.209658E-6,0.0,0.0,9.209658E-6,0.0,3.8254362E-5,3.9469367E-5,0.0,0.0,3.9469367E-5,0.0,4.6564735E-4,4.8043393E-4,1.0E-4,0.20814517,4.8043393E-4,0.0,0.0046467283,0.0047939974,0.0031,0.64664197,0.005689683,9.0E-4
6.4,7.676955E-6,7.917546E-6,0.0,0.0,7.917546E-6,0.0,3.290082E-5,3.39319E-5,0.0,0.0,3.39319E-5,0.0,4.0049385E-4,4.1304276E-4,0.0,0.0,4.1304276E-4,0.0,0.0039977287,0.004122777,0.0027,0.6548984,0.0049194787,8.0E-4
6.5,6.1671026E-6,6.356865E-6,0.0,0.0,6.356865E-6,0.0,2.6430173E-5,2.7243423E-5,0.0,0.0,2.7243423E-5,0.0,3.2173982E-4,3.3163826E-4,0.0,0.0,3.3163826E-4,0.0,0.003212744,0.0033114457,0.002,0.6039658,0.00380979,5.0E-4
6.6,5.553456E-6,5.722944E-6,0.0,0.0,5.722944E-6,0.0,2.3800309E-5,2.4526673E-5,0.0,0.0,2.4526673E-5,0.0,2.897302E-4,2.985714E-4,0.0,0.0,2.985714E-4,0.0,0.0028935277,0.0029817112,0.0017,0.57014245,0.0034802202,5.0E-4
6.7,4.787857E-6,4.931721E-6,0.0,0.0,4.931721E-6,0.0,2.0519226E-5,2.1135776E-5,0.0,0.0,2.1135776E-5,0.0,2.4979294E-4,2.5729774E-4,0.0,0.0,2.5729774E-4,0.0,0.0024951235,0.002570004,0.0015,0.58365667,0.003068719,5.0E-4
6.8,3.9955166E-6,4.1121853E-6,0.0,0.0,4.1121853E-6,0.0,1.7123532E-5,1.7623532E-5,0.0,0.0,1.7623532E-5,0.0,2.0845905E-4,2.145454E-4,0.0,0.0,2.145454E-4,0.0,0.002082636,0.0021433865,0.0011,0.5132066,0.0024427434,3.0E-4
6.9,3.4250072E-6,3.5213782E-6,0.0,0.0,3.5213782E-6,0.0,1.46785205E-5,1.5091534E-5,0.0,0.0,1.5091534E-5,0.0,1.7869633E-4,1.8372395E-4,0.0,0.0,1.8372395E-4,0.0,0.001785527,0.0018357231,9.0E-4,0.49027002,0.0021351723,3.0E-4
