
X-Axis: Magnitude
Y-Axis: Cumulative Annual Rate
Number of Data Sets: 7


DATASET #1

     Name: Mean
   Points: 41
     Info: 

Data[x,y]:
5.0	  7.427
5.1	  5.87159
5.2	  4.64585
5.3	  3.66599
5.4	  2.8896
5.5	  2.27775
5.6	  1.78888
5.7	  1.39937
5.8	  1.09013
5.9	  0.8334
6.0	  0.66116
6.1	  0.50852
6.2	  0.39671
6.3	  0.31117
6.4	  0.23795
6.5	  0.18082
6.6	  0.13786
6.7	  0.10281
6.8	  0.07806
6.9	  0.05813
7.0	  0.04356
7.1	  0.0319
7.2	  0.02239
7.3	  0.01657
7.4	  0.01144
7.5	  0.00702
7.6	  0.00407
7.7	  0.00217
7.8	  0.00106
7.9	  4.8E-4
8.0	  2.6E-4
8.1	  8.0E-5
8.2	  1.0E-5
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #2

     Name: 2.5%,97.5%
   Points: 41
     Info: 

Data[x,y]:
5.0	  6.1
5.1	  4.77
5.2	  3.76
5.3	  2.94
5.4	  2.28
5.5	  1.76
5.6	  1.37
5.7	  1.05
5.8	  0.81
5.9	  0.6
6.0	  0.46
6.1	  0.34
6.2	  0.26
6.3	  0.2
6.4	  0.14
6.5	  0.09
6.6	  0.06
6.7	  0.04
6.8	  0.03
6.9	  0.02
7.0	  0.01
7.1	  0.0
7.2	  0.0
7.3	  0.0
7.4	  0.0
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #3

     Name: null
   Points: 41
     Info: 

Data[x,y]:
5.0	  9.16
5.1	  7.22
5.2	  5.73
5.3	  4.56
5.4	  3.61
5.5	  2.86
5.6	  2.29
5.7	  1.8
5.8	  1.42
5.9	  1.1
6.0	  0.89
6.1	  0.7
6.2	  0.55
6.3	  0.45
6.4	  0.35
6.5	  0.28
6.6	  0.22
6.7	  0.17
6.8	  0.14
6.9	  0.11
7.0	  0.09
7.1	  0.07
7.2	  0.05
7.3	  0.05
7.4	  0.04
7.5	  0.03
7.6	  0.02
7.7	  0.01
7.8	  0.01
7.9	  0.01
8.0	  0.01
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #4

     Name: Median
   Points: 41
     Info: 

Data[x,y]:
5.0	  7.36
5.1	  5.82
5.2	  4.6
5.3	  3.64
5.4	  2.86
5.5	  2.26
5.6	  1.77
5.7	  1.39
5.8	  1.08
5.9	  0.82
6.0	  0.65
6.1	  0.5
6.2	  0.39
6.3	  0.31
6.4	  0.23
6.5	  0.18
6.6	  0.14
6.7	  0.1
6.8	  0.08
6.9	  0.06
7.0	  0.04
7.1	  0.03
7.2	  0.02
7.3	  0.01
7.4	  0.01
7.5	  0.01
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #5

     Name: Mode
   Points: 41
     Info: 

Data[x,y]:
5.0	  7.28
5.1	  5.7
5.2	  4.26
5.3	  3.43
5.4	  2.71
5.5	  2.27
5.6	  1.87
5.7	  1.32
5.8	  1.0
5.9	  0.76
6.0	  0.59
6.1	  0.5
6.2	  0.4
6.3	  0.31
6.4	  0.21
6.5	  0.15
6.6	  0.15
6.7	  0.1
6.8	  0.08
6.9	  0.06
7.0	  0.04
7.1	  0.02
7.2	  0.02
7.3	  0.01
7.4	  0.01
7.5	  0.0
7.6	  0.0
7.7	  0.0
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #6

     Name: 100 yr Prob
   Points: 41
     Info: 

Data[x,y]:
5.0	  1.0
5.1	  1.0
5.2	  1.0
5.3	  1.0
5.4	  1.0
5.5	  1.0
5.6	  1.0
5.7	  1.0
5.8	  1.0
5.9	  1.0
6.0	  1.0
6.1	  1.0
6.2	  1.0
6.3	  1.0
6.4	  1.0
6.5	  1.0
6.6	  1.0
6.7	  1.0
6.8	  1.0
6.9	  0.998
7.0	  0.994
7.1	  0.966
7.2	  0.904
7.3	  0.823
7.4	  0.691
7.5	  0.51
7.6	  0.343
7.7	  0.201
7.8	  0.105
7.9	  0.048
8.0	  0.026
8.1	  0.008
8.2	  0.001
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0
9.0	  0.0



DATASET #7

Name: 95% Conf
Num Points: 41
Info: 

X, Y Data:
5.0	1.0	[1.0	1.0]
5.1	1.0	[1.0	1.0]
5.2	1.0	[1.0	1.0]
5.3	1.0	[1.0	1.0]
5.4	1.0	[1.0	1.0]
5.5	1.0	[1.0	1.0]
5.6	1.0	[1.0	1.0]
5.7	1.0	[1.0	1.0]
5.8	1.0	[1.0	1.0]
5.9	1.0	[1.0	1.0]
6.0	1.0	[1.0	1.0]
6.1	1.0	[1.0	1.0]
6.2	1.0	[1.0	1.0]
6.3	1.0	[1.0	1.0]
6.4	1.0	[1.0	1.0]
6.5	1.0	[1.0	1.0]
6.6	1.0	[1.0	1.0]
6.7	1.0	[1.0	1.0]
6.8	1.0	[1.0	1.0]
6.9	0.998	[0.9919673	0.9996535]
7.0	0.994	[0.98629355	0.9975587]
7.1	0.966	[0.9522885	0.9759883]
7.2	0.904	[0.8836244	0.92119926]
7.3	0.823	[0.7975967	0.845879]
7.4	0.691	[0.6611637	0.71934897]
7.5	0.51	[0.47853824	0.541384]
7.6	0.343	[0.31374022	0.3734818]
7.7	0.201	[0.1768517	0.2274827]
7.8	0.105	[0.08702905	0.12607336]
7.9	0.048	[0.035959825	0.0636289]
8.0	0.026	[0.017396446	0.03841198]
