Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,375.0184,266.0,479.0,318.0,313.0,1.0,0.0092,258.8695
2.6,297.89597,209.0,381.0,253.0,250.0,1.0,0.0092,205.61076
2.7,236.56624,163.0,305.0,201.0,191.0,1.0,0.0092,163.3026
2.8,187.95596,127.0,244.0,160.0,160.0,1.0,0.0092,129.76184
2.9,149.24368,99.0,195.0,127.0,121.0,1.0,0.0092,103.05028
3.0,118.52428,76.0,156.0,101.0,96.0,1.0,0.0092,81.85616
3.1,94.13528,59.0,126.0,80.0,77.0,1.0,0.0092,65.01656
3.2,74.75548,45.0,101.0,64.0,63.0,1.0,0.0092,51.61972
3.3,59.37304,35.0,82.0,51.0,49.0,1.0,0.0092,40.99544
3.4,47.163,26.0,66.0,40.0,39.0,1.0,0.0092,32.53988
3.5,37.43216,20.0,54.0,32.0,32.0,1.0,0.0092,25.82428
3.6,29.71712,15.0,44.0,25.0,25.0,1.0,0.0092,20.50736
3.7,23.61268,11.0,36.0,20.0,19.0,1.0,0.0092,16.29564
3.8,18.73476,8.0,29.0,16.0,15.0,1.0,0.0092,12.91732
3.9,14.87304,6.0,24.0,13.0,12.0,1.0,0.0092,10.25216
4.0,11.7992,4.0,20.0,10.0,9.0,0.99976,0.0092,8.12976
4.1,9.3616,3.0,17.0,8.0,7.0,0.99892,0.0092,6.45008
4.2,7.41144,2.0,14.0,6.0,5.0,0.99656,0.0092,5.10696
4.3,5.868,1.0,12.0,5.0,4.0,0.98896,0.0092,4.04192
4.4,4.64624,0.0,10.0,4.0,3.0,0.97264,0.0092,3.209
4.5,3.68248,0.0,8.0,3.0,3.0,0.94412,0.0092,2.54232
4.6,2.9076,0.0,7.0,2.0,2.0,0.89656,0.0092,2.00896
4.7,2.29684,0.0,6.0,2.0,1.0,0.83656,0.0092,1.58744
4.8,1.81132,0.0,5.0,1.0,1.0,0.76048,0.0092,1.25172
4.9,1.42964,0.0,4.0,1.0,1.0,0.67856,0.0092,0.98776
5.0,1.12616,0.0,4.0,1.0,0.0,0.59348,0.0092,0.77608
5.1,0.88576,0.0,3.0,1.0,0.0,0.50916,0.0092,0.61092
5.2,0.6926,0.0,3.0,0.0,0.0,0.4304,0.0092,0.47864
5.3,0.53904,0.0,3.0,0.0,0.0,0.35516,0.0092,0.37164
5.4,0.41564,0.0,2.0,0.0,0.0,0.28976,0.0092,0.28668
5.5,0.31628,0.0,2.0,0.0,0.0,0.22924,0.0092,0.21816
5.6,0.23872,0.0,2.0,0.0,0.0,0.18072,0.0092,0.16468
5.7,0.17708,0.0,1.0,0.0,0.0,0.13784,0.0092,0.12248
5.8,0.12616,0.0,1.0,0.0,0.0,0.10168,0.0092,0.08704
5.9,0.08756,0.0,1.0,0.0,0.0,0.07184,0.0092,0.05996
6.0,0.05708,0.0,1.0,0.0,0.0,0.04816,0.0092,0.03932
6.1,0.0344,0.0,1.0,0.0,0.0,0.0288,0.00908,0.02296
6.2,0.02032,0.0,0.0,0.0,0.0,0.01728,0.00904,0.01328
6.3,0.0144,0.0,0.0,0.0,0.0,0.01232,0.00892,0.00928
6.4,0.01088,0.0,0.0,0.0,0.0,0.00932,0.00832,0.00732
6.5,0.00932,0.0,0.0,0.0,0.0,0.00804,0.00736,0.00644
6.6,0.00848,0.0,0.0,0.0,0.0,0.00768,0.0072,0.00636
6.7,0.00764,0.0,0.0,0.0,0.0,0.0072,0.00692,0.00604
6.8,0.00732,0.0,0.0,0.0,0.0,0.007,0.00684,0.00584
6.9,0.00692,0.0,0.0,0.0,0.0,0.00668,0.0066,0.00564
7.0,0.00668,0.0,0.0,0.0,0.0,0.00648,0.00644,0.00552
7.1,0.00664,0.0,0.0,0.0,0.0,0.00644,0.0064,0.00548
7.2,0.00644,0.0,0.0,0.0,0.0,0.00632,0.00628,0.00536
7.3,0.00596,0.0,0.0,0.0,0.0,0.00592,0.00592,0.00512
7.4,0.00584,0.0,0.0,0.0,0.0,0.0058,0.0058,0.00508
7.5,0.00572,0.0,0.0,0.0,0.0,0.00572,0.00572,0.005
7.6,0.00544,0.0,0.0,0.0,0.0,0.00544,0.00544,0.00476
7.7,0.00488,0.0,0.0,0.0,0.0,0.00488,0.00488,0.00424
7.8,0.00416,0.0,0.0,0.0,0.0,0.00416,0.00416,0.00368
7.9,0.00248,0.0,0.0,0.0,0.0,0.00248,0.00248,0.00228
8.0,0.00108,0.0,0.0,0.0,0.0,0.00108,0.00108,9.6E-4
8.1,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,1.6E-4
8.2,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,8.0E-5
8.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
