Parent ID,Parent Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
861,Airport Lake,0.0198,2.0E-4,3.0E-4,6.0E-4,0.0062,0.0198,0.0171,2.0E-4,3.0E-4,6.0E-4,0.0058,0.0171,0.0108
667,Almanor 2011 CFM,0.0254,0.0,0.0,0.0,0.002,0.0245,0.0019,0.0,0.0,0.0,4.0E-4,0.0019,0.0011
219,Anacapa-Dume alt 1,0.0019,0.0,0.0,0.0,1.0E-4,0.0019,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
197,Anaheim,0.0011,0.0,0.0,0.0,1.0E-4,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,Antelope Valley 2011,0.0101,0.0,1.0E-4,2.0E-4,0.0011,0.0101,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,2.0E-4
845,Ash Hill,0.0153,1.0E-4,1.0E-4,4.0E-4,0.0037,0.0148,0.0071,0.0,0.0,3.0E-4,0.0028,0.0068,0.0018
881,Baker,0.0015,0.0,0.0,1.0E-4,1.0E-4,0.0015,3.0E-4,0.0,0.0,1.0E-4,1.0E-4,3.0E-4,0.0
668,Bartlett Springs 2011 CFM,0.0279,0.0,0.0,0.0,0.0028,0.0267,0.0015,0.0,0.0,0.0,1.0E-4,0.0015,5.0E-4
669,Battle Creek 2011 CFM,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Bear River fault zone,0.0084,0.0,1.0E-4,1.0E-4,7.0E-4,0.0084,9.0E-4,0.0,0.0,0.0,0.0,9.0E-4,6.0E-4
581,Bennett Valley 2011 CFM,0.0146,0.0,0.0,2.0E-4,0.0013,0.0142,0.0013,0.0,0.0,1.0E-4,2.0E-4,0.0013,4.0E-4
158,Bicycle Lake,0.0129,0.0,0.0,0.0,0.0013,0.0119,0.001,0.0,0.0,0.0,0.0,0.001,2.0E-4
741,Big Lagoon - Bald Mtn 2011 CFM,0.0061,0.0,0.0,0.0,5.0E-4,0.0061,6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,1.0E-4
192,Big Pine (Central),0.0078,0.0,0.0,0.0,3.0E-4,0.0077,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
191,Big Pine (East),0.0058,0.0,0.0,0.0,3.0E-4,0.0058,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,2.0E-4
200,Big Pine (West),2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
87,Blackwater,0.0157,0.0,0.0,3.0E-4,0.002,0.015,0.0045,0.0,0.0,3.0E-4,0.0012,0.0042,0.0017
169,Blue Cut,0.011,0.0,0.0,1.0E-4,7.0E-4,0.011,0.0014,0.0,0.0,0.0,0.0,0.0014,3.0E-4
170,Brawley (Seismic Zone) alt 1,0.1568,0.0,3.0E-4,0.001,0.0138,0.151,0.032,0.0,1.0E-4,6.0E-4,0.0039,0.0311,0.0197
541,Breckenridge 2011,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,Bullion Mountains,0.0098,0.0,0.0,2.0E-4,0.001,0.0097,0.0036,0.0,0.0,2.0E-4,7.0E-4,0.0036,0.0021
94,Burnt Mtn,0.0042,0.0,0.0,0.0,3.0E-4,0.0042,7.0E-4,0.0,0.0,0.0,1.0E-4,7.0E-4,4.0E-4
561,Butano 2011 CFM,0.0028,0.0,0.0,0.0,2.0E-4,0.0027,2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4
165,Cady,0.0159,0.0,0.0,2.0E-4,0.0019,0.0156,0.0087,0.0,0.0,1.0E-4,0.0011,0.0086,0.0052
602,Calaveras (Central) 2011 CFM,0.0919,1.0E-4,2.0E-4,8.0E-4,0.0088,0.084,0.012,1.0E-4,2.0E-4,4.0E-4,0.0015,0.0113,0.0061
601,Calaveras (No) 2011 CFM,0.0255,0.0,1.0E-4,3.0E-4,0.0032,0.0253,0.0034,0.0,1.0E-4,2.0E-4,8.0E-4,0.0034,0.0011
