Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob
2.5,26402.293,17651.0,52665.0,23628.0,21001.0,1.0,0.979
2.6,20971.553,14019.0,41796.0,18760.0,16108.0,1.0,0.979
2.7,16657.926,11139.0,33219.0,14901.0,13007.0,1.0,0.979
2.8,13231.899,8843.0,26390.0,11835.0,10127.0,1.0,0.979
2.9,10511.418,7020.0,20908.0,9407.0,9410.0,1.0,0.979
3.0,8348.674,5572.0,16622.0,7465.0,6550.0,1.0,0.979
3.1,6630.9575,4416.0,13224.0,5930.0,5561.0,1.0,0.979
3.2,5266.9775,3501.0,10471.0,4713.0,4267.0,1.0,0.979
3.3,4183.415,2776.0,8324.0,3744.0,3300.0,1.0,0.979
3.4,3322.9934,2201.0,6615.0,2975.0,2565.0,1.0,0.979
3.5,2639.199,1744.0,5248.0,2361.0,2103.0,1.0,0.979
3.6,2096.0647,1381.0,4158.0,1877.0,1798.0,1.0,0.979
3.7,1664.8883,1093.0,3304.0,1491.0,1222.0,1.0,0.979
3.8,1322.473,865.0,2627.0,1185.0,1059.0,1.0,0.979
3.9,1050.2823,683.0,2090.0,941.0,842.0,1.0,0.979
4.0,834.1698,540.0,1656.0,747.0,669.0,1.0,0.979
4.1,662.3457,426.0,1315.0,595.0,539.0,1.0,0.979
4.2,525.9754,335.0,1044.0,473.0,427.0,1.0,0.979
4.3,417.7871,264.0,830.0,376.0,325.0,1.0,0.979
4.4,331.7571,207.0,659.0,299.0,264.0,1.0,0.979
4.5,263.3401,163.0,524.0,238.0,202.0,1.0,0.979
4.6,209.0932,127.0,418.0,189.0,161.0,1.0,0.979
4.7,165.9705,99.0,331.0,151.0,143.0,1.0,0.979
4.8,131.6556,77.0,262.0,120.0,98.0,1.0,0.979
4.9,104.424,59.0,208.0,95.0,85.0,1.0,0.979
5.0,82.8122,46.0,165.0,76.0,68.0,1.0,0.979
5.1,65.6205,35.0,131.0,60.0,55.0,1.0,0.979
5.2,52.0112,27.0,103.0,48.0,45.0,1.0,0.979
5.3,41.1805,20.0,82.0,38.0,35.0,1.0,0.979
5.4,32.5843,15.0,65.0,30.0,25.0,1.0,0.979
5.5,25.7266,11.0,52.0,24.0,20.0,1.0,0.979
5.6,20.3043,8.0,41.0,19.0,17.0,1.0,0.979
5.7,16.0205,6.0,32.0,15.0,14.0,1.0,0.979
5.8,12.606,4.0,26.0,12.0,11.0,0.9998,0.979
5.9,9.7807,3.0,20.0,9.0,8.0,0.9991,0.9749
6.0,7.8524,2.0,16.0,7.0,7.0,0.9978,0.9704
6.1,6.1199,1.0,14.0,6.0,4.0,0.9942,0.9547
6.2,4.8626,1.0,11.0,5.0,4.0,0.9831,0.9346
6.3,3.8686,0.0,9.0,4.0,3.0,0.9626,0.9078
6.4,3.0298,0.0,8.0,3.0,2.0,0.9285,0.8664
6.5,2.3456,0.0,6.0,2.0,1.0,0.8756,0.8084
6.6,1.8412,0.0,5.0,2.0,1.0,0.8095,0.7435
6.7,1.4212,0.0,4.0,1.0,1.0,0.7268,0.6627
6.8,1.1112,0.0,4.0,1.0,0.0,0.6438,0.5896
6.9,0.8591,0.0,3.0,1.0,0.0,0.5585,0.5158
7.0,0.6749,0.0,3.0,0.0,0.0,0.478,0.4469
7.1,0.5121,0.0,2.0,0.0,0.0,0.3945,0.3724
7.2,0.3833,0.0,2.0,0.0,0.0,0.3168,0.3046
7.3,0.3033,0.0,2.0,0.0,0.0,0.261,0.2545
7.4,0.2276,0.0,1.0,0.0,0.0,0.2036,0.2012
7.5,0.1514,0.0,1.0,0.0,0.0,0.1409,0.14
7.6,0.1123,0.0,1.0,0.0,0.0,0.1079,0.1077
7.7,0.0745,0.0,1.0,0.0,0.0,0.0732,0.0732
7.8,0.0548,0.0,1.0,0.0,0.0,0.0544,0.0544
7.9,0.0331,0.0,1.0,0.0,0.0,0.0331,0.0331
8.0,0.0161,0.0,0.0,0.0,0.0,0.0161,0.0161
8.1,0.0059,0.0,0.0,0.0,0.0,0.0059,0.0059
8.2,0.0021,0.0,0.0,0.0,0.0,0.0021,0.0021
8.3,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
