Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,3.8556,0.0,9.0,3.0,2.0,0.9445,6.0E-4,2.8451
2.6,3.069,0.0,8.0,2.0,2.0,0.8968,6.0E-4,2.2678
2.7,2.4304,0.0,7.0,2.0,1.0,0.8365,6.0E-4,1.7982
2.8,1.9274,0.0,6.0,1.0,1.0,0.7601,6.0E-4,1.4237
2.9,1.5317,0.0,5.0,1.0,1.0,0.6803,6.0E-4,1.1317
3.0,1.209,0.0,4.0,1.0,0.0,0.5952,6.0E-4,0.8905
3.1,0.9512,0.0,4.0,1.0,0.0,0.5141,6.0E-4,0.7043
3.2,0.7582,0.0,3.0,0.0,0.0,0.4404,6.0E-4,0.5626
3.3,0.5986,0.0,3.0,0.0,0.0,0.3695,6.0E-4,0.4438
3.4,0.4764,0.0,2.0,0.0,0.0,0.3111,6.0E-4,0.3546
3.5,0.3761,0.0,2.0,0.0,0.0,0.258,6.0E-4,0.2813
3.6,0.2989,0.0,2.0,0.0,0.0,0.2104,6.0E-4,0.2238
3.7,0.2358,0.0,2.0,0.0,0.0,0.1704,6.0E-4,0.1765
3.8,0.186,0.0,1.0,0.0,0.0,0.1385,6.0E-4,0.1389
3.9,0.1493,0.0,1.0,0.0,0.0,0.1133,6.0E-4,0.1119
4.0,0.1158,0.0,1.0,0.0,0.0,0.0894,6.0E-4,0.0861
4.1,0.0926,0.0,1.0,0.0,0.0,0.072,6.0E-4,0.0693
4.2,0.0763,0.0,1.0,0.0,0.0,0.0609,6.0E-4,0.0573
4.3,0.0611,0.0,1.0,0.0,0.0,0.0499,6.0E-4,0.0465
4.4,0.0491,0.0,1.0,0.0,0.0,0.0406,6.0E-4,0.037
4.5,0.0384,0.0,1.0,0.0,0.0,0.0326,6.0E-4,0.0292
4.6,0.0296,0.0,1.0,0.0,0.0,0.0252,6.0E-4,0.0228
4.7,0.0248,0.0,0.0,0.0,0.0,0.0212,6.0E-4,0.019
4.8,0.0196,0.0,0.0,0.0,0.0,0.0173,6.0E-4,0.0156
4.9,0.0156,0.0,0.0,0.0,0.0,0.0143,6.0E-4,0.0125
5.0,0.0124,0.0,0.0,0.0,0.0,0.0113,6.0E-4,0.0101
5.1,0.01,0.0,0.0,0.0,0.0,0.009,6.0E-4,0.0081
5.2,0.0086,0.0,0.0,0.0,0.0,0.0078,6.0E-4,0.007
5.3,0.0069,0.0,0.0,0.0,0.0,0.0062,6.0E-4,0.0057
5.4,0.0054,0.0,0.0,0.0,0.0,0.005,6.0E-4,0.0046
5.5,0.0047,0.0,0.0,0.0,0.0,0.0043,6.0E-4,0.004
5.6,0.0039,0.0,0.0,0.0,0.0,0.0036,6.0E-4,0.0033
5.7,0.0031,0.0,0.0,0.0,0.0,0.0029,6.0E-4,0.0026
5.8,0.0026,0.0,0.0,0.0,0.0,0.0025,6.0E-4,0.0022
5.9,0.0021,0.0,0.0,0.0,0.0,0.002,6.0E-4,0.0017
6.0,0.0018,0.0,0.0,0.0,0.0,0.0017,6.0E-4,0.0015
6.1,0.0016,0.0,0.0,0.0,0.0,0.0016,6.0E-4,0.0014
6.2,0.0014,0.0,0.0,0.0,0.0,0.0014,5.0E-4,0.0013
6.3,0.0011,0.0,0.0,0.0,0.0,0.0011,5.0E-4,0.001
6.4,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,2.0E-4,5.0E-4
6.5,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4,3.0E-4
6.6,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,2.0E-4
6.7,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,2.0E-4
6.8,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,2.0E-4,2.0E-4
6.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,1.0E-4
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
