Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.03676582,0.037722435,0.02
6.1,0.03676582,0.037722435,0.02
6.2,0.03676582,0.037722435,0.02
6.3,0.03676582,0.037722435,0.02
6.4,0.03676582,0.037722435,0.02
6.5,0.027078528,0.027868414,0.013
6.6,0.027078528,0.027868414,0.013
