Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.40275556,0.19528592,0.129
6.1,0.40275556,0.19528592,0.129
6.2,0.40275556,0.19528592,0.129
6.3,0.40275556,0.19528592,0.129
6.4,0.40275556,0.19528592,0.129
6.5,0.4022502,0.19476521,0.128
6.6,0.4022502,0.19476521,0.128
6.7,0.4020567,0.19456564,0.128
6.8,0.40178287,0.19432864,0.128
6.9,0.40113714,0.19376981,0.127
7.0,0.3997492,0.19282788,0.126
7.1,0.39757302,0.19123252,0.124
7.2,0.3960529,0.19010784,0.123
7.3,0.39491528,0.18958567,0.123
7.4,0.39382654,0.18887712,0.122
7.5,0.3928261,0.18820651,0.122
7.6,0.3882619,0.18443549,0.12
7.7,0.3481844,0.1521637,0.079
7.8,0.31626585,0.14067587,0.071
7.9,0.24505983,0.103877105,0.047
8.0,0.16555339,0.065344594,0.021
8.1,0.09510401,0.02818927,0.006
8.2,0.044100937,0.009239306,0.0
8.3,0.0102941245,0.001015148,0.0
