Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.40540668,0.46868116,0.402
6.1,0.4030194,0.4658939,0.393
6.2,0.3970944,0.45920724,0.387
6.3,0.38368088,0.44338536,0.368
6.4,0.35459343,0.41043022,0.333
6.5,0.2669731,0.30618078,0.24
6.6,0.21076842,0.23965529,0.186
6.7,0.18331277,0.20814599,0.162
6.8,0.109773636,0.12143496,0.094
6.9,0.089884765,0.09835651,0.077
7.0,0.074140385,0.080637455,0.06
7.1,0.06265169,0.06796051,0.047
7.2,0.05372978,0.058237575,0.043
7.3,0.040874638,0.044265848,0.029
7.4,0.034643453,0.037525814,0.025
7.5,0.029297754,0.03172785,0.022
7.6,0.023225565,0.02514616,0.021
7.7,0.0056575993,0.0060961246,0.006
7.8,2.5759288E-4,2.7571793E-4,0.0
