Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,674.0,1762.5032,1228.0,1110.0,845.0,112922.0,981.0,1068.0,1776.0,5952.0
2.6,525.0,1399.8778,976.0,876.0,660.0,89654.0,776.0,847.0,1410.0,4730.0
2.7,411.0,1111.9738,776.0,712.0,523.0,71367.0,612.0,672.0,1122.0,3753.0
2.8,316.0,883.312,617.0,545.0,405.0,56715.0,482.0,533.0,892.0,2988.0
2.9,253.0,701.6426,491.0,455.0,306.0,45105.0,380.0,422.0,710.0,2381.0
3.0,209.0,557.4011,390.0,351.0,241.0,35842.0,299.0,334.0,564.0,1889.0
3.1,167.0,442.73813,311.0,286.0,182.0,28432.0,235.0,264.0,450.0,1504.0
3.2,138.0,351.64093,247.0,221.0,137.0,22531.0,184.0,209.0,358.0,1192.0
3.3,109.0,279.3021,197.0,182.0,106.0,17824.0,144.0,165.0,285.0,948.0
3.4,80.0,221.86958,157.0,146.0,77.0,14139.0,112.0,130.0,227.0,755.0
3.5,55.0,176.25209,125.0,114.0,57.0,11213.0,87.0,102.0,181.0,599.0
3.6,33.0,140.01306,99.0,92.0,42.0,8936.0,67.0,80.0,145.0,475.0
3.7,23.0,111.22164,79.0,73.0,32.0,7033.0,52.0,63.0,116.0,378.0
3.8,18.0,88.3251,63.0,58.0,24.0,5597.0,40.0,49.0,93.0,300.0
3.9,13.0,70.17117,50.0,45.0,14.0,4437.0,30.0,38.0,74.0,240.0
4.0,8.0,55.72592,40.0,36.0,10.0,3533.0,23.0,30.0,60.0,191.0
4.1,8.0,44.26139,32.0,28.0,7.0,2811.0,17.0,23.0,48.0,152.0
4.2,7.0,35.15177,25.0,21.0,4.0,2216.0,13.0,18.0,39.0,122.0
4.3,6.0,27.92648,20.0,17.0,2.0,1785.0,9.0,14.0,31.0,98.0
4.4,4.0,22.1853,16.0,13.0,0.0,1420.0,7.0,10.0,25.0,78.0
4.5,3.0,17.62539,13.0,10.0,0.0,1127.0,5.0,8.0,21.0,62.0
4.6,3.0,14.0028,10.0,8.0,0.0,894.0,3.0,6.0,17.0,50.0
4.7,2.0,11.11858,8.0,6.0,0.0,714.0,2.0,4.0,14.0,40.0
4.8,1.0,8.84513,6.0,5.0,0.0,574.0,1.0,3.0,11.0,32.0
4.9,1.0,7.01639,5.0,4.0,0.0,449.0,1.0,2.0,9.0,26.0
5.0,1.0,5.57471,4.0,3.0,0.0,368.0,0.0,2.0,8.0,21.0
5.1,0.0,4.4229,3.0,2.0,0.0,291.0,0.0,1.0,6.0,17.0
5.2,0.0,3.51058,2.0,1.0,0.0,247.0,0.0,1.0,5.0,14.0
5.3,0.0,2.78865,2.0,1.0,0.0,199.0,0.0,0.0,4.0,12.0
5.4,0.0,2.21361,1.0,1.0,0.0,163.0,0.0,0.0,4.0,10.0
5.5,0.0,1.75675,1.0,0.0,0.0,127.0,0.0,0.0,3.0,8.0
5.6,0.0,1.39431,1.0,0.0,0.0,105.0,0.0,0.0,2.0,7.0
