Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2931352,0.0,1.36089,1.0,1.0,0.0,635.0,0.0,0.0,2.0,4.0
0.5862704,1.0,2.81259,2.0,2.0,0.0,1177.0,0.0,1.0,4.0,7.0
0.87940556,1.0,4.22721,3.0,3.0,0.0,1411.0,0.0,2.0,6.0,10.0
1.1725408,1.0,5.61124,4.0,4.0,0.0,1555.0,1.0,2.0,7.0,13.0
1.465676,1.0,6.94736,6.0,5.0,0.0,1669.0,1.0,3.0,9.0,15.0
1.7588111,1.0,8.27455,7.0,6.0,0.0,1800.0,2.0,4.0,10.0,18.0
2.0519464,2.0,9.55993,8.0,7.0,0.0,2232.0,2.0,5.0,12.0,21.0
2.3450816,3.0,10.832,9.0,8.0,0.0,2415.0,3.0,5.0,13.0,24.0
2.6382167,4.0,12.10106,10.0,9.0,0.0,2548.0,4.0,6.0,14.0,26.0
2.931352,5.0,13.30962,11.0,10.0,0.0,2675.0,4.0,7.0,16.0,29.0
3.224487,7.0,14.47577,12.0,11.0,0.0,2759.0,5.0,8.0,17.0,32.0
3.5176222,7.0,15.6307,12.0,11.0,0.0,2846.0,5.0,8.0,18.0,34.0
3.8107574,9.0,16.7612,13.0,12.0,0.0,2921.0,6.0,9.0,19.0,37.0
4.103893,10.0,17.8487,14.0,14.0,1.0,2983.0,6.0,10.0,20.0,39.0
4.397028,10.0,18.91506,15.0,14.0,1.0,3022.0,7.0,11.0,21.0,42.0
4.690163,11.0,19.99489,16.0,15.0,1.0,3121.0,7.0,11.0,22.0,45.0
4.9832983,12.0,21.03651,17.0,16.0,2.0,3168.0,8.0,12.0,24.0,47.0
5.2764335,13.0,22.05548,18.0,16.0,2.0,3213.0,9.0,13.0,25.0,50.0
5.5695686,13.0,23.04184,18.0,18.0,2.0,3245.0,9.0,13.0,26.0,53.0
5.862704,14.0,23.99305,19.0,17.0,2.0,3277.0,10.0,14.0,27.0,55.0
6.155839,14.0,24.92528,20.0,18.0,3.0,3306.0,10.0,14.0,28.0,57.0
6.448974,15.0,25.86372,20.0,19.0,3.0,3347.0,11.0,15.0,28.0,60.0
6.7421093,16.0,26.79302,21.0,20.0,3.0,3369.0,11.0,16.0,29.0,62.0
7.0352445,17.0,27.7165,22.0,20.0,4.0,3398.0,12.0,16.0,30.0,64.0
7.3283796,17.0,28.61042,23.0,21.0,4.0,3420.0,12.0,17.0,31.0,66.0
7.621515,17.0,29.48143,23.0,21.0,4.0,3447.0,12.0,17.0,32.0,68.0
7.91465,18.0,30.35504,24.0,22.0,5.0,3505.0,13.0,18.0,33.0,71.0
8.207786,18.0,31.19814,25.0,23.0,5.0,3538.0,13.0,18.0,34.0,74.0
8.50092,18.0,32.02588,25.0,24.0,5.0,3569.0,14.0,19.0,35.0,76.0
8.794056,18.0,32.817,26.0,24.0,5.0,3592.0,14.0,19.0,36.0,78.0
