Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 yr Probability,1 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2171.6396,1128.0,7697.0,1428.0,1319.0,1.0,0.0,856.4641
2.6,1724.8474,891.0,6114.0,1135.0,1013.0,1.0,0.0,680.26843
2.7,1370.1365,704.0,4862.0,902.0,812.0,1.0,0.0,540.3205
2.8,1088.3256,556.0,3835.0,717.0,670.0,1.0,0.0,429.13138
2.9,864.3895,438.0,3066.0,570.0,503.0,1.0,0.0,340.80142
3.0,686.70654,345.0,2426.0,454.0,394.0,1.0,0.0,270.75497
3.1,545.5475,271.0,1929.0,361.0,324.0,1.0,0.0,215.15706
3.2,433.29916,213.0,1536.0,288.0,249.0,1.0,0.0,170.84085
3.3,344.13678,166.0,1217.0,229.0,205.0,1.0,0.0,135.70212
3.4,273.36877,130.0,965.0,182.0,164.0,1.0,0.0,107.79446
3.5,217.13467,101.0,774.0,145.0,135.0,1.0,0.0,85.61946
3.6,172.47185,78.0,611.0,115.0,105.0,1.0,0.0,67.992325
3.7,137.0123,60.0,488.0,92.0,83.0,1.0,0.0,53.97584
3.8,108.81743,46.0,388.0,73.0,64.0,1.0,0.0,42.84791
3.9,86.45488,35.0,308.0,58.0,51.0,1.0,0.0,34.066086
4.0,68.680984,27.0,244.0,47.0,42.0,1.0,0.0,27.070356
4.1,54.532658,20.0,197.0,37.0,32.0,1.0,0.0,21.487038
4.2,43.31484,15.0,157.0,29.0,25.0,1.0,0.0,17.063545
4.3,34.400425,11.0,124.0,23.0,21.0,1.0,0.0,13.547756
4.4,27.318052,8.0,99.0,19.0,17.0,1.0,0.0,10.755903
4.5,21.690655,6.0,79.0,15.0,12.0,0.9999679,0.0,8.545411
4.6,17.224821,4.0,63.0,12.0,10.0,0.99983937,0.0,6.785138
4.7,13.667395,3.0,51.0,9.0,7.0,0.9992611,0.0,5.3865457
4.8,10.875381,2.0,41.0,7.0,5.0,0.9964982,0.0,4.279886
4.9,8.62971,1.0,33.0,6.0,5.0,0.98952675,0.0,3.3931634
5.0,6.8504515,0.0,27.0,4.0,3.0,0.9745237,0.0,2.697176
5.1,5.441417,0.0,22.0,4.0,2.0,0.947152,0.0,2.1424165
5.2,4.319176,0.0,18.0,3.0,2.0,0.9068654,0.0,1.6992643
5.3,3.4279563,0.0,15.0,2.0,1.0,0.85270023,0.0,1.3487648
5.4,2.7204678,0.0,12.0,2.0,1.0,0.78651977,0.0,1.0696502
5.5,2.1622708,0.0,10.0,1.0,0.0,0.7098982,0.0,0.8464998
5.6,1.7178655,0.0,8.0,1.0,0.0,0.6319915,0.0,0.6719247
5.7,1.3629004,0.0,7.0,1.0,0.0,0.5516754,0.0,0.5315
5.8,1.0847174,0.0,6.0,0.0,0.0,0.47518232,0.0,0.42143476
5.9,0.866354,0.0,5.0,0.0,0.0,0.40858418,0.0,0.33809876
6.0,0.69036525,0.0,4.0,0.0,0.0,0.34735116,0.0,0.27105087
6.1,0.548013,0.0,4.0,0.0,0.0,0.29141903,0.0,0.21380152
6.2,0.43598804,0.0,3.0,0.0,0.0,0.24419315,0.0,0.17104122
6.3,0.3478652,0.0,3.0,0.0,0.0,0.20316766,0.0,0.13734058
6.4,0.2734282,0.0,2.0,0.0,0.0,0.16673627,0.0,0.1085874
6.5,0.2173033,0.0,2.0,0.0,0.0,0.13634466,0.0,0.08600251
6.6,0.17345071,0.0,2.0,0.0,0.0,0.11257108,0.0,0.0681402
6.7,0.13679442,0.0,1.0,0.0,0.0,0.09184952,0.0,0.05374755
6.8,0.10669194,0.0,1.0,0.0,0.0,0.07382658,0.0,0.04218203
6.9,0.083400264,0.0,1.0,0.0,0.0,0.059594564,0.0,0.032608345
7.0,0.065570086,0.0,1.0,0.0,0.0,0.0482218,0.0,0.025733287
7.1,0.05120956,0.0,1.0,0.0,0.0,0.038937256,0.0,0.020046905
7.2,0.039836798,0.0,1.0,0.0,0.0,0.03113053,0.0,0.01583834
7.3,0.03113053,0.0,0.0,0.0,0.0,0.02480162,0.0,0.012015292
7.4,0.02390208,0.0,0.0,0.0,0.0,0.019243743,0.0,0.009027532
7.5,0.017701674,0.0,0.0,0.0,0.0,0.014617534,0.0,0.006585922
7.6,0.01330035,0.0,0.0,0.0,0.0,0.011244257,0.0,0.0050438526
7.7,0.009702188,0.0,0.0,0.0,0.0,0.008449256,0.0,0.0038230475
7.8,0.0072605778,0.0,0.0,0.0,0.0,0.0064574163,0.0,0.00298776
7.9,0.0050438526,0.0,0.0,0.0,0.0,0.004626209,0.0,0.0021845985
8.0,0.0035339096,0.0,0.0,0.0,0.0,0.0033090243,0.0,0.0016384489
8.1,0.002152472,0.0,0.0,0.0,0.0,0.0020239663,0.0,8.674141E-4
8.2,0.0010922992,0.0,0.0,0.0,0.0,9.959199E-4,0.0,5.782761E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
