Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,289.38614,174.0,658.0,220.0,209.0,1.0,0.0,170.41359
2.6,229.82591,136.0,520.0,175.0,165.0,1.0,0.0,135.34349
2.7,182.59923,106.0,413.0,139.0,130.0,1.0,0.0,107.52886
2.8,145.03424,82.0,330.0,111.0,104.0,1.0,0.0,85.393745
2.9,115.21088,63.0,262.0,88.0,83.0,1.0,0.0,67.83041
3.0,91.52659,49.0,209.0,70.0,69.0,1.0,0.0,53.875927
3.1,72.71276,37.0,167.0,56.0,54.0,1.0,0.0,42.796898
3.2,57.73547,28.0,132.0,44.0,40.0,1.0,0.0,33.975937
3.3,45.851994,21.0,106.0,35.0,33.0,1.0,0.0,26.97809
3.4,36.431072,16.0,85.0,28.0,26.0,1.0,0.0,21.428148
3.5,28.944164,12.0,69.0,22.0,21.0,1.0,0.0,17.034824
3.6,22.976547,9.0,54.0,18.0,16.0,1.0,0.0,13.516208
3.7,18.244932,6.0,44.0,14.0,14.0,1.0,0.0,10.728339
3.8,14.489928,4.0,36.0,11.0,10.0,0.99980724,0.0,8.510875
3.9,11.527356,3.0,29.0,9.0,8.0,0.9992932,0.0,6.76371
4.0,9.161339,2.0,23.0,7.0,6.0,0.99749416,0.0,5.3764896
4.1,7.260706,1.0,19.0,5.0,5.0,0.991615,0.0,4.256144
4.2,5.770071,1.0,16.0,4.0,4.0,0.9788929,0.0,3.3780642
4.3,4.591512,0.0,13.0,3.0,3.0,0.9546696,0.0,2.6863816
4.4,3.6461592,0.0,11.0,3.0,2.0,0.9162785,0.0,2.131847
4.5,2.9005044,0.0,9.0,2.0,1.0,0.86076397,0.0,1.695891
4.6,2.3035629,0.0,8.0,2.0,1.0,0.7956115,0.0,1.347833
4.7,1.8360587,0.0,6.0,1.0,1.0,0.7200501,0.0,1.0750796
4.8,1.4565489,0.0,5.0,1.0,0.0,0.63642496,0.0,0.8509975
4.9,1.1565522,0.0,5.0,1.0,0.0,0.5562052,0.0,0.675555
5.0,0.9191377,0.0,4.0,0.0,0.0,0.4788126,0.0,0.53593343
5.1,0.7302342,0.0,4.0,0.0,0.0,0.40627107,0.0,0.42516142
5.2,0.5780191,0.0,3.0,0.0,0.0,0.34140778,0.0,0.33636394
5.3,0.45956886,0.0,3.0,0.0,0.0,0.28444758,0.0,0.26555723
5.4,0.36357504,0.0,2.0,0.0,0.0,0.23323803,0.0,0.20956083
5.5,0.28756386,0.0,2.0,0.0,0.0,0.19047771,0.0,0.16529058
5.6,0.22716613,0.0,2.0,0.0,0.0,0.15600604,0.0,0.13110805
5.7,0.18045427,0.0,2.0,0.0,0.0,0.12750988,0.0,0.10367205
5.8,0.14318758,0.0,1.0,0.0,0.0,0.10261188,0.0,0.08115141
5.9,0.11520545,0.0,1.0,0.0,0.0,0.08455682,0.0,0.065570086
6.0,0.093134575,0.0,1.0,0.0,0.0,0.069361,0.0,0.05294439
6.1,0.07395509,0.0,1.0,0.0,0.0,0.05618916,0.0,0.04298519
6.2,0.05837376,0.0,1.0,0.0,0.0,0.044977028,0.0,0.0337649
6.3,0.046840362,0.0,1.0,0.0,0.0,0.03691329,0.0,0.027660873
6.4,0.03681691,0.0,1.0,0.0,0.0,0.029556334,0.0,0.021749606
6.5,0.029652713,0.0,0.0,0.0,0.0,0.02390208,0.0,0.017348282
6.6,0.023773573,0.0,0.0,0.0,0.0,0.019179491,0.0,0.013878626
6.7,0.018986732,0.0,0.0,0.0,0.0,0.015517076,0.0,0.010762361
6.8,0.014778167,0.0,0.0,0.0,0.0,0.012432936,0.0,0.008577762
6.9,0.011726154,0.0,0.0,0.0,0.0,0.00986282,0.0,0.006714428
7.0,0.009284544,0.0,0.0,0.0,0.0,0.0079031065,0.0,0.0051081055
7.1,0.007196325,0.0,0.0,0.0,0.0,0.006136152,0.0,0.003790921
7.2,0.0056863814,0.0,0.0,0.0,0.0,0.0048832204,0.0,0.0030520128
7.3,0.0044013234,0.0,0.0,0.0,0.0,0.0038873004,0.0,0.0022488516
7.4,0.0033732771,0.0,0.0,0.0,0.0,0.00298776,0.0,0.0017348282
7.5,0.0024416102,0.0,0.0,0.0,0.0,0.002280978,0.0,0.0013171844
7.6,0.0017027018,0.0,0.0,0.0,0.0,0.0016384489,0.0,9.959199E-4
7.7,0.001285058,0.0,0.0,0.0,0.0,0.0012529315,0.0,7.3890836E-4
7.8,0.0010601728,0.0,0.0,0.0,0.0,0.0010280464,0.0,6.42529E-4
7.9,8.0316124E-4,0.0,0.0,0.0,0.0,7.710348E-4,0.0,4.8189674E-4
8.0,5.782761E-4,0.0,0.0,0.0,0.0,5.782761E-4,0.0,3.855174E-4
8.1,3.212645E-4,0.0,0.0,0.0,0.0,3.212645E-4,0.0,1.927587E-4
8.2,2.2488515E-4,0.0,0.0,0.0,0.0,2.2488515E-4,0.0,1.927587E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
