Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,760.58826,449.0,2024.0,553.0,507.0,1.0,0.0,390.38834
2.6,604.0955,354.0,1610.0,440.0,412.0,1.0,0.0,310.04343
2.7,479.8466,278.0,1279.0,350.0,329.0,1.0,0.0,246.26537
2.8,381.10434,217.0,1013.0,278.0,263.0,1.0,0.0,195.54712
2.9,302.6653,170.0,808.0,221.0,206.0,1.0,0.0,155.29515
3.0,240.43901,133.0,638.0,176.0,165.0,1.0,0.0,123.388664
3.1,191.01854,103.0,509.0,140.0,131.0,1.0,0.0,98.01725
3.2,151.72545,80.0,404.0,112.0,103.0,1.0,0.0,77.83538
3.3,120.49153,62.0,322.0,89.0,81.0,1.0,0.0,61.81749
3.4,95.73814,47.0,255.0,71.0,69.0,1.0,0.0,49.095417
3.5,76.05073,36.0,204.0,56.0,51.0,1.0,0.0,39.007324
3.6,60.377613,27.0,163.0,45.0,39.0,1.0,0.0,30.957594
3.7,47.9476,21.0,131.0,36.0,32.0,1.0,0.0,24.574741
3.8,38.078003,15.0,104.0,28.0,26.0,1.0,0.0,19.501654
3.9,30.259613,11.0,83.0,23.0,21.0,1.0,0.0,15.496064
4.0,24.043242,8.0,66.0,18.0,15.0,1.0,0.0,12.313361
4.1,19.087288,6.0,53.0,14.0,12.0,0.9999679,0.0,9.7727375
4.2,15.167058,4.0,43.0,11.0,10.0,0.9999036,0.0,7.7583447
4.3,12.047419,3.0,35.0,9.0,7.0,0.99932534,0.0,6.1620135
4.4,9.55945,2.0,28.0,7.0,6.0,0.99714077,0.0,4.886722
4.5,7.597263,1.0,23.0,5.0,5.0,0.99023354,0.0,3.883606
4.6,6.0292673,1.0,19.0,4.0,4.0,0.9757124,0.0,3.0806375
4.7,4.796704,0.0,15.0,3.0,3.0,0.9503968,0.0,2.450445
4.8,3.812767,0.0,13.0,3.0,2.0,0.91081697,0.0,1.9432005
4.9,3.0295243,0.0,11.0,2.0,1.0,0.85404956,0.0,1.5433546
5.0,2.407524,0.0,9.0,2.0,1.0,0.7884152,0.0,1.228162
5.1,1.9113631,0.0,7.0,1.0,1.0,0.7095769,0.0,0.97526264
5.2,1.5150512,0.0,6.0,1.0,0.0,0.6309313,0.0,0.77077776
5.3,1.2049989,0.0,5.0,1.0,0.0,0.5512256,0.0,0.6107559
5.4,0.9549266,0.0,5.0,0.0,0.0,0.4744434,0.0,0.4833103
5.5,0.75789505,0.0,4.0,0.0,0.0,0.40125936,0.0,0.3816301
5.6,0.6024673,0.0,3.0,0.0,0.0,0.3382594,0.0,0.30298454
5.7,0.47804156,0.0,3.0,0.0,0.0,0.2822951,0.0,0.23918141
5.8,0.37889934,0.0,3.0,0.0,0.0,0.2315032,0.0,0.18793973
5.9,0.30275965,0.0,2.0,0.0,0.0,0.19192341,0.0,0.15112282
6.0,0.24374337,0.0,2.0,0.0,0.0,0.1591223,0.0,0.12201626
6.1,0.19372249,0.0,2.0,0.0,0.0,0.13107592,0.0,0.0980178
6.2,0.15369293,0.0,1.0,0.0,0.0,0.10685257,0.0,0.07764963
6.3,0.1224339,0.0,1.0,0.0,0.0,0.087094806,0.0,0.06210043
6.4,0.09628297,0.0,1.0,0.0,0.0,0.07009991,0.0,0.048832204
6.5,0.07665371,0.0,1.0,0.0,0.0,0.05663893,0.0,0.03845536
6.6,0.06087962,0.0,1.0,0.0,0.0,0.045651685,0.0,0.030006103
6.7,0.047322262,0.0,1.0,0.0,0.0,0.036302887,0.0,0.023195297
6.8,0.036399268,0.0,1.0,0.0,0.0,0.028431907,0.0,0.017990813
6.9,0.028849551,0.0,0.0,0.0,0.0,0.022745525,0.0,0.014232017
7.0,0.022841906,0.0,0.0,0.0,0.0,0.01853696,0.0,0.011147878
7.1,0.017894432,0.0,0.0,0.0,0.0,0.014713914,0.0,0.008256498
7.2,0.013782247,0.0,0.0,0.0,0.0,0.011565522,0.0,0.006521669
7.3,0.010633855,0.0,0.0,0.0,0.0,0.008963279,0.0,0.0047547147
7.4,0.008224371,0.0,0.0,0.0,0.0,0.006939313,0.0,0.0035981624
7.5,0.0058791405,0.0,0.0,0.0,0.0,0.0051723584,0.0,0.0027628746
7.6,0.0044334503,0.0,0.0,0.0,0.0,0.004080059,0.0,0.0022167251
7.7,0.0033090243,0.0,0.0,0.0,0.0,0.0030520128,0.0,0.0016063225
7.8,0.0026343688,0.0,0.0,0.0,0.0,0.0024416102,0.0,0.0013814373
7.9,0.001927587,0.0,0.0,0.0,0.0,0.0018312077,0.0,9.959199E-4
8.0,0.0013814373,0.0,0.0,0.0,0.0,0.0013171844,0.0,7.0678187E-4
8.1,8.0316124E-4,0.0,0.0,0.0,0.0,7.710348E-4,0.0,3.5339093E-4
8.2,4.1764384E-4,0.0,0.0,0.0,0.0,3.855174E-4,0.0,2.8913806E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
