Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,159.0,393.05884,273.0,246.0,155.0,24321.0,210.0,234.0,398.0,1352.0
2.65,120.0,312.10992,217.0,200.0,129.0,19140.0,165.0,185.0,317.0,1079.0
2.75,101.0,247.85327,173.0,157.0,97.0,15281.0,129.0,146.0,251.0,854.0
2.85,64.0,196.92616,138.0,125.0,74.0,12132.0,101.0,116.0,200.0,677.0
2.95,46.0,156.36913,110.0,99.0,58.0,9651.0,79.0,91.0,159.0,539.0
3.05,45.0,124.28555,87.0,79.0,41.0,7761.0,61.0,72.0,127.0,429.0
3.15,30.0,98.71634,70.0,63.0,25.0,6183.0,47.0,57.0,101.0,342.0
3.25,30.0,78.40627,56.0,51.0,21.0,4912.0,36.0,45.0,81.0,272.0
3.35,31.0,62.24858,44.0,41.0,15.0,3871.0,28.0,35.0,65.0,217.0
3.45,28.0,49.45686,35.0,32.0,9.0,3048.0,21.0,27.0,52.0,170.0
3.55,23.0,39.28763,28.0,26.0,7.0,2380.0,16.0,21.0,41.0,136.0
3.65,11.0,31.2119,22.0,20.0,4.0,1997.0,12.0,17.0,33.0,109.0
3.75,5.0,24.81837,18.0,16.0,2.0,1511.0,9.0,13.0,27.0,86.0
3.85,6.0,19.67971,14.0,13.0,0.0,1209.0,7.0,10.0,22.0,69.0
3.95,5.0,15.65448,11.0,10.0,0.0,944.0,5.0,8.0,18.0,55.0
4.05,1.0,12.42793,9.0,8.0,0.0,748.0,3.0,6.0,14.0,43.0
4.15,1.0,9.87459,7.0,6.0,0.0,618.0,2.0,4.0,12.0,35.0
4.25,1.0,7.82833,6.0,5.0,0.0,449.0,1.0,3.0,10.0,28.0
4.35,3.0,6.2209,5.0,4.0,0.0,381.0,1.0,2.0,8.0,22.0
4.45,1.0,4.94497,4.0,3.0,0.0,305.0,0.0,2.0,6.0,18.0
4.55,0.0,3.92532,3.0,2.0,0.0,243.0,0.0,1.0,5.0,14.0
4.65,1.0,3.12691,2.0,2.0,0.0,187.0,0.0,1.0,4.0,12.0
4.75,1.0,2.46504,2.0,1.0,0.0,145.0,0.0,0.0,4.0,9.0
4.85,1.0,1.98221,1.0,1.0,0.0,129.0,0.0,0.0,3.0,8.0
4.95,0.0,1.56003,1.0,1.0,0.0,86.0,0.0,0.0,3.0,6.0
5.05,0.0,1.24777,1.0,0.0,0.0,79.0,0.0,0.0,2.0,5.0
5.15,0.0,0.9893,1.0,0.0,0.0,57.0,0.0,0.0,2.0,4.0
5.25,0.0,0.78284,0.0,0.0,0.0,49.0,0.0,0.0,1.0,4.0
5.35,0.0,0.62251,0.0,0.0,0.0,36.0,0.0,0.0,1.0,3.0
5.45,0.0,0.49476,0.0,0.0,0.0,36.0,0.0,0.0,1.0,3.0
5.55,0.0,0.39285,0.0,0.0,0.0,23.0,0.0,0.0,1.0,2.0
