Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2066.0,3601.4443,1945.0,1052.0,357.0,114312.0,592.0,1030.0,4753.0,21222.0
2.6,1729.0,2860.803,1546.0,831.0,278.0,90892.0,470.0,818.0,3776.0,16844.0
2.7,1454.0,2272.3499,1228.0,665.0,220.0,72145.0,372.0,649.0,3004.0,13368.0
2.8,1175.0,1804.9874,977.0,529.0,178.0,57468.0,296.0,515.0,2384.0,10616.0
2.9,987.0,1433.69,777.0,409.0,135.0,45722.0,233.0,410.0,1894.0,8439.0
3.0,848.0,1138.7367,617.0,316.0,102.0,36297.0,186.0,325.0,1505.0,6684.0
3.1,706.0,904.46014,491.0,255.0,76.0,28785.0,146.0,258.0,1196.0,5308.0
3.2,601.0,718.2647,391.0,205.0,60.0,22783.0,116.0,205.0,950.0,4222.0
3.3,492.0,570.3819,311.0,176.0,43.0,18111.0,91.0,162.0,756.0,3358.0
3.4,413.0,453.04083,247.0,122.0,31.0,14426.0,72.0,129.0,601.0,2679.0
3.5,315.0,359.77374,197.0,106.0,26.0,11417.0,56.0,102.0,479.0,2122.0
3.6,225.0,285.72156,156.0,84.0,19.0,9035.0,44.0,81.0,382.0,1683.0
3.7,163.0,226.88171,124.0,69.0,12.0,7172.0,35.0,64.0,304.0,1339.0
3.8,137.0,180.07454,99.0,52.0,9.0,5697.0,28.0,51.0,241.0,1063.0
3.9,108.0,142.97711,79.0,43.0,7.0,4463.0,21.0,40.0,192.0,842.0
4.0,83.0,113.48836,63.0,33.0,4.0,3542.0,17.0,31.0,153.0,671.0
4.1,62.0,90.04989,50.0,26.0,2.0,2806.0,13.0,25.0,122.0,533.0
4.2,50.0,71.46555,39.0,20.0,1.0,2206.0,10.0,19.0,97.0,426.0
4.3,44.0,56.687576,31.0,20.0,0.0,1750.0,7.0,15.0,77.0,340.0
4.4,35.0,44.97812,25.0,14.0,0.0,1389.0,5.0,12.0,62.0,271.0
4.5,29.0,35.635468,20.0,13.0,0.0,1118.0,4.0,9.0,49.0,215.0
4.6,19.0,28.231014,16.0,9.0,0.0,860.0,3.0,7.0,39.0,171.0
4.7,13.0,22.353767,12.0,8.0,0.0,676.0,2.0,5.0,31.0,135.0
4.8,10.0,17.677584,10.0,5.0,0.0,518.0,1.0,4.0,25.0,107.0
4.9,5.0,13.9615555,8.0,4.0,0.0,427.0,1.0,3.0,20.0,85.0
5.0,3.0,11.018036,6.0,3.0,0.0,343.0,0.0,2.0,16.0,66.0
5.1,2.0,8.67476,5.0,2.0,0.0,269.0,0.0,2.0,13.0,52.0
5.2,2.0,6.8189697,4.0,2.0,0.0,200.0,0.0,1.0,10.0,41.0
5.3,2.0,5.3443494,3.0,1.0,0.0,153.0,0.0,1.0,8.0,32.0
5.4,2.0,4.1741357,2.0,1.0,0.0,131.0,0.0,0.0,7.0,25.0
5.5,1.0,3.2427309,2.0,0.0,0.0,97.0,0.0,0.0,5.0,19.0
5.6,0.0,2.50622,1.0,0.0,0.0,72.0,0.0,0.0,4.0,15.0
5.7,0.0,1.917516,1.0,0.0,0.0,52.0,0.0,0.0,3.0,12.0
5.8,0.0,1.4459932,1.0,0.0,0.0,31.0,0.0,0.0,3.0,9.0
5.9,0.0,1.0808103,0.0,0.0,0.0,23.0,0.0,0.0,2.0,7.0
6.0,0.0,0.81889486,0.0,0.0,0.0,16.0,0.0,0.0,2.0,5.0
6.1,0.0,0.587505,0.0,0.0,0.0,13.0,0.0,0.0,1.0,4.0
6.2,0.0,0.3856415,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
6.3,0.0,0.29016787,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
6.4,0.0,0.2163769,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.5,0.0,0.16596723,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.6,0.0,0.14008793,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.7,0.0,0.11345923,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.8,0.0,0.09267586,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.9,0.0,0.07259192,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.0,0.0,0.056105115,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.1,0.0,0.04711231,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.2,0.0,0.035896283,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.024505395,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.021282973,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.01653677,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
