Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.75579,0.0,5.0,1.0,1.0,0.8031,9.0E-5,1.62712
2.6,1.39354,0.0,4.0,1.0,1.0,0.72562,9.0E-5,1.29102
2.7,1.10512,0.0,4.0,1.0,0.0,0.64329,9.0E-5,1.02434
2.8,0.87567,0.0,3.0,1.0,0.0,0.55822,9.0E-5,0.81136
2.9,0.69446,0.0,3.0,0.0,0.0,0.47749,9.0E-5,0.643
3.0,0.55263,0.0,2.0,0.0,0.0,0.40325,9.0E-5,0.51202
3.1,0.44016,0.0,2.0,0.0,0.0,0.3376,9.0E-5,0.40796
3.2,0.34903,0.0,2.0,0.0,0.0,0.27924,9.0E-5,0.32367
3.3,0.27794,0.0,2.0,0.0,0.0,0.2301,9.0E-5,0.25779
3.4,0.22084,0.0,1.0,0.0,0.0,0.18825,9.0E-5,0.20493
3.5,0.17532,0.0,1.0,0.0,0.0,0.15234,9.0E-5,0.16273
3.6,0.14047,0.0,1.0,0.0,0.0,0.12441,9.0E-5,0.1304
3.7,0.11134,0.0,1.0,0.0,0.0,0.09992,9.0E-5,0.1032
3.8,0.0895,0.0,1.0,0.0,0.0,0.08118,9.0E-5,0.08302
3.9,0.07108,0.0,1.0,0.0,0.0,0.06533,9.0E-5,0.06615
4.0,0.05659,0.0,1.0,0.0,0.0,0.05254,9.0E-5,0.05274
4.1,0.04452,0.0,1.0,0.0,0.0,0.04169,9.0E-5,0.04151
4.2,0.03536,0.0,1.0,0.0,0.0,0.03335,9.0E-5,0.03296
4.3,0.028,0.0,1.0,0.0,0.0,0.02648,9.0E-5,0.02608
4.4,0.02216,0.0,0.0,0.0,0.0,0.02106,9.0E-5,0.02062
4.5,0.01721,0.0,0.0,0.0,0.0,0.01637,9.0E-5,0.01601
4.6,0.01357,0.0,0.0,0.0,0.0,0.01292,9.0E-5,0.01259
4.7,0.01066,0.0,0.0,0.0,0.0,0.01024,9.0E-5,0.00995
4.8,0.00854,0.0,0.0,0.0,0.0,0.0082,9.0E-5,0.00794
4.9,0.00658,0.0,0.0,0.0,0.0,0.00628,9.0E-5,0.00611
5.0,0.00515,0.0,0.0,0.0,0.0,0.00493,9.0E-5,0.00475
5.1,0.00395,0.0,0.0,0.0,0.0,0.00383,9.0E-5,0.00367
5.2,0.00314,0.0,0.0,0.0,0.0,0.00304,9.0E-5,0.0029
5.3,0.00241,0.0,0.0,0.0,0.0,0.00231,9.0E-5,0.00222
5.4,0.00192,0.0,0.0,0.0,0.0,0.00184,9.0E-5,0.00175
5.5,0.00149,0.0,0.0,0.0,0.0,0.00142,9.0E-5,0.00135
5.6,0.00116,0.0,0.0,0.0,0.0,0.00111,9.0E-5,0.00104
5.7,8.9E-4,0.0,0.0,0.0,0.0,8.5E-4,9.0E-5,7.9E-4
5.8,6.7E-4,0.0,0.0,0.0,0.0,6.4E-4,9.0E-5,6.0E-4
5.9,4.9E-4,0.0,0.0,0.0,0.0,4.7E-4,9.0E-5,4.3E-4
6.0,4.0E-4,0.0,0.0,0.0,0.0,3.9E-4,9.0E-5,3.4E-4
6.1,3.3E-4,0.0,0.0,0.0,0.0,3.3E-4,9.0E-5,2.8E-4
6.2,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,7.0E-5,2.1E-4
6.3,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,2.0E-5,1.4E-4
6.4,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,2.0E-5,1.1E-4
6.5,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,2.0E-5,7.0E-5
6.6,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,2.0E-5,5.0E-5
6.7,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,1.0E-5,4.0E-5
6.8,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,0.0,3.0E-5
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
