Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,162.0,308.96964,270.0,246.0,157.0,2725.0,211.0,234.0,350.0,727.0
2.65,121.0,245.47765,215.0,197.0,120.0,2258.0,165.0,185.0,279.0,579.0
2.75,101.0,194.87515,171.0,159.0,96.0,1787.0,130.0,147.0,222.0,460.0
2.85,64.0,154.83237,136.0,128.0,74.0,1388.0,101.0,116.0,177.0,365.0
2.95,47.0,122.97907,108.0,99.0,57.0,1126.0,79.0,91.0,141.0,291.0
3.05,45.0,97.68324,86.0,80.0,41.0,862.0,61.0,72.0,113.0,231.0
3.15,30.0,77.63998,69.0,64.0,28.0,709.0,48.0,57.0,90.0,184.0
3.25,30.0,61.68628,55.0,50.0,22.0,596.0,37.0,44.0,72.0,146.0
3.35,31.0,48.97269,44.0,40.0,13.0,433.0,28.0,35.0,58.0,116.0
3.45,28.0,38.91098,35.0,33.0,10.0,375.0,21.0,27.0,46.0,92.0
3.55,23.0,30.89351,28.0,25.0,6.0,286.0,16.0,21.0,37.0,73.0
3.65,11.0,24.5763,22.0,21.0,4.0,223.0,12.0,16.0,30.0,59.0
3.75,5.0,19.50274,17.0,17.0,2.0,194.0,9.0,13.0,24.0,47.0
3.85,6.0,15.49523,14.0,13.0,1.0,153.0,6.0,10.0,20.0,37.0
3.95,5.0,12.29157,11.0,10.0,0.0,135.0,5.0,7.0,16.0,30.0
4.05,1.0,9.77135,9.0,8.0,0.0,97.0,3.0,6.0,13.0,24.0
4.15,1.0,7.76154,7.0,6.0,0.0,74.0,2.0,4.0,11.0,19.0
4.25,1.0,6.16506,5.0,5.0,0.0,65.0,1.0,3.0,9.0,16.0
4.35,3.0,4.89344,4.0,4.0,0.0,49.0,1.0,2.0,7.0,13.0
4.45,1.0,3.88981,3.0,3.0,0.0,41.0,0.0,2.0,6.0,10.0
4.55,0.0,3.09952,3.0,2.0,0.0,34.0,0.0,1.0,5.0,9.0
4.65,1.0,2.45915,2.0,2.0,0.0,31.0,0.0,1.0,4.0,7.0
4.75,1.0,1.94403,2.0,1.0,0.0,23.0,0.0,0.0,3.0,6.0
4.85,1.0,1.5407,1.0,1.0,0.0,18.0,0.0,0.0,3.0,5.0
4.95,0.0,1.23375,1.0,1.0,0.0,18.0,0.0,0.0,2.0,4.0
5.05,0.0,0.97447,1.0,0.0,0.0,13.0,0.0,0.0,2.0,4.0
5.15,0.0,0.78082,1.0,0.0,0.0,12.0,0.0,0.0,2.0,3.0
5.25,0.0,0.61551,0.0,0.0,0.0,10.0,0.0,0.0,1.0,3.0
5.35,0.0,0.49105,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
