Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2873.8647,2187.0,6004.0,2557.0,2395.0,1.0,0.18907,1690.6605
2.6,2282.6855,1731.0,4768.0,2032.0,1932.0,1.0,0.18907,1342.844
2.7,1813.0656,1370.0,3790.0,1615.0,1523.0,1.0,0.18907,1066.5616
2.8,1440.061,1084.0,3003.0,1283.0,1224.0,1.0,0.18907,847.08655
2.9,1143.8486,856.0,2386.0,1020.0,948.0,1.0,0.18907,672.8694
3.0,908.51575,676.0,1902.0,811.0,766.0,1.0,0.18907,534.4511
3.1,721.58185,533.0,1515.0,644.0,614.0,1.0,0.18907,424.45178
3.2,573.185,419.0,1202.0,512.0,484.0,1.0,0.18907,337.1742
3.3,455.2757,330.0,957.0,408.0,388.0,1.0,0.18907,267.80695
3.4,361.56345,259.0,762.0,324.0,314.0,1.0,0.18907,212.67114
3.5,287.13992,203.0,606.0,258.0,244.0,1.0,0.18907,168.89311
3.6,228.03207,158.0,481.0,205.0,199.0,1.0,0.18907,134.12912
3.7,181.06921,123.0,383.0,163.0,161.0,1.0,0.18907,106.49389
3.8,143.76463,96.0,306.0,130.0,124.0,1.0,0.18907,84.5557
3.9,114.14821,74.0,244.0,103.0,95.0,1.0,0.18907,67.14941
4.0,90.6249,57.0,194.0,82.0,79.0,1.0,0.18907,53.30738
4.1,71.92903,44.0,155.0,65.0,61.0,1.0,0.18907,42.3128
4.2,57.07787,33.0,124.0,52.0,50.0,1.0,0.18907,33.5802
4.3,45.27436,25.0,99.0,41.0,38.0,1.0,0.18907,26.63842
4.4,35.91073,19.0,79.0,33.0,31.0,1.0,0.18907,21.12886
4.5,28.46018,14.0,63.0,26.0,24.0,1.0,0.18907,16.74269
4.6,22.53429,10.0,51.0,20.0,19.0,1.0,0.18907,13.25679
4.7,17.84301,7.0,41.0,16.0,15.0,0.99999,0.18907,10.49709
4.8,14.12398,5.0,33.0,13.0,12.0,0.99998,0.18907,8.30916
4.9,11.16148,3.0,27.0,10.0,9.0,0.99971,0.18907,6.56664
5.0,8.81014,2.0,22.0,8.0,7.0,0.99862,0.18907,5.18356
5.1,6.94124,1.0,18.0,6.0,5.0,0.99464,0.18907,4.08607
5.2,5.45889,1.0,14.0,5.0,4.0,0.9855,0.18907,3.21415
5.3,4.28417,0.0,12.0,4.0,3.0,0.96504,0.18907,2.52461
5.4,3.34669,0.0,10.0,3.0,2.0,0.92907,0.18907,1.97234
5.5,2.60787,0.0,8.0,2.0,2.0,0.87731,0.18907,1.53742
5.6,2.0204,0.0,7.0,2.0,1.0,0.80676,0.18906,1.19132
5.7,1.55295,0.0,6.0,1.0,1.0,0.72146,0.18906,0.91555
5.8,1.18031,0.0,5.0,1.0,0.0,0.62819,0.18906,0.69645
5.9,0.88733,0.0,4.0,1.0,0.0,0.53081,0.18899,0.52524
6.0,0.67985,0.0,3.0,0.0,0.0,0.44335,0.18894,0.39949
6.1,0.49504,0.0,3.0,0.0,0.0,0.35255,0.16361,0.29526
6.2,0.32549,0.0,2.0,0.0,0.0,0.2534,0.12797,0.19528
6.3,0.24424,0.0,2.0,0.0,0.0,0.19901,0.1093,0.14782
6.4,0.18511,0.0,2.0,0.0,0.0,0.15428,0.09438,0.11034
6.5,0.1421,0.0,1.0,0.0,0.0,0.12168,0.08237,0.08528
6.6,0.11719,0.0,1.0,0.0,0.0,0.1044,0.07646,0.07279
6.7,0.09602,0.0,1.0,0.0,0.0,0.08692,0.06712,0.06016
6.8,0.07762,0.0,1.0,0.0,0.0,0.07195,0.05829,0.04958
6.9,0.06011,0.0,1.0,0.0,0.0,0.05722,0.04823,0.03868
7.0,0.0464,0.0,1.0,0.0,0.0,0.04496,0.03927,0.02992
7.1,0.03877,0.0,1.0,0.0,0.0,0.03794,0.03463,0.02508
7.2,0.02892,0.0,1.0,0.0,0.0,0.0284,0.02647,0.01843
7.3,0.0205,0.0,0.0,0.0,0.0,0.02021,0.01923,0.01285
7.4,0.01818,0.0,0.0,0.0,0.0,0.01797,0.01754,0.01149
7.5,0.01391,0.0,0.0,0.0,0.0,0.01378,0.01363,0.00894
7.6,0.00757,0.0,0.0,0.0,0.0,0.00751,0.00744,0.00489
7.7,0.00231,0.0,0.0,0.0,0.0,0.00229,0.00226,0.00142
7.8,0.00148,0.0,0.0,0.0,0.0,0.00147,0.00146,9.1E-4
7.9,8.8E-4,0.0,0.0,0.0,0.0,8.8E-4,8.8E-4,5.5E-4
8.0,2.9E-4,0.0,0.0,0.0,0.0,2.9E-4,2.9E-4,1.9E-4
8.1,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,3.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
