Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1449.3618,1202.0,2420.0,1349.0,1313.0,1.0,0.10646,1064.7197
2.6,1151.2112,950.0,1918.0,1072.0,1035.0,1.0,0.10646,845.6981
2.7,914.36475,749.0,1526.0,852.0,826.0,1.0,0.10646,671.69464
2.8,726.23553,591.0,1212.0,678.0,661.0,1.0,0.10646,533.4591
2.9,576.8427,465.0,963.0,539.0,525.0,1.0,0.10646,423.72855
3.0,458.16678,366.0,766.0,428.0,415.0,1.0,0.10646,336.57553
3.1,363.89655,287.0,609.0,341.0,329.0,1.0,0.10646,267.29822
3.2,289.07407,225.0,485.0,271.0,265.0,1.0,0.10646,212.33234
3.3,229.59605,176.0,386.0,215.0,209.0,1.0,0.10646,168.64365
3.4,182.31767,137.0,307.0,171.0,166.0,1.0,0.10646,133.91702
3.5,144.78021,106.0,244.0,136.0,135.0,1.0,0.10646,106.35067
3.6,114.97196,83.0,195.0,108.0,106.0,1.0,0.10646,84.45372
3.7,91.28462,64.0,155.0,86.0,83.0,1.0,0.10646,67.05719
3.8,72.47792,49.0,123.0,68.0,68.0,1.0,0.10646,53.24386
3.9,57.54236,37.0,99.0,54.0,51.0,1.0,0.10646,42.28189
4.0,45.6742,28.0,79.0,43.0,43.0,1.0,0.10646,33.55965
4.1,36.25758,21.0,63.0,34.0,33.0,1.0,0.10646,26.63797
4.2,28.77481,16.0,51.0,27.0,26.0,1.0,0.10646,21.1437
4.3,22.82665,12.0,41.0,21.0,20.0,1.0,0.10646,16.77201
4.4,18.10139,9.0,34.0,17.0,16.0,1.0,0.10646,13.30015
4.5,14.34169,6.0,28.0,13.0,13.0,1.0,0.10646,10.53919
4.6,11.35631,4.0,23.0,11.0,10.0,0.9999,0.10646,8.34333
4.7,8.99674,3.0,19.0,8.0,8.0,0.99955,0.10646,6.60937
4.8,7.12134,2.0,15.0,7.0,6.0,0.99753,0.10646,5.23168
4.9,5.62941,1.0,13.0,5.0,4.0,0.9917,0.10646,4.1356
5.0,4.44689,1.0,11.0,4.0,3.0,0.97762,0.10646,3.2664
5.1,3.50759,0.0,9.0,3.0,3.0,0.95143,0.10646,2.57679
5.2,2.75832,0.0,8.0,2.0,2.0,0.90875,0.10646,2.02744
5.3,2.16732,0.0,6.0,2.0,1.0,0.84888,0.10646,1.59357
5.4,1.69375,0.0,5.0,1.0,1.0,0.77449,0.10646,1.24568
5.5,1.32029,0.0,5.0,1.0,1.0,0.68992,0.10646,0.97131
5.6,1.0229,0.0,4.0,1.0,0.0,0.59897,0.10645,0.75253
5.7,0.78622,0.0,3.0,1.0,0.0,0.50697,0.10645,0.57813
5.8,0.59751,0.0,3.0,0.0,0.0,0.41938,0.10644,0.43981
5.9,0.44942,0.0,2.0,0.0,0.0,0.33778,0.1064,0.33156
6.0,0.3426,0.0,2.0,0.0,0.0,0.27081,0.10634,0.25199
6.1,0.25026,0.0,2.0,0.0,0.0,0.20841,0.09289,0.18587
6.2,0.16359,0.0,1.0,0.0,0.0,0.14313,0.07146,0.12166
6.3,0.12351,0.0,1.0,0.0,0.0,0.11077,0.06119,0.09227
6.4,0.09336,0.0,1.0,0.0,0.0,0.08469,0.05246,0.06942
6.5,0.07166,0.0,1.0,0.0,0.0,0.0661,0.0458,0.05383
6.6,0.06033,0.0,1.0,0.0,0.0,0.05691,0.04262,0.0464
6.7,0.04998,0.0,1.0,0.0,0.0,0.04762,0.03749,0.03861
6.8,0.04128,0.0,1.0,0.0,0.0,0.03979,0.03264,0.03209
6.9,0.03197,0.0,1.0,0.0,0.0,0.03117,0.02665,0.02494
7.0,0.02476,0.0,0.0,0.0,0.0,0.0244,0.02165,0.01949
7.1,0.02072,0.0,0.0,0.0,0.0,0.02052,0.01888,0.01626
7.2,0.01544,0.0,0.0,0.0,0.0,0.01532,0.01441,0.01199
7.3,0.01072,0.0,0.0,0.0,0.0,0.01065,0.01019,0.00828
7.4,0.00965,0.0,0.0,0.0,0.0,0.00959,0.00936,0.00744
7.5,0.00744,0.0,0.0,0.0,0.0,0.00741,0.00732,0.00578
7.6,0.00395,0.0,0.0,0.0,0.0,0.00393,0.00388,0.00308
7.7,0.00118,0.0,0.0,0.0,0.0,0.00117,0.00116,8.7E-4
7.8,7.8E-4,0.0,0.0,0.0,0.0,7.8E-4,7.7E-4,5.7E-4
7.9,4.8E-4,0.0,0.0,0.0,0.0,4.8E-4,4.8E-4,3.6E-4
8.0,1.4E-4,0.0,0.0,0.0,0.0,1.4E-4,1.4E-4,1.3E-4
8.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
