Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,2149.0,3451.5615,3136.0,2944.0,2328.0,17826.0,2632.0,2818.0,3876.0,6751.0
2.6,1786.0,2741.6023,2492.0,2331.0,1842.0,14132.0,2085.0,2237.0,3078.0,5366.0
2.7,1499.0,2177.5723,1980.0,1852.0,1443.0,11189.0,1651.0,1775.0,2448.0,4260.0
2.8,1205.0,1729.6267,1573.0,1485.0,1148.0,8954.0,1307.0,1409.0,1946.0,3383.0
2.9,1010.0,1373.8984,1251.0,1167.0,879.0,7143.0,1033.0,1117.0,1548.0,2691.0
3.0,865.0,1091.2173,994.0,927.0,690.0,5670.0,816.0,886.0,1231.0,2137.0
3.1,719.0,866.66595,790.0,743.0,516.0,4501.0,643.0,702.0,980.0,1697.0
3.2,616.0,688.4291,628.0,593.0,393.0,3547.0,508.0,556.0,780.0,1351.0
3.3,504.0,546.79004,499.0,475.0,304.0,2795.0,399.0,440.0,621.0,1073.0
3.4,424.0,434.24954,397.0,380.0,236.0,2174.0,314.0,348.0,495.0,852.0
3.5,323.0,344.86258,316.0,306.0,178.0,1740.0,246.0,275.0,394.0,678.0
3.6,229.0,273.87497,251.0,231.0,131.0,1383.0,193.0,217.0,314.0,539.0
3.7,166.0,217.4509,200.0,190.0,102.0,1083.0,150.0,171.0,251.0,429.0
3.8,138.0,172.65279,159.0,151.0,82.0,838.0,117.0,135.0,201.0,341.0
3.9,108.0,137.08327,126.0,120.0,60.0,670.0,91.0,106.0,160.0,271.0
4.0,83.0,108.8279,100.0,95.0,41.0,520.0,70.0,83.0,128.0,216.0
4.1,63.0,86.37338,80.0,75.0,33.0,422.0,54.0,65.0,103.0,172.0
4.2,50.0,68.54224,63.0,60.0,22.0,333.0,41.0,51.0,83.0,137.0
4.3,44.0,54.36807,50.0,46.0,16.0,271.0,31.0,40.0,67.0,110.0
4.4,35.0,43.12419,40.0,37.0,10.0,203.0,24.0,31.0,54.0,88.0
4.5,29.0,34.16884,32.0,30.0,6.0,170.0,18.0,24.0,43.0,70.0
4.6,19.0,27.05952,25.0,24.0,2.0,132.0,13.0,18.0,35.0,56.0
4.7,13.0,21.42434,20.0,18.0,1.0,103.0,10.0,14.0,28.0,45.0
4.8,10.0,16.95379,16.0,14.0,1.0,87.0,7.0,11.0,23.0,36.0
4.9,5.0,13.39074,12.0,11.0,0.0,76.0,5.0,8.0,18.0,29.0
5.0,3.0,10.56989,10.0,8.0,0.0,60.0,3.0,6.0,15.0,24.0
5.1,2.0,8.32252,8.0,6.0,0.0,52.0,2.0,4.0,12.0,19.0
5.2,2.0,6.54218,6.0,5.0,0.0,42.0,1.0,3.0,10.0,16.0
5.3,2.0,5.12973,5.0,4.0,0.0,32.0,1.0,2.0,8.0,13.0
5.4,2.0,4.00559,4.0,3.0,0.0,28.0,0.0,2.0,6.0,11.0
5.5,1.0,3.11575,3.0,2.0,0.0,24.0,0.0,1.0,5.0,9.0
5.6,0.0,2.40814,2.0,1.0,0.0,19.0,0.0,1.0,4.0,7.0
5.7,0.0,1.84672,2.0,1.0,0.0,15.0,0.0,0.0,3.0,6.0
5.8,0.0,1.40072,1.0,1.0,0.0,13.0,0.0,0.0,3.0,5.0
5.9,0.0,1.04836,1.0,0.0,0.0,10.0,0.0,0.0,2.0,4.0
6.0,0.0,0.79995,1.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0
6.1,0.0,0.5732,0.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0
6.2,0.0,0.37851,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.3,0.0,0.28427,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.4,0.0,0.21297,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.5,0.0,0.16323,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.6,0.0,0.13689,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.7,0.0,0.111,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.8,0.0,0.0906,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.9,0.0,0.0705,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7.0,0.0,0.05466,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.1,0.0,0.04589,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.2,0.0,0.03401,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7.3,0.0,0.02405,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.02133,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.01622,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.00853,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.7,0.0,0.00242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,0.00159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,9.2E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,3.3E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,4.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
