Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,399.88617,345.0,499.0,390.0,383.0,1.0,0.00808,360.34644
2.6,317.70123,271.0,398.0,310.0,302.0,1.0,0.00808,286.2951
2.7,252.32812,211.0,318.0,247.0,244.0,1.0,0.00808,227.3942
2.8,200.4724,165.0,255.0,196.0,193.0,1.0,0.00808,180.65648
2.9,159.25432,129.0,203.0,156.0,153.0,1.0,0.00808,143.52689
3.0,126.48152,100.0,163.0,124.0,120.0,1.0,0.00808,114.00492
3.1,100.46896,78.0,131.0,98.0,98.0,1.0,0.00808,90.5604
3.2,79.79952,60.0,105.0,78.0,77.0,1.0,0.00808,71.9136
3.3,63.34988,46.0,85.0,62.0,63.0,1.0,0.00808,57.08148
3.4,50.27308,35.0,69.0,49.0,48.0,1.0,0.00808,45.29452
3.5,39.93024,27.0,56.0,39.0,39.0,1.0,0.00808,35.97048
3.6,31.72352,20.0,46.0,31.0,31.0,1.0,0.00808,28.58272
3.7,25.20584,15.0,38.0,25.0,24.0,1.0,0.00808,22.71016
3.8,20.00348,11.0,31.0,20.0,20.0,1.0,0.00808,18.02236
3.9,15.87392,8.0,25.0,15.0,15.0,1.0,0.00808,14.2994
4.0,12.60072,6.0,21.0,12.0,12.0,1.0,0.00808,11.34576
4.1,9.9822,4.0,18.0,10.0,9.0,0.99996,0.00808,8.99024
4.2,7.92732,3.0,15.0,8.0,7.0,0.99948,0.00808,7.14284
4.3,6.29648,2.0,12.0,6.0,6.0,0.99764,0.00808,5.6702
4.4,4.9922,1.0,10.0,5.0,4.0,0.99032,0.00808,4.49516
4.5,3.94996,1.0,9.0,4.0,3.0,0.9756,0.00808,3.5552
4.6,3.12812,0.0,7.0,3.0,2.0,0.94772,0.00808,2.81736
4.7,2.47484,0.0,6.0,2.0,2.0,0.9044,0.00808,2.2288
4.8,1.957,0.0,5.0,2.0,1.0,0.8444,0.00808,1.76172
4.9,1.5548,0.0,5.0,1.0,1.0,0.77408,0.00808,1.39912
5.0,1.22304,0.0,4.0,1.0,1.0,0.69168,0.00808,1.10088
5.1,0.96996,0.0,3.0,1.0,0.0,0.60484,0.00808,0.87328
5.2,0.7646,0.0,3.0,1.0,0.0,0.51896,0.00808,0.6878
5.3,0.6078,0.0,3.0,0.0,0.0,0.4414,0.00808,0.5464
5.4,0.4768,0.0,2.0,0.0,0.0,0.3682,0.00808,0.429
5.5,0.37104,0.0,2.0,0.0,0.0,0.3,0.00808,0.33356
5.6,0.29016,0.0,2.0,0.0,0.0,0.24384,0.00808,0.26128
5.7,0.22556,0.0,2.0,0.0,0.0,0.195,0.00808,0.20292
5.8,0.17432,0.0,1.0,0.0,0.0,0.1544,0.00808,0.15612
5.9,0.13396,0.0,1.0,0.0,0.0,0.1216,0.00804,0.11988
6.0,0.10512,0.0,1.0,0.0,0.0,0.09752,0.00804,0.09388
6.1,0.084,0.0,1.0,0.0,0.0,0.079,0.00804,0.07484
6.2,0.0656,0.0,1.0,0.0,0.0,0.06224,0.00776,0.05824
6.3,0.05076,0.0,1.0,0.0,0.0,0.04852,0.00736,0.04488
6.4,0.03648,0.0,1.0,0.0,0.0,0.03544,0.00516,0.03236
6.5,0.02544,0.0,0.0,0.0,0.0,0.02496,0.00272,0.02244
6.6,0.01828,0.0,0.0,0.0,0.0,0.01804,0.0026,0.01612
6.7,0.01356,0.0,0.0,0.0,0.0,0.01336,0.00204,0.01168
6.8,0.0096,0.0,0.0,0.0,0.0,0.00948,0.00192,0.00828
6.9,0.00668,0.0,0.0,0.0,0.0,0.0066,0.00176,0.0058
7.0,0.00488,0.0,0.0,0.0,0.0,0.0048,0.00164,0.00404
7.1,0.00344,0.0,0.0,0.0,0.0,0.0034,0.00152,0.00288
7.2,0.00256,0.0,0.0,0.0,0.0,0.00256,0.00136,0.00212
7.3,0.00168,0.0,0.0,0.0,0.0,0.00168,0.00108,0.00144
7.4,0.00116,0.0,0.0,0.0,0.0,0.00116,9.2E-4,0.001
7.5,8.8E-4,0.0,0.0,0.0,0.0,8.8E-4,8.4E-4,7.6E-4
7.6,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.6E-4,6.4E-4
7.7,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.6E-4,6.4E-4
7.8,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.6E-4,6.4E-4
7.9,4.4E-4,0.0,0.0,0.0,0.0,4.4E-4,4.4E-4,3.6E-4
8.0,2.8E-4,0.0,0.0,0.0,0.0,2.8E-4,2.8E-4,2.0E-4
8.1,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,8.0E-5
8.2,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
8.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
