Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,1654.2783,1283.0,2835.0,1491.0,1426.0,1.0,0.04104,1064.7415
2.6,1313.9274,1014.0,2257.0,1185.0,1108.0,1.0,0.04104,845.68134
2.7,1043.7476,802.0,1793.0,942.0,916.0,1.0,0.04104,671.7596
2.8,829.0654,633.0,1426.0,749.0,713.0,1.0,0.04104,533.63135
2.9,658.583,498.0,1131.0,596.0,562.0,1.0,0.04104,423.8884
3.0,523.0342,392.0,901.0,474.0,464.0,1.0,0.04104,336.66205
3.1,415.44455,308.0,717.0,377.0,357.0,1.0,0.04104,267.38605
3.2,329.92487,242.0,571.0,300.0,278.0,1.0,0.04104,212.36836
3.3,261.9912,189.0,455.0,239.0,226.0,1.0,0.04104,168.64352
3.4,208.00249,147.0,361.0,190.0,183.0,1.0,0.04104,133.8812
3.5,165.21085,115.0,289.0,151.0,137.0,1.0,0.04104,106.33596
3.6,131.20052,89.0,230.0,120.0,116.0,1.0,0.04104,84.4506
3.7,104.2554,69.0,184.0,95.0,93.0,1.0,0.04104,67.12588
3.8,82.75988,53.0,147.0,76.0,75.0,1.0,0.04104,53.30068
3.9,65.69548,41.0,117.0,60.0,59.0,1.0,0.04104,42.32644
4.0,52.1466,31.0,94.0,48.0,44.0,1.0,0.04104,33.57184
4.1,41.34688,23.0,76.0,38.0,37.0,1.0,0.04104,26.63028
4.2,32.83112,18.0,61.0,30.0,27.0,1.0,0.04104,21.14004
4.3,26.04456,13.0,49.0,24.0,23.0,1.0,0.04104,16.7744
4.4,20.6658,9.0,40.0,19.0,17.0,1.0,0.04104,13.31644
4.5,16.38468,7.0,33.0,15.0,13.0,1.0,0.04104,10.55136
4.6,12.98212,5.0,26.0,12.0,11.0,1.0,0.04104,8.35932
4.7,10.28036,3.0,22.0,9.0,8.0,0.99976,0.04104,6.62188
4.8,8.12816,2.0,18.0,7.0,7.0,0.99844,0.04104,5.24048
4.9,6.45736,1.0,15.0,6.0,5.0,0.99444,0.04104,4.16052
5.0,5.101,1.0,12.0,4.0,4.0,0.98264,0.04104,3.28436
5.1,4.0364,0.0,10.0,4.0,3.0,0.95968,0.04104,2.60136
5.2,3.18368,0.0,9.0,3.0,2.0,0.92332,0.04104,2.05268
5.3,2.5146,0.0,7.0,2.0,1.0,0.87192,0.04104,1.62172
5.4,1.9746,0.0,6.0,2.0,1.0,0.80648,0.04104,1.27252
5.5,1.54364,0.0,5.0,1.0,1.0,0.72456,0.04104,0.9928
5.6,1.20176,0.0,5.0,1.0,0.0,0.63588,0.04104,0.77208
5.7,0.93244,0.0,4.0,1.0,0.0,0.54936,0.04104,0.59876
5.8,0.72064,0.0,3.0,0.0,0.0,0.4614,0.04104,0.46144
5.9,0.5522,0.0,3.0,0.0,0.0,0.3802,0.04096,0.3528
6.0,0.43356,0.0,2.0,0.0,0.0,0.31704,0.04092,0.27764
6.1,0.34904,0.0,2.0,0.0,0.0,0.26828,0.0406,0.22228
6.2,0.27532,0.0,2.0,0.0,0.0,0.2186,0.03916,0.17396
6.3,0.2114,0.0,2.0,0.0,0.0,0.1734,0.03672,0.13296
6.4,0.14648,0.0,1.0,0.0,0.0,0.12624,0.02444,0.09348
6.5,0.10116,0.0,1.0,0.0,0.0,0.09008,0.01424,0.06412
6.6,0.07248,0.0,1.0,0.0,0.0,0.0658,0.0134,0.0452
6.7,0.0504,0.0,1.0,0.0,0.0,0.04672,0.01004,0.0312
6.8,0.03608,0.0,1.0,0.0,0.0,0.03384,0.00908,0.02208
6.9,0.02516,0.0,0.0,0.0,0.0,0.02392,0.00832,0.01488
7.0,0.01804,0.0,0.0,0.0,0.0,0.0172,0.00744,0.01028
7.1,0.01292,0.0,0.0,0.0,0.0,0.01244,0.00692,0.00696
7.2,0.00932,0.0,0.0,0.0,0.0,0.00904,0.00616,0.00492
7.3,0.0062,0.0,0.0,0.0,0.0,0.00608,0.0048,0.00328
7.4,0.00472,0.0,0.0,0.0,0.0,0.00468,0.0042,0.00236
7.5,0.00376,0.0,0.0,0.0,0.0,0.00372,0.00364,0.00176
7.6,0.00332,0.0,0.0,0.0,0.0,0.00328,0.00328,0.00144
7.7,0.00312,0.0,0.0,0.0,0.0,0.00312,0.00312,0.00136
7.8,0.00292,0.0,0.0,0.0,0.0,0.00292,0.00292,0.00124
7.9,0.00132,0.0,0.0,0.0,0.0,0.00132,0.00132,6.8E-4
8.0,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.6E-4,4.0E-4
8.1,2.4E-4,0.0,0.0,0.0,0.0,2.4E-4,2.4E-4,1.2E-4
8.2,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,8.0E-5
8.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
