Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1115.1193,913.0,1711.0,1036.0,991.0,1.0,0.02544,818.9515
2.6,885.71063,720.0,1365.0,824.0,790.0,1.0,0.02544,650.45856
2.7,703.55365,567.0,1083.0,655.0,634.0,1.0,0.02544,516.70087
2.8,558.8622,447.0,863.0,521.0,503.0,1.0,0.02544,410.46628
2.9,443.92,352.0,685.0,414.0,399.0,1.0,0.02544,326.0234
3.0,352.58575,276.0,545.0,330.0,320.0,1.0,0.02544,258.95657
3.1,280.08548,216.0,433.0,262.0,254.0,1.0,0.02544,205.67969
3.2,222.43896,169.0,347.0,208.0,202.0,1.0,0.02544,163.33736
3.3,176.62764,132.0,276.0,166.0,160.0,1.0,0.02544,129.70596
3.4,140.23515,102.0,220.0,132.0,126.0,1.0,0.02544,102.96448
3.5,111.35356,79.0,175.0,105.0,105.0,1.0,0.02544,81.75724
3.6,88.45144,61.0,141.0,83.0,81.0,1.0,0.02544,64.94752
3.7,70.28348,47.0,113.0,66.0,62.0,1.0,0.02544,51.62628
3.8,55.79284,36.0,91.0,53.0,51.0,1.0,0.02544,40.9946
3.9,44.29208,27.0,73.0,42.0,40.0,1.0,0.02544,32.5482
4.0,35.1598,20.0,59.0,33.0,33.0,1.0,0.02544,25.81212
4.1,27.878,15.0,48.0,26.0,25.0,1.0,0.02544,20.47132
4.2,22.13216,11.0,39.0,21.0,19.0,1.0,0.02544,16.2524
4.3,17.55292,8.0,32.0,17.0,15.0,1.0,0.02544,12.89036
4.4,13.93152,6.0,26.0,13.0,12.0,1.0,0.02544,10.23696
4.5,11.04052,4.0,22.0,10.0,9.0,0.99996,0.02544,8.1114
4.6,8.74928,3.0,18.0,8.0,7.0,0.99928,0.02544,6.42688
4.7,6.9248,2.0,15.0,6.0,6.0,0.99728,0.02544,5.08544
4.8,5.47348,1.0,12.0,5.0,5.0,0.98996,0.02544,4.02284
4.9,4.35472,0.0,10.0,4.0,3.0,0.97488,0.02544,3.19356
5.0,3.4392,0.0,9.0,3.0,3.0,0.94724,0.02544,2.5198
5.1,2.72236,0.0,7.0,2.0,2.0,0.9028,0.02544,1.99636
5.2,2.14904,0.0,6.0,2.0,1.0,0.84448,0.02544,1.57592
5.3,1.69748,0.0,5.0,1.0,1.0,0.77264,0.02544,1.24436
5.4,1.33148,0.0,5.0,1.0,1.0,0.69028,0.02544,0.97536
5.5,1.03736,0.0,4.0,1.0,0.0,0.59932,0.02544,0.75704
5.6,0.80648,0.0,3.0,1.0,0.0,0.5118,0.02544,0.5888
5.7,0.62576,0.0,3.0,0.0,0.0,0.42924,0.02544,0.455
5.8,0.4818,0.0,2.0,0.0,0.0,0.35292,0.02544,0.34964
5.9,0.36984,0.0,2.0,0.0,0.0,0.285,0.02536,0.26776
6.0,0.2896,0.0,2.0,0.0,0.0,0.23388,0.02536,0.21036
6.1,0.2328,0.0,2.0,0.0,0.0,0.19468,0.02516,0.16856
6.2,0.18264,0.0,1.0,0.0,0.0,0.15632,0.02432,0.13144
6.3,0.13968,0.0,1.0,0.0,0.0,0.1222,0.02272,0.10024
6.4,0.09856,0.0,1.0,0.0,0.0,0.08924,0.01528,0.07092
6.5,0.06808,0.0,1.0,0.0,0.0,0.0634,0.00856,0.04912
6.6,0.04848,0.0,1.0,0.0,0.0,0.0456,0.00804,0.03464
6.7,0.03424,0.0,1.0,0.0,0.0,0.03244,0.00592,0.02416
6.8,0.02396,0.0,0.0,0.0,0.0,0.02284,0.00544,0.01696
6.9,0.0164,0.0,0.0,0.0,0.0,0.01588,0.00492,0.01144
7.0,0.01152,0.0,0.0,0.0,0.0,0.01112,0.00432,0.00784
7.1,0.008,0.0,0.0,0.0,0.0,0.0078,0.004,0.0054
7.2,0.0058,0.0,0.0,0.0,0.0,0.00572,0.00356,0.0038
7.3,0.00408,0.0,0.0,0.0,0.0,0.00404,0.00308,0.00268
7.4,0.00316,0.0,0.0,0.0,0.0,0.00312,0.0028,0.00196
7.5,0.00248,0.0,0.0,0.0,0.0,0.00244,0.0024,0.00148
7.6,0.0022,0.0,0.0,0.0,0.0,0.00216,0.00216,0.00124
7.7,0.00208,0.0,0.0,0.0,0.0,0.00208,0.00208,0.0012
7.8,0.00192,0.0,0.0,0.0,0.0,0.00192,0.00192,0.00112
7.9,9.6E-4,0.0,0.0,0.0,0.0,9.6E-4,9.6E-4,6.0E-4
8.0,5.6E-4,0.0,0.0,0.0,0.0,5.6E-4,5.6E-4,3.6E-4
8.1,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,1.2E-4
8.2,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,8.0E-5
8.3,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
