Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2508741,0.0,2.5576,2.0,2.0,0.0,1296.0,0.0,1.0,4.0,7.0
0.5017482,1.0,5.2543,4.0,4.0,0.0,1938.0,1.0,2.0,7.0,12.0
0.7526223,3.0,7.99504,7.0,6.0,0.0,2205.0,2.0,4.0,10.0,17.0
1.0034964,3.0,10.78175,9.0,8.0,0.0,2364.0,3.0,6.0,13.0,22.0
1.2543706,6.0,13.57224,12.0,11.0,0.0,2706.0,5.0,8.0,17.0,27.0
1.5052446,8.0,16.35892,14.0,13.0,1.0,2937.0,7.0,10.0,20.0,32.0
1.7561188,9.0,19.16205,16.0,15.0,2.0,3128.0,8.0,12.0,23.0,38.0
2.0069928,12.0,21.93746,19.0,17.0,3.0,3259.0,10.0,14.0,25.0,44.0
2.2578669,13.0,24.73175,21.0,20.0,4.0,3381.0,12.0,16.0,28.0,50.0
2.5087411,13.0,27.54744,24.0,22.0,5.0,3478.0,13.0,18.0,31.0,55.0
2.7596152,15.0,30.31812,26.0,24.0,7.0,3618.0,15.0,20.0,34.0,61.0
3.0104892,15.0,33.10785,28.0,27.0,7.0,3720.0,17.0,22.0,37.0,67.0
3.2613635,15.0,35.88467,31.0,29.0,8.0,3787.0,18.0,24.0,40.0,73.0
3.5122375,16.0,38.60694,33.0,31.0,10.0,3909.0,20.0,26.0,43.0,79.0
3.7631116,19.0,41.35021,35.0,34.0,11.0,4064.0,22.0,28.0,46.0,85.0
4.0139856,20.0,44.08223,38.0,35.0,12.0,4182.0,24.0,30.0,49.0,91.0
4.2648597,21.0,46.8137,40.0,38.0,14.0,4283.0,25.0,32.0,51.0,97.0
4.5157337,21.0,49.51827,42.0,39.0,14.0,4377.0,27.0,34.0,54.0,103.0
4.766608,23.0,52.23097,44.0,41.0,14.0,4488.0,29.0,36.0,57.0,109.0
5.0174823,25.0,54.88807,47.0,45.0,15.0,4565.0,31.0,38.0,60.0,115.0
5.2683563,26.0,57.51077,49.0,46.0,17.0,4657.0,32.0,40.0,63.0,121.0
5.5192304,26.0,60.161,51.0,47.0,19.0,4727.0,34.0,42.0,65.0,127.0
5.7701044,26.0,62.74483,53.0,51.0,19.0,4783.0,36.0,44.0,68.0,132.0
